ATM_long,ATM_lat,PS_x,PS_y,ATM_elev,dist_along
337.883418,78.981382,465524.82718827453,-1102941.99966217,387.6876,595304.4209232013
337.884444,78.980998,465560.898285374,-1102972.3290946446,386.6262,595351.548394173
337.885863,78.981809,465553.7436046039,-1102879.1380922154,380.7776,595445.0136411405
337.88728199999997,78.982621,465546.54213191656,-1102785.8475379765,375.9775,595538.5817378353
337.884945,78.981284,465558.3869909265,-1102939.460280942,384.5134,595692.6504740746
337.885925,78.980878,465594.50865256914,-1102972.3776914012,383.6685,595741.5210209425
337.88736600000004,78.981695,465587.52028910944,-1102878.403819372,378.3008,595835.7543794097
337.888807,78.982512,465580.52753912844,-1102784.431105239,374.0719,595929.9869085798
337.886469,78.981187,465591.8467344999,-1102936.843583511,381.4518,596082.8191293869
337.887407,78.98076,465628.05357068137,-1102972.2157830333,380.7754,596133.4365916437
337.888867,78.98158199999999,465621.21624907386,-1102877.5840998963,376.1681,596228.3149580931
337.89032599999996,78.982405,465614.3126942189,-1102782.8610303288,372.0117,596323.2892650288
337.88799,78.981088,465625.33393553854,-1102934.451647176,378.5178,596475.2799978921
337.888887,78.980641,465661.60280156357,-1102972.1698231548,378.0763,596527.6067734655
337.89036699999997,78.98147,465654.8507254452,-1102876.6708133714,374.0639,596623.344182045
337.89184700000004,78.982299,465648.0940736485,-1102781.1730002877,369.6646,596719.0807197266
337.889509,78.98098900000001,465658.78283876606,-1102932.074966309,375.9855,596870.3607681427
337.890359,78.980522,465694.9983377585,-1102972.1878916018,375.7295,596924.4034285401
337.891865,78.981356,465688.5320060831,-1102875.9741525836,371.7183,597020.8342173018
337.893371,78.982191,465682.0184686476,-1102779.6609434125,367.3833,597117.3674262549
337.891024,78.98089,465692.15494489897,-1102929.7298001274,373.5293,597267.7782300775
337.89183399999996,78.980402,465728.4944495674,-1102972.281275754,373.4091,597323.7352464164
337.893359,78.981243,465722.0940567718,-1102875.208314573,369.5808,597421.0189800024
337.894884,78.982085,465715.6463550035,-1102778.0359063817,365.2344,597518.4050661327
337.892538,78.98079,465725.5505196231,-1102927.4924565202,371.1807,597668.1894206431
337.893297,78.98028000000001,465761.84490470187,-1102972.6725890622,370.8808,597726.1422183734
337.894846,78.981128,465755.6066837217,-1102874.6997499524,367.5463,597824.3134596014
337.89639500000004,78.981977,465749.32103243575,-1102776.6274882432,362.5822,597922.586944982
337.894047,78.98069,465758.850053569,-1102925.294764872,368.9364,598071.5592960542
337.894767,78.980159,465795.287918026,-1102972.9053284472,368.0786,598131.5133095157
337.896337,78.981015,465789.1115485285,-1102873.956305827,364.8047,598230.6549083411
337.89790800000003,78.981872,465782.9068780561,-1102774.8997576807,359.3095,598329.9055892775
337.895556,78.980589,465792.1923168845,-1102923.1967698913,366.3111,598478.4930154105
337.896228,78.980037,465828.6005188827,-1102973.3109360072,365.2756,598540.4364316727
337.897822,78.980901,465822.5437236674,-1102873.3613299718,361.4599,598640.5693858631
337.89941699999997,78.981765,465816.5010260753,-1102773.404906186,355.7827,598740.7082936375
337.897062,78.980489,465825.43452059024,-1102921.0214929534,363.3494,598888.5949529854
337.897688,78.979912,465862.0217693657,-1102974.0257427716,362.5652,598953.0005216247
337.899302,78.980785,465855.9649938789,-1102873.0073801295,358.0662,599054.2002949455
337.900916,78.981658,465849.90294921095,-1102771.9903580963,351.7258,599155.3990455604
337.89856499999996,78.980387,465858.7042371392,-1102919.0709880886,360.4023,599302.7427742635
337.899147,78.979791,465895.2539982185,-1102974.3449703904,360.1476,599369.0081359124
337.90078700000004,78.980672,465889.3552095749,-1102872.3097447953,354.841,599471.2137275877
337.902426,78.98155200000001,465883.4743012913,-1102770.3846969544,347.5802,599573.3082938467
337.900067,78.980285,465891.95492308645,-1102917.12762973,357.4571,599720.2960799569
337.900599,78.97966600000001,465928.5219139335,-1102975.1228687891,358.0579,599788.8569476085
337.902271,78.980561,465922.64138777566,-1102871.417895333,351.5979,599892.7285130509
337.903943,78.98145600000001,465916.7552609018,-1102767.7143348348,343.5297,599996.598985032
337.901566,78.980183,465925.1480794959,-1102915.2076834668,354.5898,600144.3309290882
337.90206,78.979545,465961.793292797,-1102975.423881279,355.3188,600214.8210853998
337.903751,78.980447,465955.9784457044,-1102870.8596272445,347.8774,600319.546897254
337.905442,78.981349,465950.1578883603,-1102766.296809714,339.1593,600424.2715920385
337.903063,78.98008,465958.3454907391,-1102913.4037005412,351.1195,600571.6061574382
337.903497,78.979415,465994.9857964495,-1102976.8252169816,351.6154,600644.850957596
337.905211,78.980324,465989.31365762756,-1102871.369127995,343.4906,600750.4594793314
337.906925,78.981234,465983.59314193984,-1102765.8138245284,334.2934,600856.1696793581
337.904557,78.979978,465991.442840931,-1102911.522459307,346.8473,601002.0896026836
337.904929,78.979283,466028.1674875631,-1102978.4676074767,347.0981,601078.4463478585
337.906669,78.980201,466022.6107016193,-1102871.8939156947,338.436,601185.1648076023
337.908409,78.98111899999999,466017.0479304669,-1102765.321715922,329.0215,601291.8820891797
337.906051,78.979875,466024.58295042976,-1102909.7409199711,341.8462,601436.4977281127
337.90636,78.979151,466061.3303024212,-1102980.1171654589,341.9076,601515.8903210124
337.908126,78.980079,466055.8462828255,-1102872.325184814,333.0296,601623.8217138612
337.909893,78.981008,466050.33282075473,-1102764.4259229358,323.9552,601731.8617480053
337.90754100000004,78.979772,466057.6462870836,-1102907.9909409387,336.1721,601875.6129260315
337.907782,78.979014,466094.5329505542,-1102982.3423477889,336.4496,601958.6114660342
337.909574,78.979955,466088.9940416452,-1102873.0300397584,327.8683,602068.064013738
337.911366,78.98089499999999,466083.49136102456,-1102763.819973642,319.7958,602177.4126215717
337.909028,78.979668,466090.6946457083,-1102906.3650684878,330.5234,602320.1396035156
337.909201,78.978877,466127.6782453672,-1102984.590970865,331.0507,602406.6675091094
337.911018,78.979827,466122.23533418326,-1102874.1691583449,322.9953,602517.223386214
337.91283500000003,78.980777,466116.7859503874,-1102763.7489473196,316.4163,602627.7779826205
337.910515,78.979564,466123.74323460076,-1102904.7382252577,325.228,602768.9388139341
337.910618,78.978739,466160.8279852238,-1102986.9555769889,326.1992,602859.1328916468
337.91245699999996,78.979699,466155.3807372807,-1102875.347984303,318.5347,602970.8733375708
337.91429500000004,78.98065799999999,466149.95017604844,-1102763.8508336742,313.3233,603082.5026598551
337.912,78.97946,466156.7535551479,-1102903.1266831711,320.3445,603221.9445768681
337.91202999999996,78.978598,466194.009525923,-1102989.6619206504,321.7605,603316.1589849169
337.913888,78.979567,466188.54271884594,-1102876.9936182366,314.5876,603428.9598375219
337.915746,78.980535,466183.1117162909,-1102764.4276522866,310.0177,603541.6567428877
337.913484,78.97935600000001,466189.74485675624,-1102901.5223091284,316.0541,603678.9117737135
337.913446,78.978462,466227.0557229725,-1102991.831397648,317.6217,603776.6247831188
337.915322,78.979437,466221.6777087566,-1102878.4125360558,311.3041,603890.1710785307
337.91719900000004,78.980413,466216.26952007,-1102764.8865589728,306.5456,604003.8258011669
337.914966,78.979252,466222.69789024955,-1102899.9332419657,312.4453,604139.0253963238
337.914855,78.978321,466260.18033445574,-1102994.560232728,314.1659,604240.8055564946
337.916754,78.97930799999999,466254.7320063713,-1102879.746095714,308.3244,604355.7488918265
337.918654,78.980296,466249.2533316888,-1102764.8248856836,303.2084,604470.800621023
337.916447,78.979148,466255.6319049674,-1102898.351347426,309.2874,604604.4793485099
337.916292,78.97819799999999,466293.0783455548,-1102995.2481922773,310.8564,604708.3602151544
337.9182,78.979186,466287.7582186852,-1102880.2600869231,305.124,604823.471327228
337.920108,78.980173,466282.47358231136,-1102765.3743839557,300.0848,604938.4785101685
337.917927,78.97904399999999,466288.54690097104,-1102896.7766272195,305.9631,605070.0210308008
337.917714,78.978066,466326.07096638164,-1102996.9632936819,307.8192,605177.0043174477
337.919635,78.97905899999999,466320.7858360975,-1102881.3659751876,301.7317,605292.7223914256
337.921556,78.980051,466315.5361136185,-1102765.8710764332,297.2038,605408.3365394543
337.919404,78.97894000000001,466321.4043800026,-1102895.2253607428,302.4189,605537.8238647784
337.91914199999997,78.977939,466358.9666513744,-1102998.1252678623,304.2867,605647.3652501806
337.921071,78.97893499999999,466353.7053523889,-1102882.160768003,298.2479,605763.4490410157
337.923,78.97993100000001,466348.43684191466,-1102766.1980342576,294.772,605879.5313946286
337.92087799999996,78.978835,466354.24690830015,-1102893.7982186673,298.8015,606007.2637864983
337.920577,78.977814,466391.91231073404,-1102999.0279777285,300.712,606119.0313342598
337.92252,78.978815,466386.7051630895,-1102882.4461289542,294.6771,606235.7294141507
337.924462,78.979816,466381.4714669484,-1102765.8742049302,292.6113,606352.4187669039
337.922355,78.97873,466387.14741986,-1102892.3456985198,295.0523,606479.0175628392
337.922021,78.97769699999999,466424.6910229295,-1102999.0511470165,297.6227,606592.1350896434
337.923977,78.978702,466419.56127867283,-1102881.9607613294,291.3771,606709.3377888295
337.925932,78.97970600000001,466414.4474809462,-1102764.9809780088,290.5205,606826.4292942127
337.92382799999996,78.978626,466419.92859967035,-1102890.8241157108,291.4927,606952.391740875
337.92345,78.97757299999999,466457.47926330904,-1102999.9001318456,294.1044,607067.7504407443
337.925427,78.978585,466452.4532257402,-1102881.934074568,288.6485,607185.8235186378
337.92740299999997,78.979597,466447.4004263756,-1102763.9779852645,288.6869,607303.8877798908
337.925301,78.978521,466452.7525840505,-1102889.402240361,288.6079,607429.4261778346
337.924903,78.977459,466490.3041292512,-1102999.546139121,291.1192,607545.795404785
337.92688799999996,78.978474,466485.3017496449,-1102881.2129061013,286.3548,607664.2343250716
337.928873,78.97949,466480.2492216747,-1102762.780851943,287.2122,607782.7741052766
337.926772,78.978415,466485.58088269556,-1102888.0963526436,286.2334,607908.2029748604
337.92634,78.97734,466523.03414118127,-1102999.8247793224,288.074,608026.041796559
337.928342,78.97836099999999,466518.1009569595,-1102880.7490975542,284.5122,608145.2196229157
337.930343,78.979383,466513.09826336947,-1102761.582760811,286.011,608264.4909218771
337.928242,78.97831,466518.3475945215,-1102886.6969902068,284.497,608389.7152241304
337.927791,78.977226,466555.82108389726,-1102999.4851695283,285.5837,608508.5657007834
337.929802,78.978251,466550.88819017354,-1102879.9335025758,282.9949,608628.219094014
337.93181400000003,78.979277,466545.9242130378,-1102760.274911767,285.3272,608747.980604623
337.929711,78.978205,466551.0952933816,-1102885.3048170342,282.9099,608873.1173989043
337.92920899999996,78.977099,466588.5265775317,-1103000.7219191226,283.4394,608994.4525071279
337.931244,78.978133,466583.66988004954,-1102880.0687997139,281.9547,609115.2033362492
337.933278,78.979167,466578.78602749464,-1102759.4257342392,284.955,609235.9452149116
337.931178,78.9781,466583.80473036534,-1102883.9279782549,281.773,609360.5485701772
337.930659,78.976986,466621.25228512863,-1103000.287897681,281.5389,609482.7858402979
337.9327,78.978023,466616.380662948,-1102879.2838767194,281.1356,609603.8878873141
337.93474100000003,78.97906,466611.50108616054,-1102758.281777664,285.1789,609724.988334239
337.93264300000004,78.977994,466616.5184923356,-1102882.6671341949,280.9417,609849.474844689
337.932084,78.976863,466653.9228543137,-1103001.0631195833,280.3501,609973.638831622
337.934139,78.977905,466649.10519243515,-1102879.4417094593,280.7399,610095.3556228487
337.936194,78.978948,466644.2368885299,-1102757.7215865995,286.4129,610217.1730628642
337.934107,78.977889,466649.17065740604,-1102881.3128287955,280.5195,610340.8627440138
337.933521,78.97674599999999,466686.569233667,-1103001.1357196888,279.6063,610466.3863620638
337.935583,78.977789,466681.84108569607,-1102879.3565611567,281.379,610588.2572726046
337.93764500000003,78.978833,466677.0622563577,-1102757.4786957065,287.992,610710.2287909872
337.93557200000004,78.977784,466681.84230756,-1102879.9494314762,281.1973,610832.7927743162
337.93496400000004,78.976628,466719.3740080628,-1103001.2591589473,279.4351,610959.7757594824
337.937026,78.977674,466714.51542865235,-1102879.177957493,282.84,611081.9536033919
337.939089,78.97872,466709.6679888255,-1102757.090566967,289.5819,611204.1371890259
337.93703500000004,78.977678,466714.51829058566,-1102878.7020313265,282.8008,611325.8453386743
337.936389,78.976506,466752.00294122443,-1103001.9308996622,279.8259,611454.649271164
337.93846099999996,78.97755500000001,466747.20645653585,-1102879.4661905414,284.7223,611577.2078744745
337.940533,78.978603,466742.44440126175,-1102757.1041010406,291.0323,611699.6625931154
337.93849700000004,78.97757299999999,466747.1326690547,-1102877.3611770065,284.8009,611820.0110213342
337.937834,78.976392,466784.6764502518,-1103001.6335368613,281.2041,611949.8307229609
337.939904,78.97744,466779.88138551003,-1102879.285698962,286.8792,612072.2724890561
337.941974,78.978488,466775.0781653336,-1102756.939826171,292.7048,612194.71261121
337.939958,78.977467,466779.77063454135,-1102876.1281765418,287.0753,612313.9932975401
337.939257,78.97626899999999,466817.3101062228,-1103002.4203451006,283.477,612445.7465660893
337.941334,78.97731999999999,466812.5193772847,-1102879.713432429,289.0557,612568.5469630804
337.94341099999997,78.978371,466807.7204415984,-1102757.0084965036,294.8167,612691.3457052733
337.941417,78.977362,466812.3277416111,-1102874.809874848,289.2407,612809.2371466643
337.940697,78.976157,466849.80274667015,-1103001.9605344539,286.0954,612941.7953083987
337.942775,78.97720600000001,466845.1137923711,-1102879.4467011313,290.9245,613064.3988387223
337.944852,78.978255,466840.3973946537,-1102756.9429859528,296.6183,613186.9933110281
337.94287599999996,78.977257,466844.88508496986,-1102873.490631994,291.0489,613303.6273247725
337.942136,78.976038,466882.57463359326,-1103002.2124891658,288.1789,613437.7534541775
337.944211,78.977088,466877.7826743408,-1102879.6223666498,292.5357,613560.4371980557
337.946286,78.978139,466872.93991343846,-1102756.93357075,297.7931,613683.2215332637
337.94433399999997,78.977151,466877.46602318314,-1102872.2792448709,292.6845,613798.6559744319
337.943568,78.975923,466915.04164714366,-1103002.117943715,289.6742,613933.8225946958
337.945648,78.976973,466910.3432792333,-1102879.486998281,294.1999,614056.5435115726
337.947728,78.978024,466905.59408577374,-1102756.7573815407,298.8365,614179.3649822678
337.945792,78.977046,466910.0045929136,-1102870.9662682707,294.4132,614293.6589995275
337.945001,78.97580500000001,466947.6560253386,-1103002.3162609793,291.2311,614430.2988580908
337.947086,78.976858,466942.9234207981,-1102879.3425428425,295.9023,614553.363608926
337.94917200000003,78.97791,466938.24442355544,-1102756.4633054596,300.1726,614676.3318975007
337.94725,78.97694,466942.5860113768,-1102869.7529978314,296.2085,614789.7047504352
337.94644700000003,78.97569399999999,466980.2226917488,-1103001.7031553793,293.3391,614926.9175916212
337.948529,78.976745,466975.5148650206,-1102878.9551069548,297.1551,615049.7558878667
337.95061200000004,78.977797,466970.77543874306,-1102756.1002433063,301.3549,615172.7021349975
337.948706,78.976835,466975.0865587959,-1102868.4544405283,297.5462,615285.1390123533
337.947882,78.975575,467012.9187738822,-1103001.9839383306,295.1799,615423.9244700989
337.949966,78.976629,467008.11894540786,-1102878.9175687812,298.4909,615547.0844054165
337.95205,78.977682,467003.3534797758,-1102755.953831159,302.557,615670.1404513171
337.95016400000003,78.976729,467007.6684574434,-1102867.2392878563,298.7466,615781.5095309783
337.94933100000003,78.97546700000001,467045.4158997116,-1103001.0425627728,296.8592,615920.5353766911
337.951411,78.976518,467040.6642104484,-1102878.3106638868,299.694,616043.3592243552
337.95349100000004,78.97756899999999,467035.9043018833,-1102755.5807436006,304.0761,616166.1814131609
337.95162,78.976623,467040.21210011834,-1102866.0394957268,299.8834,616276.7241336218
337.950762,78.975349,467077.9929472229,-1103001.253426392,298.001,616417.1171514464
337.952845,78.9764,467073.2963618119,-1102878.4969875533,300.6238,616539.9634016574
337.954929,78.977452,467068.5681650788,-1102755.6337356886,305.3282,616662.9175984265
337.953078,78.976518,467072.75185867184,-1102864.7218177456,300.9647,616772.0858765064
337.952182,78.975224,467110.6568852628,-1103002.257531663,298.528,616914.7493393959
337.954273,78.97628,467105.89857253875,-1102878.9325683182,301.4526,617038.1660648587
337.956363,78.977335,467101.15533919056,-1102755.7183948567,306.577,617161.4715019019
337.954535,78.976412,467105.3152300601,-1102863.5119930524,301.9633,617269.3453379513
337.953584,78.975091,467143.3156321453,-1103004.2125897713,299.1186,617415.087193558
337.955688,78.976152,467138.5918794977,-1102880.2783223426,302.2185,617539.111451194
337.957792,78.977214,467133.81710134255,-1102756.2454342903,307.9598,617663.2362103077
337.955994,78.97630699999999,467137.8747120022,-1102862.1842812074,302.8327,617769.2527349178
337.954927,78.97492700000001,467176.1603501094,-1103009.7676501556,299.4395,617921.7212263361
337.957061,78.976004,467171.3296798036,-1102883.9783725874,302.947,618047.6032255526
337.95919399999997,78.97708100000001,467166.47112074174,-1102758.1993275392,309.0815,618173.4760731782
337.957451,78.976201,467170.43856330885,-1102860.9725741502,303.7915,618276.3258705504
337.95624100000003,78.974745,467209.21461224894,-1103017.369774863,299.6584,618437.4583202995
337.958414,78.97584499999999,467204.15190050076,-1102888.947594699,303.3093,618565.9802538684
337.96058700000003,78.97694399999999,467199.1228391192,-1102760.6282185556,310.1014,618694.3981410656
337.958909,78.976096,467202.9792713617,-1102859.651134008,304.5748,618793.4961221467
337.95754,78.974556,467242.2791147837,-1103025.7977653875,299.8153,618964.2274338963
337.95974900000004,78.975676,467237.05447893246,-1102895.0690438736,303.5495,619095.0605162892
337.961958,78.976795,467231.86318220274,-1102764.4432044886,311.1334,619225.7894705295
337.96037,78.97599,467235.6205965448,-1102858.4049259084,305.2959,619319.8262891418
337.95884,78.974369,467275.27822764666,-1103034.0153978795,300.0498,619499.8589683156
337.961073,78.975501,467270.00167752156,-1102901.8830896085,304.0023,619632.0965910645
337.963306,78.97663299999999,467264.71562637296,-1102769.753076819,312.2419,619764.3322996175
337.961831,78.97588499999999,467268.21952456766,-1102857.0571365147,306.2134,619851.70664449
337.960168,78.974192,467308.3906508751,-1103040.9973657613,300.2093,620039.9823129236
337.962393,78.975323,467303.00036263885,-1102909.0307361176,303.9925,620172.0589821229
337.96461800000003,78.976454,467297.6006179678,-1102777.066396973,312.3934,620304.1337490104
337.96329199999997,78.97578,467300.8186884123,-1102855.7084035026,306.6962,620382.8415705301
337.961527,78.974025,467341.6740797326,-1103046.7191792978,300.4497,620578.1727750772
337.963721,78.97514699999999,467336.06834037363,-1102915.910931735,303.6967,620709.1010834913
337.965916,78.97626899999999,467330.47260248224,-1102785.096779558,311.7751,620840.0348632899
337.964753,78.975675,467333.41808805557,-1102854.3587268624,306.7871,620909.3594132678
337.962908,78.973878,467374.52878274914,-1103050.247878297,301.1285,621109.5159741595
337.965072,78.97498399999999,467369.02526088885,-1102921.2943451854,304.4558,621238.586894412
337.967236,78.976091,467363.4701016852,-1102792.2423690965,312.0805,621367.7583785957
337.966217,78.97556999999999,467366.07546871837,-1102852.9836353504,308.0934,621428.5554950035
337.96431,78.973736,467407.5750058465,-1103053.1011537265,302.244,621632.9307203682
337.96644100000003,78.974829,467401.98802091996,-1102925.7249248987,306.4419,621760.429418679
337.968571,78.975922,467396.37304259656,-1102798.3589897824,313.5082,621887.9190630021
337.96768199999997,78.975465,467398.75233337266,-1102851.5994391164,310.4503,621941.212650514
337.965739,78.973607,467440.5870652841,-1103054.4249701342,303.5356,622148.3076548639
337.967839,78.974688,467434.91242108657,-1102928.5091349005,308.1848,622274.3512947247
337.969938,78.975768,467429.252660283,-1102802.7041755442,314.9269,622400.2835014513
337.969147,78.97536099999999,467431.38678251137,-1102850.1136644683,312.3567,622447.740999465
337.967195,78.97349399999999,467473.43692144234,-1103053.9174256497,304.7954,622655.8375810222
337.969271,78.974564,467467.76665686903,-1102929.3042829693,308.9321,622780.5796638532
337.971346,78.975634,467462.0688072817,-1102804.701344602,315.8492,622905.3128099679
337.970614,78.975257,467464.0599586658,-1102848.6106261527,313.5489,622949.2672146406
337.968625,78.973362,467506.59685977094,-1103055.5330606594,304.8081,623160.5165503977
337.97069500000003,78.974434,467500.7231503092,-1102930.7675307468,309.5906,623285.4202649831
337.972765,78.97550600000001,467494.84111529426,-1102806.004052245,316.4334,623410.322322227
337.972083,78.975153,467496.7718616525,-1102847.0903207383,314.1908,623451.4539309993
337.970098,78.97325500000001,467539.5186845796,-1103054.2810997313,303.7505,623663.0084387984
337.972152,78.974322,467533.5474345756,-1102930.1492378905,310.3201,623787.2838384183
337.974206,78.975389,467527.56796404714,-1102806.019407256,317.654,623911.5576044397
337.973553,78.975049,467529.5032429999,-1102845.5609047168,315.2406,623951.1464327384
337.971584,78.97315400000001,467572.4350967109,-1103052.3183156904,304.1842,624162.3140700684
337.97362200000003,78.974216,467566.36628343415,-1102928.8201411313,311.4059,624285.9612682333
337.97566,78.975278,467560.2893540261,-1102805.3239776467,319.263,624409.6068563731
337.975023,78.974946,467562.1921929495,-1102843.9299109762,316.8526,624448.2596555501
337.973064,78.97304799999999,467605.44950148254,-1103050.9066736312,305.313,624659.7084082555
337.975093,78.974109,467599.2472839083,-1102927.5825529944,313.3212,624783.188391385
337.977123,78.975171,467593.0135785147,-1102804.1516530076,320.1308,624906.7766034219
337.976496,78.974843,467594.9391123732,-1102842.2734843309,318.2203,624944.9470331297
337.974546,78.972942,467638.50264976337,-1103049.4777401425,305.9797,625156.6812661116
337.97657000000004,78.974005,467632.1160354633,-1102925.9931603596,314.559,625280.3308932295
337.978594,78.97506700000001,467625.7640261379,-1102802.6112155786,320.2749,625403.8762384286
337.97797,78.97474,467627.70550458913,-1102840.6079429137,319.0053,625441.9225342635
337.976037,78.972838,467671.64397748176,-1103047.773123936,306.4178,625653.6960019788
337.978052,78.973901,467665.08126486005,-1102924.3619963229,315.0991,625777.2815011918
337.980066,78.974965,467658.44861063466,-1102800.860418722,320.4649,625900.9610539561
337.979446,78.974638,467660.46794846223,-1102838.8245001398,319.3689,625938.9788024843
337.97753,78.97273299999999,467704.8667034251,-1103046.151829993,306.4639,626151.0067986223
337.979532,78.97379699999999,467698.0082242187,-1102922.746192338,315.1189,626274.6028751865
337.981534,78.97485999999999,467691.18444313435,-1102799.443186175,320.3876,626398.094556352
337.980922,78.974536,467693.2306115012,-1102837.040102942,319.2591,626435.7471121133
337.979006,78.972624,467737.9330574582,-1103045.0708292103,306.5285,626648.526556013
337.981006,78.97369,467730.94793121377,-1102921.480270508,314.4633,626772.3143510051
337.983007,78.974757,467723.9313971894,-1102797.7829453258,319.54,626896.210517237
337.982402,78.974434,467726.0704860961,-1102835.2220978707,318.5833,626933.7107284981
337.98049,78.972512,467771.28169447393,-1103044.2254121853,306.8147,627147.5481404668
337.982483,78.973582,467763.9883067585,-1102920.2895141563,313.6856,627271.6984538962
337.984477,78.974652,467756.7061894894,-1102796.3474807758,317.9605,627395.8542305254
337.983882,78.974333,467758.8679025539,-1102833.3025143847,317.1883,627432.8724356738
337.981833,78.97233100000001,467804.8605794126,-1103051.4730984236,306.1412,627655.8381955216
337.983878,78.97343199999999,467797.24290333857,-1102923.9933054387,312.8085,627783.5453864243
337.985923,78.97453399999999,467789.5741264027,-1102796.4150410837,316.0812,627911.3539294702
337.985363,78.974232,467791.68478066573,-1102831.373809526,315.5459,627946.3763558912
337.98312999999996,78.972111,467839.2188281188,-1103063.0196181554,304.929,628182.8489046636
337.98524199999997,78.973258,467830.92552466434,-1102930.3641004516,311.2071,628315.7634082343
337.987354,78.974406,467822.580485007,-1102797.6102905015,314.1416,628448.7792484307
337.986849,78.974132,467824.55543010245,-1102829.302704039,313.462,628480.5331377038
337.984368,78.971869,467873.38087405305,-1103077.2605723157,303.4345,628733.2524057014
337.98656,78.97306400000001,467864.57685768406,-1102939.121899082,309.0827,628871.6713485776
337.988753,78.97426,467855.7396170681,-1102800.876965274,312.2141,629010.1984525871
337.988336,78.974032,467857.44553542417,-1102827.2224713056,311.258,629036.5991314703
337.98567,78.97164699999999,467907.92231620266,-1103088.965546409,301.7006,629303.1649634186
337.987891,78.97286899999999,467898.52177883656,-1102947.8731931322,306.8537,629444.5701339603
337.990111,78.974091,467889.0918616336,-1102806.7916356903,310.5464,629585.9664888947
337.989824,78.973933,467890.31240903825,-1102825.0324945676,309.6151,629604.2481373036
337.987011,78.97144399999999,467942.4044209393,-1103098.4392766824,300.3709,629882.5732102136
337.98922000000005,78.97267099999999,467932.55692068057,-1102956.9416924196,304.8366,630024.4130481068
337.991429,78.973897,467922.74199964973,-1102815.5473662936,309.1648,630166.1476174097
337.991315,78.973834,467923.2372287985,-1102822.8170556996,308.7018,630173.4341554058
337.988356,78.971249,467976.6227592428,-1103107.0744004159,298.6586,630462.6611473792
337.990542,78.97247,467966.58605139534,-1102966.368229653,302.7542,630603.7248280173
337.992729,78.973692,467956.5159464908,-1102825.555893096,307.8109,630744.8967839414
337.99280899999997,78.973736,467956.1773016206,-1102820.475536682,308.0344,630749.9884144898
337.989765,78.97107199999999,468011.3055793158,-1103113.3746782194,296.6544,631048.0304150787
337.991889,78.972273,468000.92636816023,-1102975.187131395,300.6247,631186.6072028952
337.994012,78.973474,467990.5184063094,-1102837.0102730263,306.8953,631325.1754887999
337.994303,78.973638,467989.11757114157,-1102818.1330512112,307.9147,631344.104615632
337.99121099999996,78.97093100000001,468045.1645143133,-1103115.7495498804,295.1255,631646.9524984362
337.993276,78.972105,468034.7992731759,-1102980.7605140589,299.3187,631782.3389010617
337.995341,78.973279,468024.4250050113,-1102845.7738828321,306.7929,631917.7235975746
337.995802,78.97354200000001,468022.06888019963,-1102815.5475353713,308.5152,631948.0416351918
337.992675,78.970795,468079.15696000564,-1103117.4732998738,293.5575,632255.3171078973
337.99469799999997,78.971954,468068.62066556484,-1102984.336581429,298.3956,632388.8700910117
337.99672200000003,78.973114,468058.05219471204,-1102851.0934218953,307.0562,632522.531724021
337.997302,78.973446,468055.0396226514,-1102812.9528826016,309.3803,632560.7910539685
337.994198,78.97068399999999,468113.21834699175,-1103116.1986911332,292.0414,632869.5673230661
337.99618,78.97183199999999,468102.3593071619,-1102984.5037484153,297.7516,633001.7092039498
337.998163,78.97297900000001,468091.5537579035,-1102852.9035309376,307.5788,633133.7522921254
337.998805,78.973351,468088.02559040504,-1102810.2321433802,310.103,633176.5692897078
337.995731,78.970577,468147.301735415,-1103114.4389012135,290.5758,633486.4973666526
337.997686,78.971721,468136.09057311685,-1102983.367113116,297.6123,633618.0477516582
337.99964,78.972865,468124.85185330705,-1102852.3057579321,308.1779,633749.5900933038
338.00030899999996,78.973256,468121.0309857435,-1102807.5022636517,310.5979,633794.5562153144
337.997276,78.97048000000001,468181.1893931311,-1103111.5739229324,289.2522,634104.5217100991
337.999212,78.971623,468169.6519636543,-1102980.7581371837,298.4722,634235.8452878754
338.001148,78.972767,468158.06361122295,-1102849.8439966382,308.7925,634367.2713207108
338.001817,78.973162,468154.07084264775,-1102804.6381229803,310.6762,634412.6531806779
337.998833,78.970382,468215.3509754444,-1103108.7104668308,288.7953,634722.8390039683
338.00075499999997,78.97153,468203.3272740516,-1102977.5062023925,299.8241,634854.593049075
338.002677,78.972679,468191.2526780116,-1102846.203594984,308.9893,634986.4496779633
338.003329,78.973069,468187.14515252947,-1102801.6397177577,310.041,635031.2024535089
338.00039100000004,78.970288,468249.3611763056,-1103105.4353667612,289.3256,635341.3034531331
338.002298,78.97144,468236.8746208335,-1102973.9514367539,300.9252,635473.3789539564
338.00420499999996,78.972593,468224.3372105953,-1102842.3691716103,308.497,635605.5571637937
338.004841,78.972977,468220.1769168819,-1102798.5397323184,309.6008,635649.5836080338
338.00196800000003,78.97020699999999,468283.1821308611,-1103100.6960598808,290.8849,635958.2389227047
338.003855,78.97135899999999,468270.307212316,-1102969.3758005032,301.3054,636090.1888149007
338.005741,78.97251,468257.4477109494,-1102838.1665778966,307.8199,636222.026695923
338.006357,78.972886,468253.24311733176,-1102795.3054797507,309.4373,636265.0935316758
338.003583,78.970137,468317.26494987635,-1103094.5384688415,292.492,636571.0987224856
