dist_along,ATM_elev,idx_ATM,z_ATL06,t_ATL06,idx_ATL06,gt_ATL06
85454.32105670591,130.0855,2049.0,98.365062,2019-02-17 23:37:46,165795.0,gt3r
109036.35594818852,27.067750000000004,2742.0,28.824031,2019-02-19 10:01:34,570845.0,gt1l
109134.72378506477,27.0698,2745.0,28.788946999999997,2019-02-19 10:01:34,574757.0,gt1r
112275.63637322662,27.0987,2840.0,28.207432,2019-02-19 10:01:34,578726.0,gt2l
112341.68466610796,27.0993,2842.0,28.204486499999998,2019-02-19 10:01:34,582689.0,gt2r
115492.85002432186,27.212,2938.0,28.316190000000002,2019-02-19 10:01:34,586663.0,gt3l
115591.70698964015,27.21215,2941.0,28.3031635,2019-02-19 10:01:34,590579.0,gt3r
92270.36451119916,124.0803,2249.0,93.11303249999999,2019-02-23 09:53:16,671953.0,gt1l
92338.4791238101,123.68205,2251.0,86.35433499999999,2019-02-23 09:53:16,675852.0,gt1r
95651.9966642558,94.41245,2350.0,82.01445749999998,2019-02-23 09:53:16,679715.0,gt2l
95717.5789149938,94.06105,2352.0,80.1068475,2019-02-23 09:53:16,683572.0,gt2r
98960.11443048828,28.28555,2451.0,32.3798965,2019-02-23 09:53:16,687446.0,gt3l
99025.59014834957,27.1609,2453.0,34.729113500000004,2019-02-23 09:53:16,691356.0,gt3r
