,ATM_lat,ATM_long,PS_x,PS_y,ATM_elev,dist_along,slope_NS,slope_EW,ATM_elev_Sm,ATM_elev_SupSm
992,79.032742,337.085851,448016.5660665044,-1104113.8623751716,640.4127,50144.626818829056,-0.0067964,-0.008777799999999999,640.4127,641.5866000000001
993,79.032619,337.087307,448049.6781513352,-1104114.9326591429,640.3301,50177.75619657176,-0.0050767,-0.0063934,640.3301,641.5866000000001
994,79.032498,337.088763,448082.70838879695,-1104115.799447068,640.1907,50210.79780531118,-0.00298,-0.0081164,640.1907,641.5866000000001
995,79.032379,337.090221,448115.6953043105,-1104116.4471028906,639.9975,50243.791078158254,-0.0025408,-0.007810300000000002,639.9975,641.5866000000001
996,79.03226,337.091682,448148.7403553074,-1104117.0703321388,639.8388,50276.84200568057,-0.0006472,-0.00692,639.8388,641.5866000000001
997,79.032143,337.093145,448181.7420637589,-1104117.4744294032,639.7642,50309.84618807184,0.0027589000000000003,-0.0039038,639.7642,641.5866000000001
998,79.032027,337.09461,448214.74152051815,-1104117.7606575908,639.5769,50342.84688613992,0.0039944,-0.0055475,639.5769,641.5866000000001
999,79.031911,337.096076,448247.7605563072,-1104118.0380988796,639.2736,50375.8670875037,0.0005191,-0.006024,639.2736,641.5866000000001
1000,79.031798,337.0975430000001,448280.6758363082,-1104118.0029771538,639.1224,50408.782386242805,-0.0016012999999999995,-0.003076,639.1224,641.5866000000001
1001,79.031685,337.099013,448313.6492206893,-1104117.94342215,638.9663,50441.7558244066,-0.0030601,-0.0051032,638.9663,641.5866000000001
1002,79.031573,337.100486,448346.6395925932,-1104117.758172626,638.8207,50474.746716418515,-0.0011530999999999998,-0.0066091000000000006,638.8207,641.5866000000001
1003,79.031463,337.101959,448379.5480132465,-1104117.369448593,638.7667,50507.65743285359,0.0024565,-0.0031197,638.7667,641.5866000000001
1004,79.03135400000002,337.103435,448412.47340042755,-1104116.8550314207,638.6665,50540.58683834553,0.0050371,-0.0041571,638.6665,641.5866000000001
1005,79.031246,337.104911,448445.35793478787,-1104116.238399594,638.4884,50573.47715355996,0.0048632,-0.0039305,638.4884,641.5866000000001
1006,79.031139,337.10639,448478.2594198042,-1104115.4960739582,638.2572,50606.387011712635,0.0035598,-0.0050802,638.2572,641.5866000000001
1007,79.031033,337.107869,448511.120036164,-1104114.6515364521,638.0626,50639.258478840566,0.0031317,-0.0043209,638.0626,641.5866000000001
1008,79.030929,337.10935,448543.93718429405,-1104113.5878832643,637.8349,50672.09285974675,0.0017977,-0.0057508,637.8349,641.5866000000001
1009,79.030825,337.110832,448576.77384821116,-1104112.515443855,637.6523,50704.94703183336,0.0004308,-0.0042992,637.6523,641.5866000000001
1010,79.030722,337.112316,448609.6081604383,-1104111.325139077,637.5105,50737.80291235558,0.0012558,-0.0048838,637.5105,641.5866000000001
1011,79.03062,337.113802,448642.4401129317,-1104110.0169686254,637.3286,50770.660916166766,0.0008752,-0.004981,637.5105,641.5866000000001
1012,79.030519,337.115288,448675.2311569671,-1104108.6065939234,637.2404,50803.482276981515,0.0005899,-0.0014712,637.5105,641.5866000000001
1013,79.030419,337.1167779999999,448708.0583658384,-1104107.0626923768,637.2739,50836.34577153499,0.0027129000000000003,0.0011353,637.5105,641.5866000000001
1014,79.03031999999997,337.118266,448740.8061096252,-1104105.432252295,637.2232,50869.13407826138,0.0032867,-0.0011722999999999998,637.5105,641.5866000000001
1015,79.03022299999998,337.119759,448773.5681213097,-1104103.5592097857,637.1115,50901.94958828119,0.0005575,-0.0012432,637.5105,641.5866000000001
1016,79.030126,337.121251,448806.3110704897,-1104101.693044238,637.0492,50934.74567485957,-0.0001161,-0.0021264,637.5105,641.5866000000001
1017,79.03003000000002,337.122747,448839.0901518608,-1104099.6933484343,637.0551,50967.58569554834,-0.0010550000000000002,0.0017399000000000002,637.5105,641.5866000000001
1018,79.02993599999998,337.124242,448871.76784743345,-1104097.4980508804,637.1,51000.33704848661,-0.002245,0.0018126,637.5105,641.5866000000001
1019,79.029843,337.12574,448904.46238334186,-1104095.1770583822,637.1469,51033.11386475131,-0.0032526,0.0009906,637.5105,641.5866000000001
1020,79.02975,337.127238,448937.1571052874,-1104092.855112406,637.2354,51065.89093411711,-0.0042949,0.0025208,637.5105,641.5866000000001
1021,79.029659,337.128739,448969.82748955104,-1104090.3062327895,637.3574,51098.66059684396,-0.0053772,0.0032294000000000003,637.5105,641.5866000000001
1022,79.02956800000003,337.13024,449002.49804891454,-1104087.7564004986,637.5008,51131.43050825421,-0.0060935,0.0032124,637.5105,641.5866000000001
1023,79.029478,337.131744,449035.1854209338,-1104085.080870156,637.6857,51164.227196381835,-0.0073355,0.0045602,637.6857,641.5866000000001
1024,79.029389,337.133246,449067.79324780905,-1104082.3188283741,637.9191,51196.951793374545,-0.0091589,0.0056381,637.9191,641.4440999999999
1025,79.0293,337.134753,449100.49758809345,-1104079.5166455957,638.182,51229.77596284998,-0.0108146,0.0051278,638.182,641.37655
1026,79.029213,337.136259,449133.1004620139,-1104076.5188848926,638.4618,51262.516365369054,-0.0123733,0.0055239,638.4618,641.3686
1027,79.029125,337.137765,449165.7446719722,-1104073.6214039691,638.7717,51295.28891240925,-0.0135244,0.005926300000000001,638.7717,641.352
1028,79.029038,337.139271,449198.3478549035,-1104070.6217423987,639.1088,51328.02979674044,-0.0140521,0.0066202,639.1088,641.3213000000001
1029,79.028952,337.140779,449230.948542002,-1104067.5042222594,639.4636,51360.77920484365,-0.0148516,0.0065185,639.4636,641.24665
1030,79.02886600000002,337.142286,449263.5301070957,-1104064.393593188,639.8642,51393.50892218394,-0.0166274,0.008616799999999999,639.8642,641.13135
1031,79.02878,337.143796,449296.16962833604,-1104061.258490095,640.3003,51426.29866476001,-0.016703299999999997,0.0084106,640.3003,640.92725
1032,79.028695,337.145304,449328.7295617579,-1104058.036894849,640.7261,51459.017588036346,-0.016942099999999998,0.008343399999999999,640.7261,640.75285
1033,79.02861,337.146813,449361.30890670157,-1104054.8065088182,641.1878,51491.75669478764,-0.0171925,0.0106984,641.1878,640.7204999999999
1034,79.028525,337.148322,449393.8883936351,-1104051.5751736923,641.6678,51524.49603649671,-0.016728599999999996,0.0093902,641.6678,640.6383
1035,79.02844,337.149832,449426.48729181185,-1104048.335045487,642.1465,51557.25556325049,-0.0165041,0.0106384,642.1465,640.4872
1036,79.028355,337.151341,449459.0670625908,-1104045.1018115685,642.6588,51589.995374880615,-0.016123500000000002,0.010951700000000002,642.6588,640.3714
1037,79.02826999999998,337.152852,449491.6855136091,-1104041.8519383054,643.1267,51622.775323371374,-0.0156458,0.008655,643.1267,640.3152
1038,79.028185,337.154362,449524.28483717405,-1104038.6089593088,643.5923,51655.53555550832,-0.016071000000000002,0.0109639,643.5923,640.2455
1039,79.028099,337.15587,449556.8869792809,-1104035.4819393463,644.0658,51688.2873176563,-0.0155384,0.008698200000000001,644.0658,640.1386
1040,79.028013,337.157378,449589.4892686667,-1104032.3539692236,644.4832,51721.03931714164,-0.0150493,0.0077708,644.4832,640.0419999999999
1041,79.027927,337.158886,449622.091705306,-1104029.2250489295,644.8927,51753.791553966345,-0.0155966,0.00809,644.8927,639.93085
1042,79.02784100000002,337.160392,449654.6557513871,-1104026.110874365,645.2897,51786.504168970256,-0.014911700000000003,0.0073053,645.2897,639.8515
1043,79.027754,337.161898,449687.2611704617,-1104023.0969644282,645.6837,51819.24858843597,-0.01332,0.0082101,645.6837,639.8015
1044,79.027666,337.163403,449719.8887017119,-1104020.1911649932,646.0555,51852.00525899063,-0.0127126,0.0067967,646.0555,639.67055
1045,79.027578,337.164907,449752.4971223531,-1104017.2922641442,646.371,51884.74228272298,-0.0123994,0.0054769,646.371,639.52025
1046,79.027489,337.16641,449785.1276660755,-1104014.50147292,646.6657,51917.49195293922,-0.0126184,0.005379600000000001,646.6657,639.40905
1047,79.0274,337.16791,449817.7005674715,-1104011.733283144,646.9434,51950.182269242236,-0.0121058,0.004156,646.9434,639.31405
1048,79.02731,337.169411,449850.33414019883,-1104009.0575016579,647.2017,51982.9253582155,-0.0112798,0.004442499999999999,647.2017,639.198
1049,79.02721899999997,337.170908,449882.9320493214,-1104006.5133832423,647.4455,52015.62239504876,-0.0104124,0.0038068,647.4455,639.1156
1050,79.027128,337.172405,449915.5301331336,-1104003.9683164128,647.673,52048.319679850305,-0.0091818,0.0037879,647.673,639.03755
1051,79.027036,337.173901,449948.1503699864,-1104001.5313582544,647.8865,52081.030818891886,-0.0086494,0.0029968000000000004,647.673,638.8935
1052,79.026944,337.1753950000001,449980.7322500229,-1103999.1091579655,648.0417,52113.70261040928,-0.0090647,0.0009725,647.673,638.7962
1053,79.02685,337.176887,450013.3582777043,-1103996.9041227486,648.16,52146.403067020394,-0.008917,0.0007391,647.673,638.7692
1054,79.026756,337.178377,450045.94595957437,-1103994.7138479676,648.2608,52179.06427203923,-0.0072513,0.000303,647.673,638.7191
1055,79.026661,337.179867,450078.57508983975,-1103992.6238261056,648.327,52211.76027077387,-0.005582999999999999,-0.0005086,647.673,638.6360500000001
1056,79.026566,337.181355,450111.1658798154,-1103990.5485670972,648.3455,52244.417066256414,-0.0046164,-0.0016828,647.673,638.6360500000001
1057,79.02646999999997,337.182841,450143.75959235,-1103988.5892720171,648.3238,52277.069614916494,-0.0044216,-0.0027292,647.673,638.6360500000001
1058,79.026372,337.184325,450176.3975007956,-1103986.8471377236,648.2681,52309.75398579312,-0.002866,-0.0033614000000000005,647.673,638.6360500000001
1059,79.026275,337.185809,450208.9943536993,-1103985.0028593368,648.1613,52342.402970187584,-0.0011068,-0.0042952,647.673,638.6360500000001
1060,79.026176,337.187292,450241.65468661976,-1103983.367881751,648.0343,52375.10420102356,-0.0006048,-0.0041442,647.673,638.6360500000001
1061,79.026078,337.188771,450274.1968915451,-1103981.6621962613,647.9038,52407.69107666993,0.00028250000000000004,-0.0048681,647.673,638.6360500000001
1062,79.02597800000002,337.190249,450306.80259251787,-1103980.1658120696,647.6846,52440.33109660828,0.0020083,-0.009275299999999998,647.673,638.6360500000001
1063,79.02587700000002,337.191726,450339.43052690243,-1103978.7775332122,647.3266,52472.98855242445,0.0031607,-0.0120678,647.3266,638.6360500000001
1064,79.02577600000002,337.1932,450372.00088551204,-1103977.4118888648,646.9168,52505.587528550124,0.0035394,-0.0116839,646.9168,638.6360500000001
1065,79.025675,337.194675,450404.5907405982,-1103976.0374399615,646.4654,52538.20635385584,0.006416,-0.0136321,646.4654,638.6360500000001
1066,79.025572,337.196147,450437.2055925219,-1103974.8880077046,645.9107,52570.84145398622,0.008488500000000001,-0.016819999999999998,645.9107,638.6360500000001
1067,79.025469,337.1976160000001,450469.7628794445,-1103973.7612165443,645.2678,52603.418233908036,0.0090412,-0.0181648,645.2678,638.6360500000001
1068,79.02536500000002,337.199085,450502.36169680353,-1103972.7346694956,644.5806,52636.033210407404,0.0097457,-0.0188751,644.5806,638.6360500000001
1069,79.025261,337.200552,450534.92222247657,-1103971.7229049457,643.8946,52668.609451743876,0.009900399999999998,-0.0177236,643.8946,638.6360500000001
1070,79.02515600000002,337.202017,450567.4857531494,-1103970.82711036,643.2548,52701.185301353966,0.0090607,-0.016068,643.2548,638.6360500000001
1071,79.02505,337.203482,450600.0908325018,-1103970.0315571157,642.6458,52733.800084881375,0.0083271,-0.016309399999999998,642.6458,638.6360500000001
1072,79.02494399999998,337.204944,450632.63836278813,-1103969.2586551523,642.0232,52766.35679087541,0.008593700000000001,-0.017278900000000003,642.0232,638.6360500000001
1073,79.024837,337.206405,450665.20818425773,-1103968.5938593505,641.3669,52798.933396346525,0.0099246,-0.017928799999999998,641.3669,638.6360500000001
1074,79.02472900000002,337.2078640000001,450697.78103680775,-1103968.045034459,640.7149,52831.51087218494,0.0093059,-0.016790299999999998,640.7149,638.6360500000001
1075,79.024621,337.2093220000001,450730.3348865366,-1103967.5031351463,640.0865,52864.06923189541,0.008315399999999999,-0.0170335,640.0865,638.6360500000001
1076,79.024512,337.210779,450762.9110455733,-1103967.0693409657,639.3545,52896.648279072586,0.0108385,-0.0224945,639.3545,638.6360500000001
1077,79.024403,337.212236,450795.4874748043,-1103966.6346058117,638.5004,52929.227608962865,0.0121368,-0.0233519,638.5004,638.6360500000001
1078,79.024293,337.213689,450828.02842009976,-1103966.3315792102,637.6352,52961.76996514436,0.012349700000000002,-0.0232011,637.6352,638.0678
1079,79.024183,337.215141,450860.55037290143,-1103966.0354830916,636.7463,52994.29326582167,0.0119535,-0.0247873,636.7463,637.19075
1080,79.024072,337.216592,450893.0946556117,-1103965.8474928902,635.8279,53026.8380914848,0.01127,-0.0254565,635.8279,636.2871
1081,79.02396,337.218041,450925.6420080901,-1103965.775477347,634.92,53059.38552363522,0.011139299999999998,-0.0245367,634.92,635.3739499999999
1082,79.023848,337.21949,450958.18964613776,-1103965.7025236762,634.0631,53091.93324344351,0.0094792,-0.0228237,634.0631,634.49155
1083,79.023735,337.220938,450990.7596320094,-1103965.7376737993,633.2818,53124.50324828251,0.008339399999999999,-0.0213041,633.2818,633.67245
1084,79.023622,337.222383,451023.27210501634,-1103965.7955003737,632.5214,53157.01577271451,0.0080021,-0.0217036,632.5214,632.9015999999999
1085,79.02350799999998,337.223828,451055.82620387507,-1103965.9535598822,631.7635,53189.570255283164,0.0065118,-0.0217424,631.7635,632.14245
1086,79.023394,337.225271,451088.3420627551,-1103966.1264276018,631.0605,53222.08657367797,0.0058448,-0.0193157,631.0605,631.412
1087,79.023279,337.226714,451120.89955765096,-1103966.3995264026,630.384,53254.645213957374,0.0040797,-0.0208202,630.384,630.72225
1088,79.023163,337.228158,451153.5179640587,-1103966.764979093,629.6648,53287.26566754488,0.004087599999999999,-0.0226688,629.6648,630.0244
1089,79.02304699999998,337.229597,451186.04033700994,-1103967.1688644518,628.9511,53319.790548263496,0.0039426,-0.0209635,628.9511,629.30795
1090,79.02293,337.231038,451218.6428994604,-1103967.657227742,628.2474,53352.39676817691,0.0025925,-0.022196,628.2474,628.59925
1091,79.022813,337.232475,451251.16870125924,-1103968.176154906,627.5588,53384.92670927831,0.0008755000000000001,-0.021171,627.5588,627.9031
1092,79.022695,337.2339120000001,451283.7361669174,-1103968.7953086684,626.9333,53417.50005990084,-0.0010508,-0.019486700000000003,626.9333,627.24605
1093,79.022576,337.2353490000001,451316.3453040457,-1103969.51468596,626.3711,53450.117131013045,-0.0024761,-0.018514,626.3711,626.6522
1094,79.02245699999997,337.236784,451348.91622623795,-1103970.2488793274,625.8422,53482.69632701839,-0.0018886,-0.018076,625.8422,626.10665
1095,79.022338,337.238218,451381.4682013177,-1103970.9900140706,625.3738,53515.256737984775,-0.0031754,-0.0152901,625.3738,625.608
1096,79.02221800000002,337.2396490000001,451414.0040565917,-1103971.8550066077,624.9944,53547.80408949756,-0.0051219,-0.0140909,624.9944,625.1841
1097,79.02209599999998,337.241083,451446.68077306286,-1103972.8977400123,624.7112,53580.497438856306,-0.008813,-0.0106724,624.7112,624.8528
1098,79.021975,337.242514,451479.25865321344,-1103973.8620157186,624.5312,53613.089586725735,-0.0113521,-0.0098453,624.5312,624.6212
1099,79.02185300000002,337.243945,451511.8782349688,-1103974.9265095002,624.4089,53645.72653298151,-0.0135094,-0.0088329,624.4089,624.4865
1100,79.021731,337.245374,451544.4596164825,-1103976.005826825,624.3706,53678.325786764864,-0.0152769,-0.0066788,624.3837,624.4355499999999
1101,79.021609,337.246802,451577.022065646,-1103977.0920895843,624.3837,53710.90634941055,-0.016277100000000003,-0.007089399999999998,624.3706,624.4282000000001
1102,79.021486,337.24823,451609.6262288868,-1103978.2785687202,624.3683,53743.53209374495,-0.0169797,-0.0088272,624.3683,624.418
1103,79.021362,337.249656,451642.2335776064,-1103979.5810264726,624.3255,53776.16544457993,-0.0175133,-0.0092543,624.3683,624.40815
1104,79.021238,337.251082,451674.8412719221,-1103980.8825474742,624.2669999999999,53808.79910336196,-0.017789199999999998,-0.010598200000000002,624.3683,624.4052
1105,79.021113,337.252507,451707.471429712,-1103982.2921637895,624.2152,53841.45969453155,-0.0184891,-0.0099593,624.3683,624.39335
1106,79.020988,337.253929,451740.0441335968,-1103983.7244954954,624.1435,53874.063875436506,-0.0178667,-0.0115857,624.3683,624.37715
1107,79.020863,337.255352,451772.6364560253,-1103985.1480080157,624.0554,53906.687269943825,-0.018066400000000003,-0.0105801,624.3683,624.3694499999999
1108,79.020737,337.256775,451805.2705224372,-1103986.6717303956,624.0219999999999,53939.35688917127,-0.0190901,-0.008850700000000001,624.3648,624.36655
1109,79.020611,337.258195,451837.84713957034,-1103988.2181734957,624.0556,53971.97019121351,-0.0201503,-0.0073613,624.3644,624.3646
1110,79.020483,337.259614,451870.4876409048,-1103989.9738557092,624.1193,54004.65787616376,-0.021046400000000003,-0.0077664,624.3255,624.34495
1111,79.020356,337.261034,451903.1063745905,-1103991.619571505,624.1982,54037.31809918406,-0.0221972,-0.0073923,624.3074,624.31645
1112,79.020229,337.262453,451935.70620015677,-1103993.2722389698,624.2597,54069.959789347165,-0.0202472,-0.008887799999999998,624.2918,624.2996
1113,79.020101,337.263869,451968.289986954,-1103995.0487767162,624.3074,54102.59197052473,-0.020456400000000003,-0.007568600000000002,624.2669999999999,624.2793999999999
1114,79.019972,337.265287,452000.9540841081,-1103996.9097423195,624.3644,54135.30903695608,-0.0201177,-0.0081641,624.2597,624.26335
1115,79.01984300000002,337.266701,452033.541477656,-1103998.80132793,624.403,54167.95128434142,-0.0186914,-0.0079342,624.2152,624.23745
1116,79.01971400000002,337.268116,452066.14850941615,-1104000.6840901463,624.4293,54200.61262714564,-0.017802900000000003,-0.007983,624.1982,624.2067
1117,79.019584,337.269529,452098.75879019924,-1104002.6828353321,624.4418,54233.284103926795,-0.0170644,-0.0080418,624.1656,624.1819
1118,79.01945400000002,337.270941,452131.3501771168,-1104004.6885374452,624.4271,54265.93714884119,-0.0149563,-0.0082772,624.1435,624.15455
1119,79.019324,337.272354,452163.96120713995,-1104006.685414684,624.4074,54298.609259239405,-0.013665,-0.0072485,624.1193,624.1314
1120,79.019192,337.273767,452196.6554591332,-1104008.883624139,624.3648,54331.37732659483,-0.0118977,-0.0084085,624.1193,624.08745
1121,79.019061,337.275175,452229.2123263887,-1104011.0192274891,624.2918,54364.00416228512,-0.0113955,-0.0079199,624.1193,624.0554999999999
1122,79.01893000000003,337.276585,452261.8081101514,-1104013.1381132947,624.1656,54396.66874243189,-0.0100932,-0.010815,624.1193,624.0387
1123,79.018798,337.277994,452294.4264356932,-1104015.3650904687,623.9809,54429.36300169071,-0.0098714,-0.0110269,623.9809,624.00145
1124,79.01866600000002,337.279403,452327.04514543206,-1104017.591133844,623.7543,54462.05758066232,-0.007997399999999998,-0.0122396,623.7543,623.8676
1125,79.018534,337.280811,452359.6449705593,-1104019.8241385752,623.5009,54494.73379385265,-0.006606399999999999,-0.0113791,623.5009,623.6276
1126,79.01840200000002,337.28222,452392.26444857294,-1104022.048314877,623.2666,54527.42901225097,-0.0056537,-0.0109439,623.2666,623.38375
1127,79.01826899999998,337.283628,452424.9064829989,-1104024.3805799098,623.0364,54560.15426047979,-0.0053845,-0.0103797,623.0364,623.1514999999999
1128,79.018137,337.285035,452457.48819388147,-1104026.618681818,622.8356,54592.812750711106,-0.0057134,-0.0087844,622.8356,622.9359999999999
1129,79.018004,337.286445,452490.1695416283,-1104028.93328407,622.6749,54625.57595986607,-0.0062836,-0.0080845,622.6749,622.7552499999999
1130,79.017872,337.2878560000001,452522.82909882866,-1104031.1379279941,622.5286,54658.30984340222,-0.0062233,-0.0080581,622.5286,622.60175
1131,79.01774,337.289263,452555.4119641239,-1104033.3732300536,622.3825,54690.96929358352,-0.0068432,-0.0080422,622.3825,622.45555
1132,79.017608,337.290674,452588.07228947757,-1104035.5760038479,622.2397,54723.70381763076,-0.006709100000000001,-0.007870100000000001,622.2397,622.3111
1133,79.017476,337.292084,452620.7137298526,-1104037.7857411315,622.1303,54756.419969125374,-0.0065995,-0.0055338,622.2327,622.2362
1134,79.017344,337.293495,452653.37482337275,-1104039.9866430159,622.0743,54789.15513368935,-0.0068295000000000005,-0.0045763,622.2185,622.2256
1135,79.017213,337.294907,452686.0141089952,-1104042.077589486,622.0608,54821.86132611661,-0.0073119,-0.0033001,622.1882,622.20335
1136,79.01708199999999,337.2963200000001,452718.6730429354,-1104044.1596991026,622.0977,54854.58656326729,-0.007317699999999998,-0.0018307,622.1613,622.17475
1137,79.016951,337.297734,452751.3516252739,-1104046.2329701323,622.1298,54887.33084821004,-0.006944499999999999,-0.0031145,622.1404,622.15085
1138,79.016821,337.29915,452784.02765673294,-1104048.1883830049,622.1404,54920.06533570284,-0.0063791,-0.0019631,622.1303,622.13535
1139,79.016692,337.300568,452816.7011299591,-1104050.0259372871,622.1613,54952.79044010906,-0.004973,-0.0009367,622.1298,622.13005
1140,79.016562,337.301984,452849.3779075645,-1104051.9794739415,622.1882,54985.52556039503,-0.0042508,-0.0009132,622.0977,622.11375
1141,79.01643299999998,337.303405,452882.1099301232,-1104053.7914388494,622.2327,55018.30769756772,-0.0032116,0.000796,622.0743,622.086
1142,79.016305,337.304827,452914.8201129208,-1104055.4934458684,622.2185,55051.06213065002,0.0007884,-0.0016661999999999998,622.0726,622.07345
1143,79.016177,337.306248,452947.511390819,-1104057.202417391,622.0726,55083.7980472293,0.004407100000000001,-0.0036128,622.0608,622.0667
1144,79.016049,337.307671,452980.24157209,-1104058.8946371223,621.8735,55116.57194497813,0.0055345,-0.004582,621.8735,621.96715
1145,79.015923,337.309097,453012.9469538615,-1104060.3599786018,621.6495,55149.31013708568,0.005309899999999999,-0.0059612,621.6495,621.7615000000001
1146,79.015796,337.3105240000001,453045.71344852104,-1104061.9175786534,621.341,55182.113632176806,0.0068996000000000005,-0.0077892,621.341,621.4952499999999
1147,79.01567,337.311952,453078.4580810738,-1104063.3652201146,621.0064,55214.89024925077,0.0082856,-0.0055055,621.0064,621.1737
1148,79.01554499999997,337.313382,453111.20011355,-1104064.6949960124,620.7265,55247.659274176964,0.0096342,-0.0031909000000000004,620.7265,620.86645
1149,79.01542099999998,337.314815,453143.9588080567,-1104065.8989970887,620.4615,55280.440086924296,0.0118795,-0.003547400000000001,620.4615,620.594
1150,79.015297,337.316249,453176.7371168497,-1104067.0941432351,620.1458,55313.240176888175,0.0128291,-0.0066969,620.1458,620.3036500000001
1151,79.015174,337.317685,453209.51280813396,-1104068.171420595,619.8919,55346.0335674673,0.0097455,-0.00026319999999999995,619.8919,620.0188499999999
1152,79.015051,337.319123,453242.32737837726,-1104069.2319298792,619.7798,55378.865270136994,0.0090497,0.0010519,619.7798,619.8358499999999
1153,79.01492900000002,337.320563,453275.1393211045,-1104070.17456756,619.6534,55411.690750351816,0.0084977,-0.0030726,619.6534,619.7166
1154,79.014808,337.322006,453307.9678984159,-1104070.9914215368,619.2734,55444.5294887367,0.013176599999999998,-0.0118694,619.2734,619.4634000000001
1155,79.014687,337.323448,453340.77753566654,-1104071.8152368995,618.6965,55477.34946692482,0.0145914,-0.0124344,618.6965,618.98495
1156,79.014567,337.324892,453373.5845276757,-1104072.5211797587,618.3113,55510.164053315784,0.0122272,0.0,618.3113,618.5038999999999
1157,79.014448,337.32634,453406.427406244,-1104073.093422877,618.1391,55543.01191679024,0.015779599999999998,0.0013867,618.1391,618.2252
1158,79.014329,337.327788,453439.27060424536,-1104073.6647134242,617.9445,55575.86008306861,0.016281200000000003,-0.0004431,617.9445,618.0418
1159,79.014211,337.329238,453472.1111392034,-1104074.1181283079,617.7349,55608.703747927764,0.0170919,0.0005062,617.7349,617.8397
1160,79.014094,337.330691,453504.96827317576,-1104074.4457520149,617.4565,55641.56251525366,0.0167138,-0.0058075,617.4565,617.5957000000001
1161,79.01397800000002,337.332144,453537.78418925096,-1104074.671329654,617.1433,55674.379206633406,0.0121113,-0.002796,617.1433,617.2999
1162,79.013862,337.33359900000005,453570.638948807,-1104074.8801225221,616.9372,55707.234629625,0.0119709,-0.001445,616.9372,617.04025
1163,79.013746,337.335053,453603.47474259435,-1104075.0958777848,616.7018,55740.07113223993,0.012131,-0.005520199999999999,616.7018,616.8195000000001
1164,79.013632,337.336511,453636.30484975845,-1104075.076832438,616.318,55772.90124492815,0.0132519,-0.009375299999999998,616.318,616.5099
1165,79.013518,337.3379700000001,453669.1545202957,-1104075.0489152712,615.9374,55805.75092732813,0.014060499999999998,-0.004659,615.9374,616.1277
1166,79.013405,337.33943,453701.9822142233,-1104074.911037893,615.6792,55838.57891079922,0.0126551,-0.0026548,615.6792,615.8083
1167,79.013293,337.34089,453734.7686540224,-1104074.671120859,615.4657,55871.36622839125,0.0137324,0.0,615.4657,615.57245
1168,79.013181,337.342354,453767.63245596475,-1104074.398572891,615.3491,55904.231160469484,0.0184949,0.005429,615.3491,615.4074
1169,79.01306899999999,337.343816,453800.458001597,-1104074.140908973,615.1887,55937.05771735173,0.019542,-0.0037967,615.1887,615.2689
1170,79.012959,337.345279,453833.21999949345,-1104073.6722048991,614.6318,55969.823067795056,0.015568299999999997,-0.0254908,614.6318,614.91025
1171,79.012849,337.346746,453866.0593489855,-1104073.1708637106,613.587,56002.666243921194,0.014671600000000003,-0.031322300000000004,613.587,614.1094
1172,79.012739,337.348212,453898.8797014249,-1104072.676488674,612.5216,56035.490319550525,0.0169234,-0.0195713,612.5216,613.0543
1173,79.01263,337.34968,453931.6973078117,-1104072.0642343329,611.8548,56068.31363663366,0.0174177,-0.0078417,611.8548,612.1882
1174,79.01252099999998,337.351146,453964.4766422184,-1104071.4668713813,611.1762,56101.09841369015,0.0223413,-0.0193257,611.1762,611.5155
1175,79.012413,337.352615,453997.2724897653,-1104070.743707244,610.1703,56133.9022333258,0.0204347,-0.0297966,610.1703,610.67325
1176,79.012305,337.354086,454030.1071387362,-1104070.0037404266,609.2214,56166.74521924265,0.0157163,-0.0187257,609.2214,609.6958500000001
1177,79.012197,337.355552,454062.84570151713,-1104069.3024417274,608.3976,56199.491292485465,0.016587400000000002,-0.0204957,608.3976,608.8095000000001
1178,79.01209,337.357023,454095.6393035164,-1104068.4594909626,607.6291,56232.29572660765,0.0122529,-0.0181171,607.6291,608.01335
1179,79.011983,337.358493,454128.4138926728,-1104067.6235119617,606.7598,56265.08097565748,0.0130394,-0.0286697,606.7598,607.19445
1180,79.011876,337.359964,454161.20800820494,-1104066.7786532096,605.6058,56297.88597222577,0.0123388,-0.035574699999999994,605.6058,606.1828
1181,79.01177,337.3614350000001,454193.96080158063,-1104065.8317691945,604.3216,56330.652449962225,0.0115951,-0.0393408,604.3216,604.9637
1182,79.011664,337.362906,454226.71384644025,-1104064.883932967,602.9051,56363.419206607985,0.0139164,-0.0415581,602.9051,603.61335
1183,79.011558,337.364378,454259.48641231045,-1104063.9272161876,601.4742,56396.205734034964,0.0188433,-0.0369592,601.4742,602.18965
1184,79.011452,337.365848,454292.2206905146,-1104062.9854038118,600.0135,56428.953558086374,0.023340400000000004,-0.0421247,600.0135,600.7438500000001
1185,79.011346,337.36732,454324.99375919346,-1104062.0267813941,598.4384,56461.740643769015,0.0222989,-0.0418866,598.4384,599.22595
1186,79.01124,337.36879,454357.728540214,-1104061.08306564,596.9009,56494.48902522348,0.0192979,-0.0411157,596.9009,597.66965
1187,79.011135,337.370262,454390.46051709924,-1104060.02147287,595.3245,56527.23821284738,0.016202200000000003,-0.0454304,595.3245,596.1126999999999
1188,79.01102900000002,337.371734,454423.23433715885,-1104059.0599923683,593.5144,56560.026133276326,0.0188528,-0.0569925,593.5144,594.41945
1189,79.010924,337.373204,454455.9282698898,-1104058.0123593677,591.2964,56592.73684669451,0.0250854,-0.06699379999999999,591.2964,592.4054
1190,79.010818,337.374673,454488.6447815885,-1104057.0727711143,588.9971,56625.466847669326,0.0235139,-0.0624871,588.9971,590.14675
