# Filename: ILATM2_20140429_160009_smooth_nadir3seg_50pt.csv
# Input filename: ILATM1B_20140429_160009.ATM4BT4.qi
# Number of segments: 3
# Nadir block width: 80.0m
# Output interval: 0.25sec
# Smoothing interval: 0.5sec
# Trajectory file used: 140429_aa_l12_cfm_itrf08_05jun14_b898
# International Terrestrial Reference Frame: ITRF08
#
# UTC_Seconds_Of_Day, Latitude(deg), Longitude(deg), WGS84_Ellipsoid_Height(m), South-to-North_Slope, West-to-East_Slope, RMS_Fit(cm), Number_Of_ATM_Measurments_Used, Number_Of_ATM_Measurements_Removed, Distance_Of_Block_To_The_Right_Of_Aircraft(m), Track_Identifier
57682.00, 78.915949, 339.790311, 27.0729, -0.0002617, -0.0001395, 9.89, 328, 0, 0, 0
57682.25, 78.917012, 339.788435, 27.0260, 0.0036913, -0.0015865, 11.92, 541, 5, 120, 1
57682.25, 78.916243, 339.788664, 27.0278, -0.0018772, 0.0005810, 9.95, 326, 5, 35, 2
57682.25, 78.915474, 339.788893, 27.0210, 0.0009689, -0.0003269, 7.28, 628, 2, -51, 3
57682.25, 78.915933, 339.788756, 27.0579, -0.0001551, 0.0007264, 8.50, 328, 2, 0, 0
57682.50, 78.916993, 339.786869, 27.1528, 0.0034630, -0.0057924, 23.41, 490, 61, 120, 1
57682.50, 78.916223, 339.787108, 27.0678, -0.0009036, -0.0027040, 9.89, 328, 3, 34, 2
57682.50, 78.915454, 339.787346, 27.0309, 0.0005404, -0.0009587, 7.31, 627, 3, -51, 3
57682.50, 78.915915, 339.787203, 27.0692, 0.0009051, -0.0009019, 9.01, 330, 0, 0, 0
57682.75, 78.916972, 339.785305, 27.2484, 0.0033993, 0.0037218, 39.56, 486, 66, 120, 1
57682.75, 78.916202, 339.785552, 27.0828, -0.0006750, 0.0015714, 9.59, 330, 1, 34, 2
57682.75, 78.915432, 339.785799, 27.0513, 0.0005926, -0.0002746, 8.15, 625, 2, -52, 3
57682.75, 78.915897, 339.785650, 27.0832, 0.0010369, 0.0000000, 9.71, 329, 0, 0, 0
57683.00, 78.916952, 339.783743, 27.0620, 0.0006505, 0.0014867, 15.37, 503, 49, 120, 1
57683.00, 78.916182, 339.783998, 27.0460, -0.0001742, 0.0005796, 10.64, 324, 6, 34, 2
57683.00, 78.915412, 339.784253, 27.0506, 0.0024220, 0.0015452, 9.06, 628, 1, -52, 3
57683.00, 78.915878, 339.784098, 27.0690, -0.0016132, 0.0003879, 9.86, 324, 4, 0, 0
57683.25, 78.916931, 339.782175, 27.0565, -0.0008173, -0.0018535, 9.39, 550, 2, 119, 1
57683.25, 78.916161, 339.782441, 27.0503, 0.0021977, -0.0003393, 13.25, 327, 6, 34, 2
57683.25, 78.915391, 339.782707, 26.9758, 0.0019112, 0.0020044, 10.34, 613, 15, -52, 3
57683.25, 78.915859, 339.782545, 27.0050, -0.0005464, 0.0033389, 11.85, 323, 4, 0, 0
57683.50, 78.916908, 339.780611, 27.0834, -0.0004546, 0.0000000, 7.58, 555, 0, 119, 1
57683.50, 78.916139, 339.780886, 27.0543, 0.0042994, -0.0005174, 13.88, 326, 2, 33, 2
57683.50, 78.915369, 339.781161, 26.9313, -0.0036795, -0.0029670, 14.49, 620, 11, -52, 3
57683.50, 78.915839, 339.780993, 26.9329, 0.0039308, 0.0025888, 10.01, 315, 11, 0, 0
57683.75, 78.916887, 339.779049, 27.1068, -0.0002130, -0.0017809, 7.29, 551, 3, 119, 1
57683.75, 78.916117, 339.779332, 27.0548, 0.0054027, -0.0003895, 17.50, 297, 32, 33, 2
57683.75, 78.915348, 339.779614, 26.9675, -0.0045835, 0.0007017, 20.75, 597, 35, -52, 3
57683.75, 78.915818, 339.779442, 26.9202, 0.0035475, -0.0018295, 19.83, 293, 32, 0, 0
57684.00, 78.916866, 339.777488, 27.1328, 0.0002510, -0.0003178, 9.60, 534, 19, 119, 1
57684.00, 78.916096, 339.777778, 28.5983, -0.0193074, -0.0515753, 232.76, 330, 0, 33, 2
57684.00, 78.915326, 339.778068, 27.0455, 0.0007332, 0.0027166, 26.05, 608, 26, -52, 3
57684.00, 78.915797, 339.777891, 28.6038, 0.0588268, -0.0596453, 189.21, 328, 0, 0, 0
57684.25, 78.916845, 339.775921, 27.4724, -0.0082775, -0.0102105, 35.37, 497, 51, 119, 1
57684.25, 78.916075, 339.776223, 29.9028, -0.0329155, -0.0227898, 235.05, 331, 0, 33, 2
57684.25, 78.915305, 339.776525, 27.1503, 0.0024459, -0.0064207, 25.05, 570, 59, -52, 3
57684.25, 78.915775, 339.776341, 29.8067, 0.0766596, -0.0240297, 188.45, 326, 0, 0, 0
57684.50, 78.916824, 339.774356, 29.2739, -0.0554140, -0.0277504, 145.69, 548, 2, 120, 1
57684.50, 78.916053, 339.774668, 30.7022, -0.0078683, -0.0221354, 194.41, 330, 1, 34, 2
57684.50, 78.915283, 339.774980, 28.3208, 0.0162503, -0.0343276, 100.24, 585, 43, -52, 3
57684.50, 78.915752, 339.774790, 30.3200, 0.0501214, -0.0209223, 191.52, 324, 3, 0, 0
57684.75, 78.916801, 339.772793, 29.1427, -0.0519414, 0.0460122, 151.85, 549, 2, 120, 1
57684.75, 78.916030, 339.773114, 30.5777, 0.0310549, 0.0381952, 191.59, 330, 1, 34, 2
57684.75, 78.915260, 339.773435, 28.2734, 0.0157513, 0.0302206, 102.79, 596, 35, -52, 3
57684.75, 78.915729, 339.773240, 29.7879, 0.0532664, 0.0518600, 178.78, 324, 3, 0, 0
57685.00, 78.916777, 339.771236, 27.1017, -0.0023254, 0.0058024, 31.76, 508, 41, 120, 1
57685.00, 78.916007, 339.771563, 28.5889, 0.0230527, 0.0794021, 138.38, 330, 1, 34, 2
57685.00, 78.915236, 339.771891, 27.3959, 0.0006547, 0.0039571, 49.12, 622, 7, -52, 3
57685.00, 78.915705, 339.771692, 27.5894, 0.0002413, 0.0166042, 44.69, 288, 37, 0, 0
57685.25, 78.916753, 339.769669, 27.0024, 0.0000000, -0.0010306, 24.61, 541, 5, 120, 1
57685.25, 78.915982, 339.770009, 27.1105, -0.0026981, 0.0050972, 35.69, 326, 3, 34, 2
57685.25, 78.915212, 339.770348, 27.3731, 0.0030637, -0.0022879, 46.39, 592, 35, -52, 3
57685.25, 78.915680, 339.770142, 27.2492, -0.0064177, 0.0050212, 37.57, 324, 3, 0, 0
57685.50, 78.916727, 339.768111, 27.0685, -0.0001950, -0.0002427, 8.92, 529, 19, 120, 1
57685.50, 78.915957, 339.768458, 27.0599, 0.0000000, -0.0016468, 23.57, 323, 8, 34, 2
57685.50, 78.915186, 339.768805, 27.3263, 0.0038270, 0.0049793, 46.15, 571, 56, -52, 3
57685.50, 78.915654, 339.768594, 27.1367, -0.0046344, 0.0035207, 38.40, 319, 11, 0, 0
57685.75, 78.916700, 339.766551, 27.0616, -0.0003870, 0.0008287, 7.37, 547, 2, 120, 1
57685.75, 78.915930, 339.766906, 27.1161, -0.0008720, -0.0001154, 9.58, 306, 25, 34, 2
57685.75, 78.915159, 339.767262, 27.1166, 0.0028673, 0.0059410, 25.37, 583, 43, -52, 3
57685.75, 78.915628, 339.767045, 27.1147, -0.0001167, -0.0002875, 21.94, 300, 27, 0, 0
57686.00, 78.916672, 339.764993, 27.0348, -0.0001725, 0.0003927, 7.31, 549, 0, 120, 1
57686.00, 78.915901, 339.765356, 27.1118, -0.0006116, 0.0008437, 7.56, 329, 2, 33, 2
57686.00, 78.915131, 339.765719, 27.0389, 0.0023116, -0.0017636, 11.23, 615, 18, -53, 3
57686.00, 78.915602, 339.765497, 27.1262, 0.0000000, 0.0014417, 8.95, 314, 10, 0, 0
57686.25, 78.916643, 339.763433, 27.0201, 0.0001938, 0.0002471, 6.94, 543, 2, 119, 1
57686.25, 78.915873, 339.763805, 27.0788, 0.0001287, 0.0012965, 7.23, 333, 0, 33, 2
57686.25, 78.915102, 339.764177, 27.0503, 0.0008684, -0.0006017, 7.11, 631, 2, -53, 3
57686.25, 78.915574, 339.763949, 27.0787, 0.0001987, 0.0012285, 7.07, 326, 0, 0, 0
57686.50, 78.916614, 339.761880, 27.0228, 0.0000000, 0.0000000, 7.16, 544, 6, 119, 1
57686.50, 78.915843, 339.762256, 27.0459, 0.0002111, 0.0002812, 6.94, 328, 2, 33, 2
57686.50, 78.915071, 339.762633, 27.0642, 0.0001671, -0.0004619, 6.67, 620, 2, -53, 3
57686.50, 78.915546, 339.762401, 27.0529, -0.0004996, 0.0001281, 6.21, 325, 2, 0, 0
57686.75, 78.916583, 339.760318, 27.0209, -0.0002736, 0.0003569, 8.22, 552, 1, 119, 1
57686.75, 78.915812, 339.760706, 27.0451, -0.0002574, 0.0000000, 7.30, 329, 1, 33, 2
57686.75, 78.915041, 339.761094, 27.0748, -0.0001393, -0.0001170, 7.40, 624, 1, -53, 3
57686.75, 78.915518, 339.760854, 27.0586, -0.0005343, 0.0000000, 6.71, 324, 3, 0, 0
57687.00, 78.916550, 339.758752, 27.0085, 0.0001266, 0.0002715, 8.17, 547, 0, 119, 1
57687.00, 78.915780, 339.759154, 27.0463, -0.0007304, 0.0004921, 7.87, 329, 1, 33, 2
57687.00, 78.915010, 339.759556, 27.0604, 0.0000000, 0.0008450, 7.64, 633, 2, -54, 3
57687.00, 78.915489, 339.759306, 27.0619, -0.0003834, 0.0003269, 7.94, 326, 0, 0, 0
57687.25, 78.916518, 339.757204, 26.9978, 0.0000000, 0.0003599, 7.85, 547, 2, 118, 1
57687.25, 78.915747, 339.757609, 27.0414, -0.0009546, -0.0001282, 7.85, 328, 1, 32, 2
57687.25, 78.914977, 339.758015, 27.0612, 0.0005024, -0.0004904, 7.64, 628, 0, -54, 3
57687.25, 78.915459, 339.757761, 27.0649, -0.0007159, -0.0001133, 7.65, 324, 0, 0, 0
57687.50, 78.916485, 339.755646, 26.9970, -0.0003976, -0.0003465, 7.66, 545, 3, 118, 1
57687.50, 78.915715, 339.756060, 27.0574, -0.0003837, -0.0005605, 7.11, 327, 2, 32, 2
57687.50, 78.914945, 339.756474, 27.0655, 0.0006193, 0.0004593, 7.55, 622, 1, -54, 3
57687.50, 78.915428, 339.756215, 27.0702, -0.0004091, 0.0001802, 7.04, 327, 0, 0, 0
57687.75, 78.916452, 339.754089, 27.0189, -0.0008602, -0.0004323, 8.25, 549, 2, 118, 1
57687.75, 78.915683, 339.754512, 27.0616, 0.0000000, 0.0003866, 7.01, 331, 2, 32, 2
57687.75, 78.914913, 339.754935, 27.0540, 0.0001053, -0.0001447, 7.58, 631, 1, -54, 3
57687.75, 78.915397, 339.754669, 27.0623, 0.0000000, 0.0002973, 6.92, 325, 2, 0, 0
57688.00, 78.916418, 339.752531, 27.0266, -0.0002325, -0.0002800, 9.06, 548, 0, 118, 1
57688.00, 78.915649, 339.752963, 27.0518, -0.0003022, -0.0001038, 8.16, 329, 0, 32, 2
57688.00, 78.914879, 339.753394, 27.0507, 0.0000000, 0.0001395, 7.63, 626, 1, -54, 3
57688.00, 78.915365, 339.753122, 27.0558, 0.0000000, -0.0001036, 7.72, 322, 1, 0, 0
57688.25, 78.916383, 339.750977, 27.0278, -0.0003016, 0.0001844, 8.77, 544, 1, 118, 1
57688.25, 78.915615, 339.751417, 27.0557, 0.0000000, -0.0005339, 8.02, 329, 0, 32, 2
57688.25, 78.914846, 339.751857, 27.0431, 0.0003178, -0.0002398, 7.48, 621, 0, -54, 3
57688.25, 78.915333, 339.751578, 27.0538, 0.0000000, -0.0001250, 7.73, 324, 0, 0, 0
57688.50, 78.916349, 339.749426, 27.0233, -0.0009031, 0.0005388, 8.08, 542, 3, 117, 1
57688.50, 78.915580, 339.749872, 27.0595, 0.0000000, -0.0001852, 7.86, 327, 0, 31, 2
57688.50, 78.914812, 339.750318, 27.0424, 0.0003342, -0.0002948, 7.27, 629, 0, -55, 3
57688.50, 78.915300, 339.750035, 27.0572, 0.0001394, -0.0005037, 7.65, 319, 0, 0, 0
57688.75, 78.916313, 339.747868, 27.0242, -0.0010918, -0.0001387, 8.05, 548, 2, 117, 1
57688.75, 78.915545, 339.748323, 27.0516, -0.0004727, 0.0003723, 8.26, 328, 0, 31, 2
57688.75, 78.914777, 339.748779, 27.0526, 0.0005773, -0.0002555, 7.26, 620, 0, -55, 3
57688.75, 78.915266, 339.748489, 27.0622, -0.0003142, 0.0001203, 8.23, 319, 0, 0, 0
57689.00, 78.916277, 339.746310, 27.0092, -0.0005239, 0.0010893, 7.87, 542, 2, 117, 1
57689.00, 78.915509, 339.746775, 27.0475, -0.0004382, 0.0001244, 7.88, 329, 0, 31, 2
57689.00, 78.914741, 339.747240, 27.0540, 0.0005994, -0.0001070, 7.76, 619, 4, -55, 3
57689.00, 78.915232, 339.746943, 27.0582, -0.0004579, 0.0003957, 7.64, 321, 1, 0, 0
57689.25, 78.916239, 339.744753, 26.9866, 0.0004020, -0.0006219, 7.61, 533, 2, 117, 1
57689.25, 78.915472, 339.745229, 27.0438, -0.0002579, 0.0004258, 7.53, 326, 1, 31, 2
57689.25, 78.914705, 339.745704, 27.0519, 0.0004817, -0.0001503, 8.63, 619, 3, -55, 3
57689.25, 78.915197, 339.745399, 27.0485, 0.0000000, 0.0004097, 7.81, 323, 0, 0, 0
57689.50, 78.916199, 339.743204, 27.0050, 0.0002368, -0.0003067, 7.75, 539, 3, 116, 1
57689.50, 78.915429, 339.743689, 27.0409, 0.0000000, -0.0002117, 7.49, 324, 1, 30, 2
57689.50, 78.914658, 339.744175, 27.0569, 0.0003402, -0.0002347, 8.12, 632, 1, -56, 3
57689.50, 78.915161, 339.743858, 27.0461, -0.0003072, -0.0001422, 7.74, 323, 1, 0, 0
57689.75, 78.916157, 339.741653, 27.0243, -0.0007102, 0.0000000, 7.69, 536, 1, 116, 1
57689.75, 78.915379, 339.742151, 27.0434, 0.0001923, 0.0002374, 7.23, 324, 3, 29, 2
57689.75, 78.914602, 339.742648, 27.0599, 0.0003538, 0.0002091, 7.37, 629, 1, -59, 3
57689.75, 78.915125, 339.742313, 27.0510, -0.0004677, 0.0003400, 7.06, 318, 1, 0, 0
57690.00, 78.916103, 339.740108, 27.0245, -0.0007790, 0.0006365, 7.45, 533, 1, 114, 1
57690.00, 78.915319, 339.740619, 27.0328, 0.0000000, 0.0001529, 7.47, 324, 4, 26, 2
57690.00, 78.914535, 339.741130, 27.0545, 0.0003634, 0.0000000, 7.89, 630, 2, -62, 3
57690.00, 78.915088, 339.740770, 27.0387, -0.0005325, 0.0006625, 7.19, 314, 2, 0, 0
57690.25, 78.916040, 339.738574, 27.0098, -0.0005573, 0.0006854, 7.78, 541, 2, 111, 1
57690.25, 78.915252, 339.739094, 27.0342, -0.0002762, -0.0004754, 7.52, 331, 2, 23, 2
57690.25, 78.914465, 339.739614, 27.0415, -0.0001341, 0.0000000, 7.93, 626, 2, -66, 3
57690.25, 78.915051, 339.739227, 27.0339, -0.0003304, 0.0000000, 7.61, 314, 0, 0, 0
57690.50, 78.915967, 339.737050, 27.0207, -0.0005758, -0.0005688, 8.19, 544, 3, 107, 1
57690.50, 78.915180, 339.737575, 27.0536, -0.0004139, -0.0007078, 7.65, 337, 0, 19, 2
57690.50, 78.914392, 339.738099, 27.0434, -0.0002525, -0.0002316, 7.92, 620, 3, -70, 3
57690.50, 78.915013, 339.737686, 27.0567, 0.0000000, -0.0009582, 7.43, 310, 0, 0, 0
57690.75, 78.915894, 339.735516, 27.0244, 0.0000000, 0.0008001, 8.14, 548, 1, 103, 1
57690.75, 78.915109, 339.736052, 27.0665, -0.0005202, 0.0004515, 7.57, 340, 0, 15, 2
57690.75, 78.914323, 339.736588, 27.0762, -0.0006688, -0.0016615, 9.25, 589, 32, -73, 3
57690.75, 78.914975, 339.736143, 27.0723, -0.0001188, 0.0001576, 7.30, 312, 0, 0, 0
57691.00, 78.915818, 339.733998, 27.0195, 0.0000000, -0.0001140, 8.54, 551, 1, 99, 1
57691.00, 78.915036, 339.734532, 27.0626, -0.0007636, 0.0004572, 7.65, 336, 2, 11, 2
57691.00, 78.914253, 339.735067, 27.0890, 0.0000000, 0.0006574, 10.22, 592, 30, -77, 3
57691.00, 78.914935, 339.734601, 27.0694, -0.0006101, 0.0001676, 7.50, 311, 1, 0, 0
57691.25, 78.915747, 339.732466, 27.0072, 0.0003626, 0.0009492, 8.80, 547, 1, 96, 1
57691.25, 78.914964, 339.733011, 27.0450, -0.0005207, 0.0008555, 8.30, 332, 1, 8, 2
57691.25, 78.914181, 339.733556, 27.0628, -0.0001837, 0.0006037, 9.26, 623, 2, -80, 3
57691.25, 78.914896, 339.733058, 27.0478, -0.0003993, 0.0009572, 8.26, 301, 1, 0, 0
57691.50, 78.915675, 339.730947, 26.9926, -0.0001062, 0.0000000, 8.93, 547, 0, 92, 1
57691.50, 78.914890, 339.731495, 27.0227, -0.0001998, 0.0004095, 7.75, 338, 1, 4, 2
57691.50, 78.914105, 339.732043, 27.0439, -0.0005994, 0.0005579, 8.12, 621, 2, -84, 3
57691.50, 78.914856, 339.731518, 27.0216, -0.0003986, 0.0005816, 7.61, 304, 1, 0, 0
57691.75, 78.915603, 339.729417, 27.0028, -0.0005136, 0.0000000, 8.16, 544, 1, 88, 1
57691.75, 78.914814, 339.729976, 27.0274, -0.0004389, -0.0003342, 7.35, 344, 0, 0, 2
57691.75, 78.914026, 339.730535, 27.0382, -0.0001362, 0.0000000, 7.83, 614, 2, -89, 3
57691.75, 78.914816, 339.729975, 27.0265, -0.0005241, -0.0003183, 7.25, 309, 0, 0, 0
57692.00, 78.915523, 339.727895, 26.9961, -0.0003652, 0.0006786, 7.83, 547, 5, 84, 1
57692.00, 78.914734, 339.728463, 27.0389, -0.0001441, 0.0000000, 7.73, 340, 1, -5, 2
57692.00, 78.913944, 339.729031, 27.0401, 0.0002897, -0.0002470, 8.18, 618, 1, -93, 3
57692.00, 78.914775, 339.728433, 27.0392, -0.0001707, 0.0000000, 7.72, 306, 1, 0, 0
57692.25, 78.915440, 339.726383, 26.9939, -0.0004489, -0.0005012, 7.74, 551, 5, 79, 1
57692.25, 78.914652, 339.726954, 27.0276, 0.0002407, 0.0005678, 8.28, 342, 0, -9, 2
57692.25, 78.913863, 339.727524, 27.0291, 0.0003525, 0.0007149, 8.24, 611, 3, -98, 3
57692.25, 78.914734, 339.726894, 27.0246, 0.0004761, 0.0006093, 8.05, 309, 1, 0, 0
57692.50, 78.915360, 339.724870, 27.0008, 0.0000000, -0.0001161, 7.90, 557, 1, 75, 1
57692.50, 78.914571, 339.725441, 27.0148, -0.0002235, 0.0001291, 8.36, 341, 0, -14, 2
57692.50, 78.913783, 339.726012, 27.0113, 0.0000000, 0.0003937, 8.39, 607, 0, -102, 3
57692.50, 78.914692, 339.725353, 27.0120, 0.0000000, 0.0001616, 8.54, 308, 0, 0, 0
57692.75, 78.915278, 339.723352, 26.9895, 0.0001727, 0.0002091, 8.31, 563, 0, 70, 1
57692.75, 78.914491, 339.723929, 27.0150, -0.0005463, 0.0002627, 8.13, 341, 0, -18, 2
57692.75, 78.913703, 339.724507, 27.0079, -0.0001967, 0.0001162, 8.11, 608, 2, -106, 3
57692.75, 78.914651, 339.723812, 27.0054, -0.0009301, 0.0006399, 8.52, 308, 0, 0, 0
57693.00, 78.915199, 339.721835, 26.9701, 0.0000000, 0.0002922, 8.08, 564, 2, 66, 1
57693.00, 78.914413, 339.722416, 27.0264, -0.0006519, -0.0004567, 8.09, 339, 0, -22, 2
57693.00, 78.913627, 339.722998, 27.0159, 0.0002424, 0.0000000, 7.72, 603, 4, -110, 3
57693.00, 78.914609, 339.722271, 27.0058, -0.0015615, -0.0003341, 7.78, 311, 1, 0, 0
57693.25, 78.915121, 339.720318, 26.9643, -0.0006412, 0.0002148, 8.16, 566, 1, 62, 1
57693.25, 78.914339, 339.720900, 27.0399, -0.0001061, -0.0002482, 7.63, 339, 1, -26, 2
57693.25, 78.913558, 339.721482, 27.0251, 0.0008435, 0.0001861, 7.97, 601, 3, -113, 3
57693.25, 78.914567, 339.720730, 27.0209, -0.0014280, -0.0003956, 7.47, 310, 2, 0, 0
57693.50, 78.915047, 339.718804, 26.9779, -0.0008873, -0.0003790, 7.89, 569, 0, 59, 1
57693.50, 78.914271, 339.719375, 27.0361, 0.0003045, 0.0003491, 7.27, 338, 0, -29, 2
57693.50, 78.913494, 339.719945, 27.0071, 0.0006770, 0.0008444, 8.65, 601, 1, -116, 3
57693.50, 78.914524, 339.719188, 27.0265, -0.0004697, 0.0002254, 7.50, 313, 1, 0, 0
57693.75, 78.914978, 339.717278, 26.9943, -0.0006554, -0.0002464, 7.57, 570, 0, 56, 1
57693.75, 78.914208, 339.717852, 27.0112, 0.0005355, 0.0006886, 6.80, 332, 1, -31, 2
57693.75, 78.913437, 339.718425, 26.9932, -0.0010159, -0.0005600, 9.65, 593, 2, -118, 3
57693.75, 78.914482, 339.717647, 27.0188, -0.0002536, 0.0004601, 7.33, 315, 0, 0, 0
57694.00, 78.914918, 339.715746, 26.9842, -0.0005153, 0.0009123, 7.85, 564, 0, 54, 1
57694.00, 78.914149, 339.716323, 26.9810, 0.0004489, 0.0009974, 6.90, 332, 1, -33, 2
57694.00, 78.913381, 339.716900, 27.0000, -0.0018034, 0.0005298, 9.96, 603, 0, -119, 3
57694.00, 78.914440, 339.716105, 26.9915, 0.0000000, 0.0011613, 7.34, 314, 0, 0, 0
57694.25, 78.914860, 339.714219, 26.9690, -0.0005110, 0.0000000, 7.89, 561, 0, 52, 1
57694.25, 78.914094, 339.714792, 26.9703, -0.0003678, -0.0003204, 8.10, 331, 0, -34, 2
57694.25, 78.913327, 339.715366, 27.0209, -0.0015550, -0.0006890, 10.98, 604, 2, -120, 3
57694.25, 78.914398, 339.714565, 26.9655, 0.0000000, 0.0002269, 8.32, 316, 0, 0, 0
57694.50, 78.914806, 339.712683, 26.9593, 0.0001660, 0.0002737, 8.00, 563, 0, 51, 1
57694.50, 78.914040, 339.713259, 26.9878, -0.0008335, -0.0008396, 8.41, 333, 0, -35, 2
57694.50, 78.913273, 339.713836, 27.0425, -0.0018925, -0.0002753, 11.21, 593, 2, -122, 3
57694.50, 78.914355, 339.713022, 26.9651, -0.0006885, -0.0002188, 9.07, 316, 0, 0, 0
57694.75, 78.914752, 339.711151, 26.9469, 0.0000000, 0.0007946, 8.76, 560, 2, 49, 1
57694.75, 78.913986, 339.711726, 27.0205, -0.0003999, -0.0008007, 8.41, 332, 1, -37, 2
57694.75, 78.913220, 339.712301, 27.0472, -0.0012449, 0.0009104, 10.42, 599, 1, -123, 3
57694.75, 78.914312, 339.711481, 26.9929, -0.0017416, -0.0009105, 8.57, 318, 1, 0, 0
57695.00, 78.914698, 339.709620, 26.9714, -0.0015193, -0.0007081, 9.32, 560, 3, 48, 1
57695.00, 78.913933, 339.710192, 27.0399, 0.0000000, 0.0000000, 7.83, 331, 1, -38, 2
57695.00, 78.913167, 339.710763, 27.0356, 0.0000000, 0.0009860, 9.51, 600, 3, -124, 3
57695.00, 78.914270, 339.709940, 27.0286, -0.0009752, -0.0005652, 8.51, 321, 2, 0, 0
57695.25, 78.914646, 339.708086, 27.0264, -0.0008219, -0.0025661, 9.80, 560, 2, 47, 1
57695.25, 78.913880, 339.708656, 27.0301, 0.0007930, 0.0006623, 8.20, 328, 1, -39, 2
57695.25, 78.913114, 339.709225, 26.9951, 0.0003782, 0.0014011, 8.90, 604, 1, -125, 3
57695.25, 78.914227, 339.708397, 27.0470, 0.0001987, -0.0001840, 8.56, 316, 2, 0, 0
57695.50, 78.914591, 339.706551, 27.0312, 0.0004865, 0.0015570, 9.40, 557, 0, 46, 1
57695.50, 78.913822, 339.707125, 26.9932, 0.0010411, 0.0015297, 8.47, 327, 3, -41, 2
57695.50, 78.913054, 339.707698, 26.9688, -0.0001389, -0.0003212, 8.40, 611, 1, -127, 3
57695.50, 78.914185, 339.706854, 27.0248, 0.0010013, 0.0013103, 9.17, 314, 3, 0, 0
57695.75, 78.914532, 339.705022, 26.9859, -0.0001949, 0.0011112, 8.06, 550, 2, 44, 1
57695.75, 78.913753, 339.705601, 26.9797, -0.0007263, 0.0002344, 8.31, 334, 2, -44, 2
57695.75, 78.912973, 339.706181, 26.9838, 0.0000000, -0.0007667, 9.34, 613, 0, -131, 3
57695.75, 78.914142, 339.705312, 26.9817, 0.0010291, 0.0013324, 8.34, 320, 1, 0, 0
57696.00, 78.914469, 339.703497, 26.9718, 0.0001332, -0.0004478, 7.55, 548, 1, 42, 1
57696.00, 78.913677, 339.704081, 26.9841, -0.0006181, 0.0006096, 8.20, 342, 1, -48, 2
57696.00, 78.912884, 339.704665, 27.0135, -0.0005401, -0.0012334, 9.71, 604, 2, -137, 3
57696.00, 78.914100, 339.703769, 26.9652, 0.0002656, 0.0001923, 7.57, 322, 1, 0, 0
57696.25, 78.914391, 339.701980, 26.9942, -0.0003087, -0.0003093, 8.64, 529, 26, 37, 1
57696.25, 78.913588, 339.702571, 26.9971, -0.0005944, -0.0011465, 9.83, 347, 0, -53, 2
57696.25, 78.912785, 339.703162, 27.0353, -0.0004489, 0.0003186, 8.96, 592, 3, -143, 3
57696.25, 78.914058, 339.702225, 27.0049, 0.0001852, -0.0020267, 11.33, 312, 15, 0, 0
57696.50, 78.914301, 339.700473, 27.0238, -0.0010155, 0.0002996, 10.24, 530, 29, 32, 1
57696.50, 78.913492, 339.701062, 27.0209, -0.0005485, -0.0002342, 8.71, 350, 1, -59, 2
57696.50, 78.912683, 339.701651, 27.0295, 0.0000000, 0.0007390, 8.91, 587, 1, -150, 3
57696.50, 78.914015, 339.700682, 27.0328, 0.0005745, 0.0011031, 12.38, 322, 17, 0, 0
57696.75, 78.914204, 339.698970, 27.0344, -0.0005858, -0.0007146, 8.67, 548, 14, 26, 1
57696.75, 78.913392, 339.699558, 27.0400, -0.0004070, -0.0005090, 7.45, 349, 1, -65, 2
57696.75, 78.912581, 339.700145, 27.0321, 0.0002231, -0.0001584, 8.91, 581, 2, -156, 3
57696.75, 78.913974, 339.699137, 27.0339, -0.0002690, -0.0011114, 8.53, 343, 9, 0, 0
57697.00, 78.914106, 339.697466, 27.0794, -0.0008899, -0.0013956, 8.14, 560, 6, 20, 1
57697.00, 78.913294, 339.698050, 27.0609, -0.0003709, -0.0007309, 8.28, 343, 6, -72, 2
57697.00, 78.912481, 339.698634, 27.0308, -0.0001057, 0.0000000, 8.85, 582, 3, -163, 3
57697.00, 78.913932, 339.697591, 27.0859, -0.0002745, -0.0015816, 7.94, 367, 3, 0, 0
57697.25, 78.914009, 339.695962, 27.0950, -0.0009087, 0.0009566, 9.18, 562, 7, 13, 1
57697.25, 78.913195, 339.696546, 27.1059, 0.0004234, -0.0028796, 12.22, 331, 12, -78, 2
57697.25, 78.912381, 339.697129, 27.0241, 0.0011441, 0.0003095, 10.60, 585, 2, -170, 3
57697.25, 78.913892, 339.696046, 27.1086, -0.0005778, 0.0003481, 8.84, 389, 3, 0, 0
57697.50, 78.913916, 339.694454, 27.0883, -0.0013052, 0.0002372, 10.25, 567, 8, 7, 1
57697.50, 78.913101, 339.695030, 27.2045, 0.0018232, -0.0034389, 16.77, 327, 14, -84, 2
57697.50, 78.912286, 339.695607, 27.0287, 0.0026512, -0.0007121, 11.37, 577, 3, -176, 3
57697.50, 78.913851, 339.694500, 27.0973, -0.0015390, 0.0009547, 9.50, 417, 9, 0, 0
57697.75, 78.913827, 339.692943, 27.0385, -0.0004102, 0.0024369, 11.00, 573, 3, 2, 1
57697.75, 78.913016, 339.693508, 27.2018, 0.0029545, 0.0025753, 14.94, 329, 12, -89, 2
57697.75, 78.912204, 339.694073, 27.0257, 0.0022286, -0.0010177, 14.60, 573, 2, -180, 3
57697.75, 78.913811, 339.692955, 27.0349, -0.0002812, 0.0026786, 10.68, 488, 3, 0, 0
