# Filename: 20180418_134300_smooth_nadir3seg_50pt.csv
# Input filename: 20180418_134300.atm6AT6.filt.qi
# Number of segments: 3
# Nadir block width: 80.0m
# Output interval: 0.25sec
# Smoothing interval: 0.5sec
# Trajectory file used: 180418_aa_l12_cfm_itrf14_14may18_b897
# International Terrestrial Reference Frame: ITRF14
#
# UTC_Seconds_Of_Day, Latitude(deg), Longitude(deg), WGS84_Ellipsoid_Height(m), South-to-North_Slope, West-to-East_Slope, RMS_Fit(cm), Number_Of_ATM_Measurments_Used, Number_Of_ATM_Measurements_Removed, Distance_Of_Block_To_The_Right_Of_Aircraft(m), Track_Identifier
49398.25, 78.936179, 338.649001, 140.6905, 0.0957692, -0.0485819, 114.45, 1361, 160, 307, 1
49398.25, 78.937403, 338.650618, 149.0990, 0.0860700, -0.0200802, 571.36, 879, 3, 166, 2
49398.25, 78.938628, 338.652235, 157.8278, 0.0074437, -0.0235728, 569.70, 1532, 25, 26, 3
49398.25, 78.938851, 338.652529, 158.2714, -0.0072957, -0.0097089, 572.75, 926, 1, 0, 0
49398.50, 78.936100, 338.650546, 137.8420, 0.1127863, -0.0698282, 126.51, 1351, 133, 307, 1
49398.50, 78.937324, 338.652137, 149.1904, 0.1058275, -0.0393318, 150.25, 801, 99, 167, 2
49398.50, 78.938548, 338.653727, 156.9218, 0.0152846, -0.0350897, 386.23, 1583, 32, 26, 3
49398.50, 78.938778, 338.654027, 157.7426, -0.0007652, -0.0519182, 367.80, 968, 26, 0, 0
49398.75, 78.936008, 338.652060, 134.7625, 0.1132345, -0.0390504, 90.22, 1379, 118, 309, 1
49398.75, 78.937239, 338.653641, 146.6551, 0.0950846, -0.0578532, 193.95, 831, 89, 168, 2
49398.75, 78.938471, 338.655223, 151.8729, 0.0683472, -0.2191261, 611.35, 1635, 0, 27, 3
49398.75, 78.938707, 338.655526, 152.4322, 0.0810321, -0.2278961, 602.91, 1001, 0, 0, 0
49399.00, 78.935935, 338.653616, 132.2604, 0.1168048, -0.0452472, 81.67, 1426, 112, 309, 1
49399.00, 78.937168, 338.655173, 144.3644, 0.0969767, -0.0542831, 121.02, 806, 115, 168, 2
49399.00, 78.938400, 338.656730, 148.4041, -0.0050437, 0.0151694, 578.16, 1652, 0, 27, 3
49399.00, 78.938636, 338.657028, 149.3289, -0.0220701, -0.0106113, 596.72, 999, 0, 0, 0
49399.25, 78.935855, 338.655146, 129.8514, 0.1115043, -0.0327734, 86.82, 1429, 138, 310, 1
49399.25, 78.937090, 338.656688, 141.0190, 0.0993468, -0.0769325, 166.00, 846, 85, 169, 2
49399.25, 78.938325, 338.658231, 146.8890, 0.0345742, -0.1437682, 161.09, 1620, 103, 28, 3
49399.25, 78.938566, 338.658533, 147.2162, 0.0318653, -0.1709842, 143.74, 976, 79, 0, 0
49399.50, 78.935754, 338.656658, 127.3757, 0.1026088, -0.0352923, 87.38, 1394, 181, 314, 1
49399.50, 78.937005, 338.658199, 137.8679, 0.0813205, -0.0281522, 143.08, 874, 67, 171, 2
49399.50, 78.938256, 338.659741, 142.6764, 0.0243537, -0.0895762, 138.62, 1625, 159, 28, 3
49399.50, 78.938498, 338.660040, 142.7571, 0.0235664, -0.0823534, 149.80, 988, 105, 0, 0
49399.75, 78.935685, 338.658211, 125.1996, 0.0942670, -0.0377922, 89.35, 1509, 145, 314, 1
49399.75, 78.936939, 338.659736, 135.2800, 0.0840533, -0.0605435, 215.81, 858, 69, 170, 2
49399.75, 78.938193, 338.661261, 138.0780, 0.0539104, -0.0908112, 456.32, 1619, 61, 27, 3
49399.75, 78.938430, 338.661548, 138.2008, 0.0697317, -0.0819489, 526.39, 1006, 21, 0, 0
49400.00, 78.935640, 338.659801, 121.6879, 0.1181483, -0.1150990, 272.05, 1520, 43, 311, 1
49400.00, 78.936885, 338.661291, 131.5059, 0.0620536, -0.0434530, 464.59, 869, 4, 169, 2
49400.00, 78.938131, 338.662781, 136.7664, 0.0387271, 0.0832270, 435.44, 1571, 38, 26, 3
49400.00, 78.938362, 338.663058, 137.3424, 0.0649552, 0.1488032, 477.13, 959, 7, 0, 0
49400.25, 78.935571, 338.661357, 119.3506, 0.0905281, 0.0385913, 347.46, 1481, 10, 311, 1
49400.25, 78.936817, 338.662826, 129.0588, 0.0414512, -0.0660474, 496.12, 916, 1, 169, 2
49400.25, 78.938063, 338.664296, 136.8498, 0.0602706, -0.0885250, 405.95, 1649, 57, 27, 3
49400.25, 78.938296, 338.664571, 137.5971, 0.0845761, -0.1158692, 445.60, 985, 9, 0, 0
49400.50, 78.935513, 338.662921, 119.3282, 0.0816867, -0.0066700, 187.87, 1602, 101, 310, 1
49400.50, 78.936758, 338.664371, 125.3041, 0.0759823, -0.1712118, 537.40, 951, 3, 168, 2
49400.50, 78.938003, 338.665821, 135.3224, 0.0089167, -0.0299179, 531.61, 1728, 25, 26, 3
49400.50, 78.938231, 338.666087, 136.2758, 0.0011903, -0.0220535, 455.35, 1013, 12, 0, 0
49400.75, 78.935437, 338.664461, 116.0412, 0.1250191, -0.0820782, 445.96, 1628, 51, 311, 1
49400.75, 78.936687, 338.665900, 123.3371, 0.1129591, -0.0115722, 469.87, 935, 12, 169, 2
49400.75, 78.937936, 338.667338, 135.0579, 0.0094945, -0.0991876, 229.66, 1685, 136, 26, 3
49400.75, 78.938166, 338.667603, 135.0888, -0.0127697, -0.1027795, 214.81, 1031, 42, 0, 0
49401.00, 78.935369, 338.666015, 107.7607, 0.1261538, -0.1593015, 749.13, 1524, 0, 311, 1
49401.00, 78.936623, 338.667440, 124.3527, 0.0787372, 0.0619753, 311.66, 973, 31, 168, 2
49401.00, 78.937877, 338.668866, 131.8849, 0.0177719, -0.0598625, 343.57, 1772, 63, 26, 3
49401.00, 78.938102, 338.669121, 133.6409, -0.0278406, 0.0363771, 200.79, 972, 87, 0, 0
49401.25, 78.935305, 338.667578, 106.0084, 0.0583318, 0.1758793, 539.50, 1564, 5, 311, 1
49401.25, 78.936561, 338.668985, 119.5598, 0.0716072, -0.2823236, 394.54, 968, 10, 168, 2
49401.25, 78.937817, 338.670392, 125.7716, 0.0318436, -0.2035098, 650.18, 1697, 0, 25, 3
49401.25, 78.938039, 338.670641, 127.2042, -0.0163449, -0.2776127, 652.78, 945, 7, 0, 0
49401.50, 78.935233, 338.669120, 108.9121, 0.1392993, -0.0736622, 264.76, 1584, 80, 312, 1
49401.50, 78.936496, 338.670520, 114.9936, 0.0272015, -0.0328952, 562.91, 922, 1, 168, 2
49401.50, 78.937758, 338.671920, 120.9725, -0.0223266, -0.0587339, 676.89, 1637, 0, 25, 3
49401.50, 78.937977, 338.672163, 120.0563, -0.0131260, -0.0749058, 729.26, 938, 0, 0, 0
49401.75, 78.935170, 338.670679, 105.0896, 0.1117865, -0.0587730, 463.48, 1662, 0, 312, 1
49401.75, 78.936433, 338.672062, 113.5180, 0.1466311, -0.1334034, 602.47, 924, 0, 168, 2
49401.75, 78.937696, 338.673445, 116.9861, 0.0276586, -0.2142648, 550.05, 1723, 3, 25, 3
49401.75, 78.937915, 338.673685, 115.3399, 0.1014901, -0.2312587, 551.55, 988, 1, 0, 0
49402.00, 78.935122, 338.672256, 101.8310, 0.0515412, -0.0094401, 471.41, 1600, 11, 310, 1
49402.00, 78.936380, 338.673615, 110.7404, 0.0956918, -0.0350504, 637.16, 912, 0, 168, 2
49402.00, 78.937637, 338.674975, 112.7186, -0.0061440, -0.0973243, 515.60, 1762, 0, 25, 3
49402.00, 78.937854, 338.675209, 112.7011, -0.0450452, -0.0428472, 521.04, 1007, 0, 0, 0
49402.25, 78.935059, 338.673820, 100.9692, 0.0475423, 0.0118782, 391.04, 1465, 39, 310, 1
49402.25, 78.936318, 338.675162, 109.9484, 0.0222933, 0.0023574, 451.28, 912, 7, 168, 2
49402.25, 78.937577, 338.676503, 109.3909, -0.0061794, -0.1597012, 543.44, 1766, 2, 25, 3
49402.25, 78.937794, 338.676734, 109.1188, -0.0224222, -0.2604488, 482.80, 996, 6, 0, 0
49402.50, 78.935001, 338.675411, 101.2772, 0.0762484, 0.0125475, 359.19, 1544, 15, 310, 1
49402.50, 78.936262, 338.676726, 108.4866, 0.0609250, -0.0601017, 354.23, 981, 22, 167, 2
49402.50, 78.937523, 338.678042, 104.9524, 0.0124316, -0.0518049, 557.88, 1765, 1, 24, 3
49402.50, 78.937734, 338.678262, 104.1721, 0.0558181, 0.0247184, 492.82, 964, 2, 0, 0
49402.75, 78.934949, 338.676968, 103.2367, 0.0387139, 0.1482435, 268.31, 1602, 44, 309, 1
49402.75, 78.936210, 338.678273, 104.7162, 0.0207259, -0.1405137, 555.42, 986, 5, 166, 2
49402.75, 78.937471, 338.679578, 103.2523, 0.0409939, 0.0336994, 448.64, 1760, 20, 23, 3
49402.75, 78.937676, 338.679789, 104.6366, 0.0673565, 0.0734776, 416.26, 932, 33, 0, 0
49403.00, 78.934933, 338.678574, 102.1351, -0.0538564, -0.0389118, 451.59, 1661, 0, 304, 1
49403.00, 78.936183, 338.679852, 100.3851, 0.0419521, -0.1134939, 668.12, 904, 0, 163, 2
49403.00, 78.937433, 338.681130, 101.9098, 0.0252742, -0.1271892, 456.17, 1718, 9, 21, 3
49403.00, 78.937617, 338.681319, 101.4944, 0.0028266, -0.2085275, 449.98, 915, 7, 0, 0
49403.25, 78.934897, 338.680154, 97.7822, -0.0232702, -0.1882485, 559.37, 1584, 0, 302, 1
49403.25, 78.936144, 338.681417, 98.8726, 0.0712314, 0.0350380, 402.37, 860, 2, 161, 2
49403.25, 78.937391, 338.682680, 101.7184, -0.0186796, 0.1101533, 373.87, 1704, 11, 19, 3
49403.25, 78.937560, 338.682851, 101.5170, -0.0489847, 0.1787382, 358.17, 917, 6, 0, 0
49403.50, 78.934842, 338.681711, 96.2280, 0.0440595, 0.0453524, 323.54, 1522, 55, 302, 1
49403.50, 78.936096, 338.682970, 100.6208, -0.0082780, -0.0179557, 232.74, 875, 70, 159, 2
49403.50, 78.937351, 338.684230, 103.1580, 0.0294566, -0.0288713, 218.85, 1699, 61, 17, 3
49403.50, 78.937504, 338.684384, 105.1570, 0.0080286, -0.0348409, 102.45, 850, 76, 0, 0
49403.75, 78.934809, 338.683308, 96.5629, 0.0656422, -0.0267065, 309.90, 1642, 5, 299, 1
49403.75, 78.936062, 338.684547, 98.7108, -0.0320647, -0.0714126, 363.73, 979, 2, 157, 2
49403.75, 78.937315, 338.685785, 102.2903, 0.0150073, -0.0264318, 320.69, 1697, 85, 15, 3
49403.75, 78.937447, 338.685917, 101.5130, 0.0434869, -0.1403201, 365.47, 892, 8, 0, 0
49404.00, 78.934792, 338.684914, 96.3778, 0.0007710, 0.0588004, 385.73, 1631, 0, 294, 1
49404.00, 78.936039, 338.686130, 98.2102, -0.0042301, 0.0649243, 585.39, 878, 0, 153, 2
49404.00, 78.937285, 338.687346, 101.2874, 0.0025899, -0.0117605, 471.45, 1684, 6, 12, 3
49404.00, 78.937392, 338.687451, 100.0041, 0.0205967, 0.0347287, 512.13, 858, 0, 0, 0
49404.25, 78.934765, 338.686504, 96.8131, -0.0486819, 0.0174111, 190.63, 1596, 60, 291, 1
49404.25, 78.936011, 338.687706, 101.2882, 0.0431055, 0.1296623, 511.47, 917, 0, 150, 2
49404.25, 78.937257, 338.688909, 101.8036, -0.0330211, -0.0428552, 352.85, 1610, 30, 9, 3
49404.25, 78.937337, 338.688986, 101.3446, -0.0004873, 0.0158349, 388.68, 814, 1, 0, 0
49404.50, 78.934765, 338.688120, 97.8400, -0.0271265, 0.0320993, 135.10, 1634, 73, 285, 1
49404.50, 78.935997, 338.689296, 101.8813, 0.0364795, -0.0969923, 409.37, 999, 0, 145, 2
49404.50, 78.937230, 338.690472, 101.5437, -0.0300375, 0.0234481, 328.54, 1636, 24, 6, 3
49404.50, 78.937283, 338.690523, 101.6437, -0.0031950, 0.0231018, 305.71, 788, 12, 0, 0
49404.75, 78.934739, 338.689712, 99.2239, 0.0234935, -0.0230183, 224.93, 1642, 5, 282, 1
49404.75, 78.935969, 338.690873, 99.5691, -0.0215286, -0.0212555, 384.04, 957, 0, 142, 2
49404.75, 78.937200, 338.692033, 100.8659, 0.0105583, -0.0254436, 367.92, 1632, 1, 3, 3
49404.75, 78.937229, 338.692061, 101.0754, 0.0225942, -0.0072183, 328.76, 792, 1, 0, 0
49405.00, 78.934716, 338.691312, 98.8099, 0.0382357, 0.0089272, 327.98, 1607, 0, 278, 1
49405.00, 78.935943, 338.692453, 100.6342, -0.0044734, 0.0910893, 345.34, 952, 2, 139, 2
49405.00, 78.937170, 338.693593, 99.8360, 0.0105716, -0.0129983, 355.30, 1639, 1, 1, 3
49405.00, 78.937176, 338.693599, 99.9201, 0.0346684, -0.0264813, 341.54, 762, 1, 0, 0
49405.25, 78.934680, 338.692898, 98.0760, 0.0340931, -0.0001944, 297.60, 1671, 0, 276, 1
49405.25, 78.935911, 338.694027, 102.1035, 0.0012873, -0.0205559, 316.49, 984, 2, 137, 2
49405.25, 78.937141, 338.695155, 99.3093, -0.0021351, 0.0004760, 384.06, 1623, 8, -2, 3
49405.25, 78.937124, 338.695139, 99.1198, -0.0055657, 0.0201956, 440.55, 707, 0, 0, 0
49405.50, 78.934685, 338.694522, 97.7929, 0.0325083, 0.0047872, 187.51, 1702, 1, 270, 1
49405.50, 78.935901, 338.695621, 100.9556, -0.0077894, -0.0612780, 247.40, 906, 23, 132, 2
49405.50, 78.937117, 338.696721, 99.2742, -0.0112319, 0.0167843, 344.19, 1594, 17, -5, 3
49405.50, 78.937072, 338.696681, 99.4032, -0.0187770, 0.0210335, 375.44, 678, 9, 0, 0
49405.75, 78.934655, 338.696108, 98.5103, 0.0176641, 0.0392802, 193.63, 1661, 15, 267, 1
49405.75, 78.935872, 338.697196, 99.6226, 0.0024082, 0.0020032, 254.61, 854, 39, 130, 2
49405.75, 78.937088, 338.698283, 100.0662, 0.0022738, 0.0254774, 242.42, 1653, 20, -8, 3
49405.75, 78.937021, 338.698224, 100.1871, -0.0147467, 0.0060965, 183.89, 685, 27, 0, 0
49406.00, 78.934650, 338.697723, 98.4726, 0.0112683, -0.0229860, 195.90, 1686, 1, 262, 1
49406.00, 78.935855, 338.698785, 100.7480, -0.0088902, 0.0460557, 206.76, 866, 58, 126, 2
49406.00, 78.937060, 338.699846, 101.2270, 0.0032183, 0.0126035, 171.82, 1670, 42, -10, 3
49406.00, 78.936971, 338.699767, 101.2213, -0.0028679, 0.0406246, 81.46, 691, 37, 0, 0
49406.25, 78.934630, 338.699319, 98.1295, 0.0109157, -0.0058147, 184.22, 1690, 17, 258, 1
49406.25, 78.935834, 338.700366, 100.0167, 0.0270652, -0.0912590, 284.98, 928, 5, 123, 2
49406.25, 78.937037, 338.701413, 102.2435, -0.0106064, 0.0300409, 114.86, 1522, 143, -13, 3
49406.25, 78.936921, 338.701312, 102.6210, -0.0032421, 0.0433938, 76.73, 615, 86, 0, 0
49406.50, 78.934615, 338.700922, 98.7520, 0.0132004, 0.0254274, 166.59, 1695, 50, 254, 1
49406.50, 78.935817, 338.701952, 98.4461, 0.0252816, 0.0057670, 495.26, 914, 0, 119, 2
49406.50, 78.937018, 338.702982, 102.6819, -0.0136036, 0.0000000, 268.98, 1519, 111, -17, 3
49406.50, 78.936872, 338.702857, 101.1800, -0.0052005, 0.0066971, 514.03, 671, 0, 0, 0
49406.75, 78.934601, 338.702519, 99.3297, 0.0322308, -0.0092854, 171.41, 1701, 49, 250, 1
49406.75, 78.935799, 338.703534, 101.4576, -0.0032597, 0.1523015, 428.77, 950, 0, 115, 2
49406.75, 78.936996, 338.704550, 102.3205, -0.0559798, -0.0841423, 481.36, 1603, 32, -20, 3
49406.75, 78.936823, 338.704403, 103.0343, -0.1167975, -0.0054024, 391.55, 663, 19, 0, 0
49407.00, 78.934590, 338.704113, 100.0214, 0.0360014, 0.0295474, 193.13, 1730, 14, 246, 1
49407.00, 78.935781, 338.705114, 101.7815, 0.0477631, -0.1332756, 220.71, 932, 46, 112, 2
49407.00, 78.936972, 338.706114, 102.5079, -0.0646826, 0.0699515, 507.58, 1699, 0, -22, 3
49407.00, 78.936775, 338.705949, 103.8091, -0.0300162, -0.0032805, 437.76, 708, 0, 0, 0
49407.25, 78.934574, 338.705707, 100.4685, 0.0469377, -0.0103814, 196.70, 1740, 10, 243, 1
49407.25, 78.935765, 338.706697, 100.8868, 0.0013439, 0.0816583, 406.07, 961, 0, 108, 2
49407.25, 78.936956, 338.707688, 104.1253, -0.0058651, -0.0221273, 208.41, 1658, 68, -26, 3
49407.25, 78.936728, 338.707498, 103.9386, 0.0203082, -0.0311509, 330.84, 691, 0, 0, 0
49407.50, 78.934566, 338.707319, 100.4586, 0.0232506, 0.0454396, 264.26, 1711, 0, 238, 1
49407.50, 78.935755, 338.708292, 102.8089, 0.0056760, 0.0008076, 325.87, 981, 0, 104, 2
49407.50, 78.936945, 338.709265, 102.5674, -0.0159198, -0.0741926, 324.28, 1692, 1, -30, 3
49407.50, 78.936680, 338.709048, 103.3542, -0.0234327, 0.0157784, 337.18, 691, 1, 0, 0
49407.75, 78.934563, 338.708916, 101.8799, -0.0070422, 0.0613175, 211.45, 1708, 32, 233, 1
49407.75, 78.935744, 338.709874, 102.1492, 0.0333428, -0.0223133, 297.71, 997, 0, 100, 2
49407.75, 78.936924, 338.710832, 102.2009, -0.0284357, 0.0687558, 457.06, 1669, 0, -33, 3
49407.75, 78.936634, 338.710597, 102.8478, -0.0369299, 0.0102168, 423.76, 696, 0, 0, 0
49408.00, 78.934571, 338.710519, 102.5900, 0.0050309, -0.0029409, 165.22, 1797, 0, 227, 1
49408.00, 78.935749, 338.711470, 102.3964, 0.0187223, 0.0658283, 258.14, 977, 0, 94, 2
49408.00, 78.936926, 338.712420, 102.7951, 0.0032297, 0.0060397, 491.63, 1596, 0, -38, 3
49408.00, 78.936588, 338.712147, 103.1596, -0.0231925, -0.0084620, 363.02, 634, 7, 0, 0
49408.25, 78.934562, 338.712121, 102.0888, 0.0128169, -0.0054530, 211.50, 1762, 15, 223, 1
49408.25, 78.935730, 338.713051, 103.0617, 0.0078196, -0.0053016, 230.41, 954, 2, 91, 2
49408.25, 78.936898, 338.713981, 103.2760, -0.0041313, 0.0794669, 463.59, 1615, 0, -40, 3
49408.25, 78.936542, 338.713698, 103.1203, 0.0035234, -0.0170802, 333.39, 627, 0, 0, 0
49408.50, 78.934562, 338.713722, 101.3866, -0.0045418, -0.0010854, 273.43, 1786, 0, 218, 1
49408.50, 78.935731, 338.714645, 103.2008, -0.0017419, 0.0222102, 273.51, 995, 0, 86, 2
49408.50, 78.936899, 338.715568, 104.8265, 0.0061745, 0.0656790, 391.05, 1645, 0, -45, 3
49408.50, 78.936496, 338.715250, 103.7733, 0.0192153, 0.0543771, 270.38, 673, 1, 0, 0
49408.75, 78.934549, 338.715311, 100.7426, 0.0019003, -0.0304377, 315.36, 1749, 0, 214, 1
49408.75, 78.935715, 338.716225, 104.2255, 0.0208285, 0.0088943, 178.41, 938, 53, 83, 2
49408.75, 78.936882, 338.717139, 104.7081, 0.0202886, -0.0224687, 445.17, 1598, 0, -48, 3
49408.75, 78.936451, 338.716802, 104.0060, -0.0008693, -0.0242132, 365.07, 673, 0, 0, 0
49409.00, 78.934542, 338.716909, 101.3132, -0.0006515, 0.0830565, 289.00, 1732, 0, 210, 1
49409.00, 78.935705, 338.717809, 104.4118, 0.0011868, -0.0052209, 286.73, 998, 0, 79, 2
49409.00, 78.936868, 338.718709, 103.9360, 0.0069338, 0.0248952, 510.39, 1566, 0, -52, 3
49409.00, 78.936406, 338.718352, 102.8332, 0.0225203, -0.0078179, 536.65, 631, 0, 0, 0
49409.25, 78.934552, 338.718499, 103.2973, 0.0176134, 0.0478173, 220.99, 1757, 11, 204, 1
49409.25, 78.935699, 338.719390, 103.8400, -0.0158530, -0.0264151, 419.84, 1000, 0, 75, 2
49409.25, 78.936846, 338.720281, 104.9908, -0.0199584, -0.0041681, 445.45, 1638, 0, -54, 3
49409.25, 78.936362, 338.719905, 104.5047, 0.0257942, 0.0804071, 563.23, 643, 0, 0, 0
49409.50, 78.934552, 338.720110, 103.3583, 0.0184639, -0.0307273, 264.35, 1794, 0, 198, 1
49409.50, 78.935692, 338.720980, 103.1962, 0.0308986, 0.0057135, 443.59, 957, 0, 70, 2
49409.50, 78.936831, 338.721850, 105.3688, -0.0065331, 0.0312814, 354.26, 1671, 0, -58, 3
49409.50, 78.936318, 338.721458, 105.3525, 0.0060735, -0.0542574, 455.43, 657, 0, 0, 0
49409.75, 78.934550, 338.721692, 102.3030, 0.0123054, -0.0289798, 377.11, 1779, 0, 194, 1
49409.75, 78.935682, 338.722558, 104.4779, -0.0107925, 0.0766700, 418.36, 941, 0, 67, 2
49409.75, 78.936814, 338.723424, 105.6923, 0.0108505, -0.0026428, 258.19, 1656, 2, -61, 3
49409.75, 78.936274, 338.723011, 104.9541, 0.0326076, 0.0235875, 340.13, 617, 0, 0, 0
49410.00, 78.934512, 338.723265, 103.2866, 0.0451975, 0.0556702, 375.76, 1677, 0, 193, 1
49410.00, 78.935647, 338.724123, 106.1604, -0.0386016, -0.0094590, 395.34, 935, 0, 66, 2
49410.00, 78.936781, 338.724982, 104.8618, 0.0011777, -0.0322728, 240.88, 1678, 6, -62, 3
49410.00, 78.936230, 338.724565, 104.9505, 0.0199848, -0.0266066, 260.63, 620, 0, 0, 0
49410.25, 78.934509, 338.724848, 104.4526, 0.0704210, -0.0125847, 330.27, 1692, 2, 189, 1
49410.25, 78.935634, 338.725700, 105.3672, -0.0332712, -0.0698155, 318.83, 909, 9, 62, 2
49410.25, 78.936759, 338.726552, 103.8279, 0.0086359, 0.0087260, 189.34, 1714, 4, -64, 3
49410.25, 78.936187, 338.726118, 103.5074, -0.0073194, -0.0633479, 140.83, 625, 31, 0, 0
49410.50, 78.934481, 338.726425, 103.3998, 0.0444845, -0.0093680, 314.54, 1697, 0, 187, 1
49410.50, 78.935606, 338.727270, 103.6926, -0.0366669, -0.0256299, 258.78, 916, 3, 60, 2
49410.50, 78.936731, 338.728114, 103.9893, 0.0051285, -0.0101214, 153.57, 1666, 14, -66, 3
49410.50, 78.936144, 338.727674, 102.9913, 0.0249908, 0.0367947, 165.19, 614, 3, 0, 0
49410.75, 78.934465, 338.728004, 103.2661, 0.0160925, 0.0270964, 217.64, 1626, 11, 184, 1
49410.75, 78.935587, 338.728843, 103.3612, -0.0208751, 0.0039154, 183.28, 860, 13, 58, 2
49410.75, 78.936710, 338.729683, 103.4660, -0.0052555, -0.0417002, 120.60, 1549, 43, -68, 3
49410.75, 78.936101, 338.729228, 103.2402, 0.0293720, -0.0189515, 136.39, 576, 0, 0, 0
49411.00, 78.934459, 338.729599, 103.2360, 0.0280626, -0.0362865, 155.03, 1589, 7, 180, 1
49411.00, 78.935576, 338.730426, 103.8959, -0.0229065, 0.0177146, 147.07, 874, 20, 54, 2
49411.00, 78.936693, 338.731252, 102.7497, -0.0002914, 0.0157579, 152.77, 1521, 16, -71, 3
49411.00, 78.936058, 338.730782, 102.7460, -0.0195259, -0.0129487, 75.27, 610, 5, 0, 0
49411.25, 78.934432, 338.731159, 102.9288, 0.0327668, 0.0185781, 128.28, 1554, 28, 178, 1
49411.25, 78.935550, 338.731991, 103.5019, -0.0100866, -0.0156340, 195.79, 990, 7, 52, 2
49411.25, 78.936667, 338.732823, 103.0531, 0.0029535, -0.0024928, 144.37, 1439, 42, -73, 3
49411.25, 78.936016, 338.732338, 102.7139, -0.0137222, 0.0087405, 100.39, 632, 2, 0, 0
49411.50, 78.934414, 338.732742, 103.6602, 0.0434583, 0.0268716, 81.79, 1574, 107, 175, 1
49411.50, 78.935529, 338.733566, 103.5402, -0.0220157, 0.0400933, 206.27, 994, 0, 50, 2
49411.50, 78.936645, 338.734390, 103.0213, 0.0086143, 0.0094555, 131.44, 1428, 26, -75, 3
49411.50, 78.935973, 338.733893, 102.8261, -0.0119044, -0.0072510, 114.61, 611, 1, 0, 0
49411.75, 78.934398, 338.734313, 104.3742, 0.0513539, 0.0203352, 65.98, 1718, 90, 172, 1
49411.75, 78.935504, 338.735134, 103.7679, -0.0337933, -0.0132953, 226.13, 974, 0, 48, 2
49411.75, 78.936610, 338.735954, 103.0660, 0.0093354, -0.0070942, 126.71, 1487, 2, -76, 3
49411.75, 78.935930, 338.735450, 101.9807, 0.0077953, -0.0449700, 139.07, 589, 28, 0, 0
49412.00, 78.934350, 338.735865, 104.4125, 0.0327113, 0.0163112, 133.66, 1776, 51, 173, 1
49412.00, 78.935458, 338.736687, 104.5050, -0.0499187, 0.0553627, 243.60, 961, 0, 48, 2
49412.00, 78.936566, 338.737510, 103.5119, -0.0054403, 0.0297302, 151.57, 1469, 3, -76, 3
49412.00, 78.935888, 338.737007, 102.5523, -0.0352280, 0.0394251, 221.52, 625, 0, 0, 0
49412.25, 78.934261, 338.737395, 105.0963, 0.0220634, 0.0528414, 142.44, 1716, 19, 178, 1
49412.25, 78.935385, 338.738224, 107.0763, -0.0590415, 0.0615366, 225.43, 926, 0, 52, 2
49412.25, 78.936509, 338.739054, 105.0565, -0.0119993, 0.0730795, 140.96, 1390, 13, -75, 3
49412.25, 78.935846, 338.738564, 104.5388, -0.0353200, 0.0607008, 176.24, 597, 0, 0, 0
49412.50, 78.934140, 338.738899, 105.1384, 0.0579937, -0.0381736, 223.99, 1698, 3, 187, 1
49412.50, 78.935284, 338.739739, 109.7245, -0.0603106, 0.0461000, 181.00, 880, 13, 58, 2
49412.50, 78.936427, 338.740579, 106.1749, 0.0013530, 0.0197287, 221.24, 1464, 0, -70, 3
49412.50, 78.935803, 338.740121, 106.5727, -0.0462456, 0.0325382, 211.97, 545, 3, 0, 0
49412.75, 78.934039, 338.740418, 105.2299, 0.0766063, 0.0449917, 299.53, 1737, 0, 194, 1
49412.75, 78.935184, 338.741256, 109.4725, -0.0157198, -0.0549657, 292.05, 929, 0, 65, 2
49412.75, 78.936329, 338.742093, 108.5635, -0.0209637, 0.0744450, 305.26, 1610, 0, -64, 3
49412.75, 78.935761, 338.741678, 108.5441, 0.0119886, 0.0575013, 350.44, 584, 0, 0, 0
49413.00, 78.933940, 338.741929, 104.9382, 0.1023825, -0.0291264, 278.32, 1688, 26, 200, 1
49413.00, 78.935081, 338.742767, 110.0409, -0.0118957, 0.1093090, 385.96, 1011, 1, 72, 2
49413.00, 78.936222, 338.743605, 109.7847, -0.0031017, -0.0345203, 332.25, 1668, 3, -56, 3
49413.00, 78.935720, 338.743236, 109.6735, 0.0193327, 0.0250845, 343.91, 663, 0, 0, 0
49413.25, 78.933866, 338.743481, 103.4984, 0.0702400, 0.0262024, 231.36, 1643, 48, 203, 1
49413.25, 78.934994, 338.744299, 112.7242, 0.0178578, 0.0451803, 426.72, 985, 0, 77, 2
49413.25, 78.936121, 338.745116, 110.1027, -0.0040498, 0.0963203, 347.98, 1700, 0, -50, 3
49413.25, 78.935678, 338.744794, 110.5507, -0.0684048, 0.0487070, 275.01, 708, 0, 0, 0
49413.50, 78.933787, 338.745021, 103.8844, 0.0496181, 0.0504144, 194.02, 1666, 35, 208, 1
49413.50, 78.934907, 338.745828, 112.8365, 0.0332880, -0.0370025, 400.47, 963, 0, 82, 2
49413.50, 78.936027, 338.746635, 112.8528, -0.0074025, 0.1136171, 267.83, 1725, 0, -44, 3
49413.50, 78.935636, 338.746353, 112.4439, -0.0062659, 0.0527293, 196.71, 708, 30, 0, 0
49413.75, 78.933719, 338.746564, 104.4306, 0.0577126, 0.0218922, 162.01, 1682, 12, 211, 1
49413.75, 78.934825, 338.747358, 112.2066, 0.0567598, 0.0040847, 386.24, 948, 0, 86, 2
