# Filename: 20180418_133900_smooth_nadir3seg_50pt.csv
# Input filename: 20180418_133900.atm6AT6.filt.qi
# Number of segments: 3
# Nadir block width: 80.0m
# Output interval: 0.25sec
# Smoothing interval: 0.5sec
# Trajectory file used: 180418_aa_l12_cfm_itrf14_14may18_b897
# International Terrestrial Reference Frame: ITRF14
#
# UTC_Seconds_Of_Day, Latitude(deg), Longitude(deg), WGS84_Ellipsoid_Height(m), South-to-North_Slope, West-to-East_Slope, RMS_Fit(cm), Number_Of_ATM_Measurments_Used, Number_Of_ATM_Measurements_Removed, Distance_Of_Block_To_The_Right_Of_Aircraft(m), Track_Identifier
49157.50, 79.027010, 337.159869, 643.8766, -0.0128606, 0.0077734, 5.01, 1472, 1, 0, 0
49157.75, 79.025715, 337.159129, 645.5107, -0.0109395, 0.0052598, 9.07, 1804, 0, 140, 1
49157.75, 79.026345, 337.160383, 644.9012, -0.0117421, 0.0054949, 6.17, 992, 0, 65, 2
49157.75, 79.026974, 337.161637, 644.2254, -0.0120189, 0.0083645, 4.71, 1669, 17, -10, 3
49157.75, 79.026893, 337.161475, 644.3116, -0.0122133, 0.0083365, 4.66, 1413, 17, 0, 0
49158.00, 79.025609, 337.160771, 645.8334, -0.0097365, 0.0056370, 7.83, 1784, 0, 139, 1
49158.00, 79.026238, 337.162017, 645.2381, -0.0108563, 0.0062833, 6.22, 986, 0, 64, 2
49158.00, 79.026868, 337.163263, 644.6346, -0.0119786, 0.0070109, 4.72, 1672, 23, -11, 3
49158.00, 79.026778, 337.163084, 644.7311, -0.0115604, 0.0072583, 4.74, 1354, 18, 0, 0
49158.25, 79.025504, 337.162411, 646.1239, -0.0096464, 0.0046970, 7.69, 1689, 0, 138, 1
49158.25, 79.026133, 337.163650, 645.5571, -0.0089324, 0.0053412, 6.23, 991, 3, 63, 2
49158.25, 79.026763, 337.164888, 644.9903, -0.0111844, 0.0057980, 5.58, 1703, 9, -12, 3
49158.25, 79.026663, 337.164691, 645.0892, -0.0110887, 0.0049848, 4.93, 1347, 15, 0, 0
49158.50, 79.025399, 337.164054, 646.3514, -0.0086279, 0.0022462, 6.82, 1686, 1, 136, 1
49158.50, 79.026028, 337.165283, 645.8062, -0.0076939, 0.0034488, 5.74, 996, 1, 62, 2
49158.50, 79.026657, 337.166513, 645.2760, -0.0093460, 0.0043233, 5.22, 1694, 10, -13, 3
49158.50, 79.026548, 337.166301, 645.3716, -0.0098336, 0.0037048, 5.76, 1358, 6, 0, 0
49158.75, 79.025295, 337.165690, 646.5575, -0.0087446, 0.0032433, 6.62, 1734, 19, 135, 1
49158.75, 79.025922, 337.166912, 645.9983, -0.0079361, 0.0023199, 5.62, 981, 7, 61, 2
49158.75, 79.026549, 337.168134, 645.5065, -0.0081444, 0.0035607, 5.08, 1676, 10, -14, 3
49158.75, 79.026434, 337.167911, 645.5942, -0.0080725, 0.0031104, 5.32, 1296, 2, 0, 0
49159.00, 79.025188, 337.167325, 646.7584, -0.0084486, 0.0018341, 7.05, 1785, 14, 134, 1
49159.00, 79.025813, 337.168536, 646.1892, -0.0088336, 0.0026287, 5.86, 977, 5, 60, 2
49159.00, 79.026438, 337.169748, 645.6959, -0.0078298, 0.0017761, 4.87, 1709, 22, -14, 3
49159.00, 79.026321, 337.169521, 645.7837, -0.0076682, 0.0024598, 5.02, 1318, 6, 0, 0
49159.25, 79.025078, 337.168956, 646.8922, -0.0072747, -0.0001982, 7.08, 1793, 16, 134, 1
49159.25, 79.025702, 337.170157, 646.3723, -0.0085278, 0.0014453, 6.29, 1015, 2, 60, 2
49159.25, 79.026326, 337.171359, 645.8573, -0.0084961, 0.0011714, 5.16, 1708, 6, -14, 3
49159.25, 79.026208, 337.171133, 645.9558, -0.0078763, 0.0018894, 5.20, 1362, 5, 0, 0
49159.50, 79.024962, 337.170573, 646.9467, -0.0054034, -0.0020116, 7.67, 1772, 11, 134, 1
49159.50, 79.025587, 337.171771, 646.5032, -0.0070300, 0.0001965, 6.68, 979, 2, 60, 2
49159.50, 79.026213, 337.172969, 646.0035, -0.0086169, 0.0006777, 4.97, 1687, 9, -14, 3
49159.50, 79.026096, 337.172746, 646.1056, -0.0081352, 0.0008406, 5.02, 1340, 8, 0, 0
49159.75, 79.024845, 337.172193, 646.9177, -0.0040757, -0.0034552, 7.94, 1738, 10, 135, 1
49159.75, 79.025472, 337.173385, 646.6022, -0.0047719, 0.0006683, 7.74, 939, 6, 61, 2
49159.75, 79.026099, 337.174576, 646.1194, -0.0082633, -0.0003432, 4.65, 1693, 14, -14, 3
49159.75, 79.025985, 337.174358, 646.2263, -0.0085673, -0.0003676, 5.24, 1317, 9, 0, 0
49160.00, 79.024730, 337.173813, 646.8486, -0.0041836, -0.0033768, 7.33, 1738, 7, 135, 1
49160.00, 79.025358, 337.174999, 646.6245, -0.0021151, -0.0028319, 6.56, 948, 3, 61, 2
49160.00, 79.025986, 337.176185, 646.1804, -0.0066525, -0.0005205, 5.93, 1694, 14, -13, 3
49160.00, 79.025874, 337.175973, 646.2762, -0.0066396, -0.0017971, 6.93, 1338, 4, 0, 0
49160.25, 79.024616, 337.175432, 646.7931, -0.0044729, -0.0030617, 7.42, 1780, 6, 136, 1
49160.25, 79.025244, 337.176612, 646.5428, -0.0028061, -0.0038321, 6.52, 948, 5, 61, 2
49160.25, 79.025873, 337.177793, 646.2113, -0.0038119, 0.0008750, 6.50, 1730, 4, -13, 3
49160.25, 79.025763, 337.177587, 646.2634, -0.0036249, -0.0008815, 6.65, 1345, 17, 0, 0
49160.50, 79.024502, 337.177055, 646.7066, -0.0026344, -0.0050880, 8.77, 1790, 1, 136, 1
49160.50, 79.025131, 337.178229, 646.4646, -0.0042226, -0.0030569, 6.04, 934, 7, 62, 2
49160.50, 79.025761, 337.179404, 646.2449, -0.0015727, 0.0006164, 5.25, 1724, 16, -13, 3
49160.50, 79.025653, 337.179203, 646.2608, -0.0012219, 0.0000000, 5.77, 1339, 13, 0, 0
49160.75, 79.024388, 337.178675, 646.5262, 0.0006508, -0.0074457, 8.93, 1792, 14, 136, 1
49160.75, 79.025019, 337.179844, 646.4204, -0.0040098, -0.0024354, 6.45, 894, 5, 62, 2
49160.75, 79.025649, 337.181014, 646.2321, -0.0004629, -0.0021583, 5.43, 1682, 24, -12, 3
49160.75, 79.025544, 337.180819, 646.2471, -0.0006141, -0.0017698, 6.02, 1350, 8, 0, 0
49161.00, 79.024277, 337.180298, 646.2905, 0.0016979, -0.0066137, 9.40, 1837, 3, 137, 1
49161.00, 79.024908, 337.181462, 646.2925, -0.0007612, -0.0066812, 7.29, 925, 2, 62, 2
49161.00, 79.025539, 337.182627, 646.1221, -0.0005831, -0.0054728, 5.66, 1650, 21, -12, 3
49161.00, 79.025436, 337.182436, 646.1491, -0.0005179, -0.0048958, 6.02, 1334, 5, 0, 0
49161.25, 79.024166, 337.181921, 646.0226, 0.0036682, -0.0087457, 8.11, 1792, 8, 137, 1
49161.25, 79.024798, 337.183081, 646.0412, 0.0013954, -0.0081788, 6.11, 955, 7, 62, 2
49161.25, 79.025430, 337.184241, 645.9275, -0.0008070, -0.0066590, 4.93, 1662, 20, -12, 3
49161.25, 79.025328, 337.184053, 645.9520, 0.0000000, -0.0064855, 5.27, 1275, 20, 0, 0
49161.50, 79.024055, 337.183543, 645.6658, 0.0056377, -0.0095565, 6.68, 1743, 23, 137, 1
49161.50, 79.024689, 337.184700, 645.7247, 0.0033793, -0.0088387, 6.21, 962, 3, 63, 2
49161.50, 79.025323, 337.185856, 645.6780, 0.0003740, -0.0072800, 5.93, 1684, 9, -12, 3
49161.50, 79.025221, 337.185670, 645.6976, 0.0013439, -0.0073893, 6.10, 1309, 5, 0, 0
49161.75, 79.023945, 337.185172, 645.2407, 0.0063125, -0.0104861, 6.97, 1791, 23, 138, 1
49161.75, 79.024580, 337.186322, 645.3364, 0.0054395, -0.0106681, 6.16, 983, 3, 63, 2
49161.75, 79.025216, 337.187473, 645.3434, 0.0022120, -0.0107304, 5.67, 1701, 10, -12, 3
49161.75, 79.025114, 337.187289, 645.3585, 0.0027785, -0.0108287, 5.73, 1321, 7, 0, 0
49162.00, 79.023835, 337.186798, 644.7295, 0.0071927, -0.0136521, 7.31, 1819, 5, 138, 1
49162.00, 79.024472, 337.187945, 644.8852, 0.0066226, -0.0113924, 5.82, 973, 2, 63, 2
49162.00, 79.025109, 337.189092, 644.9251, 0.0021636, -0.0126143, 5.39, 1743, 11, -12, 3
49162.00, 79.025008, 337.188910, 644.9429, 0.0026301, -0.0120039, 5.39, 1329, 10, 0, 0
49162.25, 79.023725, 337.188417, 644.1528, 0.0079267, -0.0147097, 7.34, 1789, 15, 138, 1
49162.25, 79.024364, 337.189563, 644.3747, 0.0075821, -0.0132088, 5.81, 954, 2, 63, 2
49162.25, 79.025003, 337.190709, 644.4769, 0.0017703, -0.0127856, 5.56, 1736, 15, -12, 3
49162.25, 79.024902, 337.190529, 644.4853, 0.0031797, -0.0127408, 6.55, 1358, 11, 0, 0
49162.50, 79.023616, 337.190039, 643.5264, 0.0097102, -0.0164030, 8.63, 1787, 0, 139, 1
49162.50, 79.024256, 337.191182, 643.7738, 0.0091788, -0.0156760, 6.27, 955, 6, 64, 2
49162.50, 79.024897, 337.192325, 643.9636, 0.0047067, -0.0134651, 8.06, 1740, 4, -12, 3
49162.50, 79.024798, 337.192148, 643.9484, 0.0055350, -0.0147326, 7.72, 1366, 5, 0, 0
49162.75, 79.023506, 337.191671, 642.8327, 0.0112330, -0.0171271, 7.77, 1767, 1, 139, 1
49162.75, 79.024149, 337.192808, 643.1059, 0.0095693, -0.0168692, 7.43, 987, 1, 64, 2
49162.75, 79.024792, 337.193945, 643.3541, 0.0092681, -0.0142513, 7.03, 1686, 8, -12, 3
49162.75, 79.024693, 337.193770, 643.3153, 0.0086493, -0.0161093, 6.56, 1298, 3, 0, 0
49163.00, 79.023398, 337.193297, 642.0532, 0.0124937, -0.0195516, 8.29, 1784, 6, 140, 1
49163.00, 79.024042, 337.194431, 642.3880, 0.0102949, -0.0183636, 6.96, 992, 9, 64, 2
49163.00, 79.024687, 337.195566, 642.6862, 0.0116573, -0.0161763, 5.82, 1644, 9, -11, 3
49163.00, 79.024589, 337.195394, 642.6386, 0.0106989, -0.0163924, 6.46, 1311, 4, 0, 0
49163.25, 79.023290, 337.194923, 641.2102, 0.0139375, -0.0207077, 9.33, 1828, 8, 140, 1
49163.25, 79.023937, 337.196055, 641.5957, 0.0114480, -0.0205426, 6.82, 987, 5, 64, 2
49163.25, 79.024583, 337.197186, 641.9658, 0.0115132, -0.0183210, 6.48, 1709, 4, -11, 3
49163.25, 79.024486, 337.197016, 641.9155, 0.0118534, -0.0183077, 6.48, 1371, 3, 0, 0
49163.50, 79.023183, 337.196553, 640.3197, 0.0142809, -0.0214775, 9.15, 1825, 1, 141, 1
49163.50, 79.023832, 337.197680, 640.7487, 0.0118544, -0.0211378, 6.79, 959, 9, 65, 2
49163.50, 79.024480, 337.198807, 641.1882, 0.0115443, -0.0193971, 6.13, 1706, 7, -11, 3
49163.50, 79.024383, 337.198638, 641.1270, 0.0123408, -0.0196780, 5.90, 1308, 10, 0, 0
49163.75, 79.023078, 337.198184, 639.4484, 0.0128857, -0.0192114, 8.36, 1749, 0, 141, 1
49163.75, 79.023728, 337.199307, 639.9075, 0.0117072, -0.0199053, 6.87, 955, 6, 65, 2
49163.75, 79.024378, 337.200430, 640.3660, 0.0118780, -0.0208081, 5.38, 1671, 5, -11, 3
49163.75, 79.024281, 337.200263, 640.3019, 0.0125415, -0.0199862, 5.74, 1268, 9, 0, 0
49164.00, 79.022974, 337.199814, 638.6494, 0.0115437, -0.0182251, 9.07, 1701, 1, 141, 1
49164.00, 79.023626, 337.200934, 639.1195, 0.0109164, -0.0180645, 6.19, 926, 9, 65, 2
49164.00, 79.024278, 337.202055, 639.5514, 0.0101847, -0.0203418, 6.18, 1624, 12, -11, 3
49164.00, 79.024180, 337.201887, 639.4939, 0.0113812, -0.0192509, 6.77, 1233, 14, 0, 0
49164.25, 79.022871, 337.201449, 637.8760, 0.0115741, -0.0187988, 9.29, 1694, 3, 141, 1
49164.25, 79.023524, 337.202565, 638.3867, 0.0123613, -0.0167226, 7.06, 952, 5, 65, 2
49164.25, 79.024178, 337.203681, 638.8380, 0.0076351, -0.0163359, 5.51, 1639, 20, -12, 3
49164.25, 79.024079, 337.203512, 638.7908, 0.0089604, -0.0155952, 6.85, 1276, 11, 0, 0
49164.50, 79.022770, 337.203089, 637.1256, 0.0117650, -0.0172817, 8.55, 1672, 11, 141, 1
49164.50, 79.023426, 337.204201, 637.6749, 0.0140313, -0.0162331, 6.85, 977, 4, 65, 2
49164.50, 79.024082, 337.205313, 638.2029, 0.0085050, -0.0149310, 7.17, 1716, 8, -12, 3
49164.50, 79.023979, 337.205138, 638.1495, 0.0099638, -0.0155757, 7.14, 1362, 2, 0, 0
49164.75, 79.022671, 337.204727, 636.3960, 0.0107654, -0.0170384, 8.12, 1627, 11, 141, 1
49164.75, 79.023329, 337.205837, 636.9476, 0.0145962, -0.0173223, 6.49, 950, 11, 64, 2
49164.75, 79.023987, 337.206947, 637.4995, 0.0117983, -0.0179925, 8.01, 1702, 0, -13, 3
49164.75, 79.023879, 337.206765, 637.4268, 0.0124223, -0.0186705, 6.88, 1300, 12, 0, 0
49165.00, 79.022574, 337.206369, 635.6602, 0.0104608, -0.0182869, 8.53, 1600, 18, 141, 1
49165.00, 79.023235, 337.207477, 636.1560, 0.0143304, -0.0193395, 6.35, 929, 8, 64, 2
49165.00, 79.023895, 337.208585, 636.7115, 0.0128160, -0.0201341, 7.65, 1677, 0, -13, 3
49165.00, 79.023780, 337.208392, 636.6240, 0.0130032, -0.0197564, 7.62, 1259, 2, 0, 0
49165.25, 79.022480, 337.208019, 634.8860, 0.0096991, -0.0195914, 9.93, 1662, 2, 140, 1
49165.25, 79.023143, 337.209123, 635.3240, 0.0133686, -0.0198633, 6.28, 934, 10, 63, 2
49165.25, 79.023806, 337.210227, 635.8486, 0.0128627, -0.0227130, 6.93, 1677, 1, -15, 3
49165.25, 79.023681, 337.210020, 635.7583, 0.0133044, -0.0220640, 7.48, 1259, 0, 0, 0
49165.50, 79.022388, 337.209666, 634.1063, 0.0076151, -0.0191662, 9.23, 1717, 0, 140, 1
49165.50, 79.023053, 337.210770, 634.4389, 0.0134919, -0.0224237, 6.65, 998, 2, 62, 2
49165.50, 79.023719, 337.211874, 634.9060, 0.0130234, -0.0240339, 5.90, 1618, 12, -16, 3
49165.50, 79.023583, 337.211649, 634.8196, 0.0135241, -0.0236117, 6.48, 1213, 6, 0, 0
49165.75, 79.022300, 337.211322, 633.3213, 0.0069908, -0.0206934, 7.67, 1753, 0, 138, 1
49165.75, 79.022968, 337.212424, 633.5453, 0.0114535, -0.0214713, 6.85, 1031, 1, 60, 2
49165.75, 79.023636, 337.213526, 633.9282, 0.0129653, -0.0254024, 5.77, 1633, 9, -18, 3
49165.75, 79.023486, 337.213278, 633.8417, 0.0127365, -0.0248052, 6.53, 1190, 11, 0, 0
49166.00, 79.022213, 337.212982, 632.5481, 0.0068209, -0.0196798, 8.64, 1796, 4, 137, 1
49166.00, 79.022883, 337.214080, 632.6849, 0.0097499, -0.0221762, 6.30, 1018, 6, 59, 2
49166.00, 79.023554, 337.215177, 632.9454, 0.0118585, -0.0249894, 6.28, 1735, 4, -19, 3
49166.00, 79.023388, 337.214907, 632.8671, 0.0105989, -0.0247207, 5.96, 1223, 5, 0, 0
49166.25, 79.022129, 337.214639, 631.7688, 0.0068744, -0.0211352, 8.57, 1798, 6, 136, 1
49166.25, 79.022801, 337.215736, 631.8529, 0.0088980, -0.0207835, 7.32, 1016, 2, 57, 2
49166.25, 79.023474, 337.216833, 632.0070, 0.0106223, -0.0235274, 7.78, 1683, 1, -21, 3
49166.25, 79.023292, 337.216537, 631.9452, 0.0085302, -0.0233731, 6.87, 1189, 4, 0, 0
49166.50, 79.022046, 337.216302, 630.9782, 0.0056035, -0.0199378, 8.19, 1782, 3, 134, 1
49166.50, 79.022719, 337.217394, 631.0318, 0.0090921, -0.0212391, 7.86, 1003, 2, 55, 2
49166.50, 79.023393, 337.218487, 631.1124, 0.0090261, -0.0235909, 8.91, 1637, 2, -23, 3
49166.50, 79.023196, 337.218167, 631.0799, 0.0067048, -0.0227498, 7.17, 1125, 6, 0, 0
49166.75, 79.021964, 337.217964, 630.2197, 0.0043309, -0.0196028, 9.63, 1766, 7, 132, 1
49166.75, 79.022638, 337.219053, 630.1812, 0.0084755, -0.0223670, 8.19, 977, 2, 54, 2
49166.75, 79.023313, 337.220141, 630.2210, 0.0076342, -0.0234163, 7.04, 1704, 5, -25, 3
49166.75, 79.023100, 337.219798, 630.2113, 0.0066438, -0.0243097, 6.92, 1172, 1, 0, 0
49167.00, 79.021882, 337.219630, 629.4828, 0.0023877, -0.0189980, 10.32, 1769, 13, 131, 1
49167.00, 79.022558, 337.220712, 629.3665, 0.0053405, -0.0206771, 7.94, 961, 5, 52, 2
49167.00, 79.023233, 337.221794, 629.3502, 0.0073995, -0.0221192, 5.59, 1701, 15, -26, 3
49167.00, 79.023005, 337.221429, 629.3405, 0.0064169, -0.0222965, 6.37, 1176, 7, 0, 0
49167.25, 79.021802, 337.221291, 628.8031, 0.0011757, -0.0180335, 8.64, 1793, 12, 129, 1
49167.25, 79.022478, 337.222370, 628.6091, 0.0037523, -0.0208566, 7.36, 956, 6, 50, 2
49167.25, 79.023154, 337.223449, 628.5051, 0.0068874, -0.0227658, 5.87, 1643, 13, -28, 3
49167.25, 79.022910, 337.223061, 628.5256, 0.0055439, -0.0215071, 6.54, 1058, 6, 0, 0
49167.50, 79.021720, 337.222956, 628.1183, 0.0003243, -0.0196879, 8.61, 1805, 0, 127, 1
49167.50, 79.022397, 337.224029, 627.8366, 0.0042616, -0.0210427, 7.43, 960, 4, 49, 2
49167.50, 79.023074, 337.225103, 627.6879, 0.0055473, -0.0218365, 6.80, 1639, 12, -30, 3
49167.50, 79.022816, 337.224694, 627.7396, 0.0043339, -0.0214192, 6.50, 1037, 2, 0, 0
49167.75, 79.021638, 337.224616, 627.4042, -0.0008993, -0.0204867, 8.23, 1771, 2, 126, 1
49167.75, 79.022316, 337.225685, 627.0643, 0.0041582, -0.0205441, 7.49, 954, 0, 47, 2
49167.75, 79.022994, 337.226754, 626.9081, 0.0047713, -0.0209813, 7.36, 1668, 8, -32, 3
49167.75, 79.022722, 337.226326, 626.9722, 0.0040246, -0.0205145, 6.42, 1105, 4, 0, 0
49168.00, 79.021556, 337.226271, 626.7263, -0.0014935, -0.0189123, 8.71, 1767, 6, 125, 1
49168.00, 79.022236, 337.227340, 626.3408, 0.0038133, -0.0185078, 8.48, 988, 0, 46, 2
49168.00, 79.022916, 337.228408, 626.1748, 0.0028020, -0.0202512, 8.36, 1700, 0, -33, 3
49168.00, 79.022629, 337.227958, 626.2668, 0.0032590, -0.0180094, 6.28, 1100, 6, 0, 0
49168.25, 79.021476, 337.227933, 626.0971, -0.0033336, -0.0172355, 10.24, 1762, 3, 123, 1
49168.25, 79.022157, 337.228998, 625.6970, 0.0026756, -0.0162045, 7.48, 1020, 4, 44, 2
49168.25, 79.022837, 337.230062, 625.4579, 0.0019289, -0.0207077, 8.57, 1724, 0, -35, 3
49168.25, 79.022536, 337.229591, 625.5870, 0.0021143, -0.0196647, 7.29, 1098, 2, 0, 0
49168.50, 79.021397, 337.229597, 625.4944, -0.0043632, -0.0179653, 9.39, 1758, 7, 121, 1
49168.50, 79.022081, 337.230662, 625.0355, 0.0014874, -0.0192363, 8.14, 1041, 0, 42, 2
49168.50, 79.022766, 337.231727, 624.7380, 0.0021194, -0.0190604, 7.37, 1711, 10, -37, 3
49168.50, 79.022444, 337.231225, 624.8696, 0.0016906, -0.0199759, 7.19, 1129, 0, 0, 0
49168.75, 79.021323, 337.231261, 624.9492, -0.0060044, -0.0149124, 9.43, 1796, 5, 119, 1
49168.75, 79.022016, 337.232336, 624.3849, -0.0001992, -0.0164938, 6.91, 1042, 1, 39, 2
49168.75, 79.022708, 337.233411, 624.0298, 0.0019188, -0.0205580, 7.44, 1734, 9, -41, 3
49168.75, 79.022352, 337.232858, 624.2016, 0.0003813, -0.0177881, 7.30, 1134, 4, 0, 0
49169.00, 79.021255, 337.232931, 624.4536, -0.0074550, -0.0154664, 9.77, 1787, 0, 117, 1
49169.00, 79.021960, 337.234025, 623.7905, -0.0004583, -0.0170830, 6.07, 1036, 5, 35, 2
49169.00, 79.022665, 337.235120, 623.3284, -0.0010780, -0.0193519, 8.12, 1739, 1, -47, 3
49169.00, 79.022260, 337.234491, 623.6071, -0.0003078, -0.0170382, 6.51, 1084, 1, 0, 0
49169.25, 79.021203, 337.234631, 623.9302, -0.0082689, -0.0157538, 8.82, 1760, 9, 112, 1
49169.25, 79.021920, 337.235741, 623.1614, -0.0018715, -0.0179306, 6.39, 1010, 7, 29, 2
49169.25, 79.022637, 337.236851, 622.6412, -0.0024702, -0.0193367, 6.86, 1706, 8, -54, 3
49169.25, 79.022168, 337.236125, 622.9918, 0.0002379, -0.0186171, 6.50, 1017, 1, 0, 0
49169.50, 79.021165, 337.236346, 623.4136, -0.0084942, -0.0148503, 8.19, 1750, 1, 106, 1
49169.50, 79.021893, 337.237474, 622.5506, -0.0037589, -0.0158087, 6.97, 1046, 17, 21, 2
49169.50, 79.022622, 337.238602, 621.9346, -0.0020980, -0.0189415, 6.87, 1672, 11, -63, 3
49169.50, 79.022076, 337.237758, 622.3956, -0.0018438, -0.0164326, 7.03, 1008, 1, 0, 0
49169.75, 79.021140, 337.238083, 622.8627, -0.0073897, -0.0170278, 8.96, 1779, 1, 98, 1
49169.75, 79.021878, 337.239224, 621.9664, -0.0040272, -0.0156536, 7.49, 1042, 6, 12, 2
49169.75, 79.022615, 337.240364, 621.2644, -0.0022873, -0.0165471, 6.81, 1583, 9, -73, 3
49169.75, 79.021985, 337.239389, 621.8603, -0.0031452, -0.0158615, 7.30, 947, 3, 0, 0
49170.00, 79.021126, 337.239837, 622.2386, -0.0081794, -0.0168906, 9.23, 1770, 3, 89, 1
49170.00, 79.021870, 337.240986, 621.3432, -0.0043653, -0.0173165, 7.66, 1027, 1, 3, 2
49170.00, 79.022613, 337.242136, 620.6160, -0.0026398, -0.0179688, 7.37, 1615, 9, -84, 3
49170.00, 79.021893, 337.241023, 621.3157, -0.0041202, -0.0173665, 7.69, 937, 0, 0, 0
49170.25, 79.021119, 337.241598, 621.6039, -0.0080472, -0.0171664, 8.20, 1859, 6, 79, 1
49170.25, 79.021867, 337.242756, 620.6764, -0.0042630, -0.0181953, 8.23, 1069, 7, -8, 2
49170.25, 79.022615, 337.243915, 619.9493, -0.0049215, -0.0174987, 7.61, 1671, 2, -94, 3
49170.25, 79.021802, 337.242654, 620.7432, -0.0053405, -0.0183970, 7.78, 985, 6, 0, 0
49170.50, 79.021116, 337.243365, 620.9771, -0.0069404, -0.0167295, 7.02, 1856, 23, 69, 1
49170.50, 79.021867, 337.244530, 620.0373, -0.0042644, -0.0162222, 9.45, 1055, 5, -18, 2
49170.50, 79.022619, 337.245695, 619.2405, -0.0057231, -0.0203327, 7.82, 1632, 6, -105, 3
49170.50, 79.021710, 337.244286, 620.2038, -0.0074437, -0.0161740, 7.25, 990, 13, 0, 0
49170.75, 79.021113, 337.245132, 620.3665, -0.0065378, -0.0163376, 7.13, 1826, 26, 59, 1
49170.75, 79.021866, 337.246302, 619.3865, -0.0039228, -0.0191070, 9.03, 1089, 4, -29, 2
49170.75, 79.022620, 337.247473, 618.4586, -0.0043595, -0.0206366, 9.33, 1588, 10, -116, 3
49170.75, 79.021618, 337.245916, 619.6866, -0.0074616, -0.0179434, 7.70, 1038, 11, 0, 0
49171.00, 79.021109, 337.246900, 619.7624, -0.0083335, -0.0157971, 9.22, 1827, 16, 48, 1
49171.00, 79.021864, 337.248075, 618.6672, -0.0059435, -0.0194850, 8.75, 1060, 10, -39, 2
49171.00, 79.022620, 337.249251, 617.6797, -0.0031459, -0.0207645, 9.33, 1578, 3, -127, 3
49171.00, 79.021525, 337.247548, 619.1526, -0.0085154, -0.0177757, 8.31, 1060, 4, 0, 0
49171.25, 79.021103, 337.248659, 619.1711, -0.0104016, -0.0156644, 8.68, 1865, 5, 38, 1
49171.25, 79.021857, 337.249841, 617.9289, -0.0089500, -0.0195974, 8.31, 1053, 3, -49, 2
49171.25, 79.022611, 337.251024, 616.9159, -0.0041609, -0.0206035, 9.21, 1588, 6, -137, 3
49171.25, 79.021433, 337.249176, 618.6357, -0.0107207, -0.0176302, 8.29, 1138, 0, 0, 0
49171.50, 79.021092, 337.250413, 618.6160, -0.0124563, -0.0143900, 8.39, 1928, 0, 29, 1
49171.50, 79.021843, 337.251596, 617.2368, -0.0088735, -0.0172465, 7.83, 1071, 9, -58, 2
49171.50, 79.022594, 337.252780, 616.1978, -0.0058061, -0.0189915, 9.30, 1582, 3, -146, 3
49171.50, 79.021340, 337.250804, 618.1476, -0.0124453, -0.0168381, 7.25, 1268, 2, 0, 0
49171.75, 79.021073, 337.252157, 618.0872, -0.0145401, -0.0144410, 7.59, 1901, 18, 20, 1
49171.75, 79.021817, 337.253336, 616.6351, -0.0097610, -0.0166211, 8.11, 1009, 8, -66, 2
49171.75, 79.022560, 337.254516, 615.5394, -0.0063435, -0.0182010, 9.36, 1567, 5, -153, 3
49171.75, 79.021247, 337.252432, 617.7299, -0.0139555, -0.0145312, 7.75, 1300, 11, 0, 0
49172.00, 79.021046, 337.253887, 617.7189, -0.0171208, -0.0082732, 6.71, 1881, 15, 12, 1
49172.00, 79.021781, 337.255060, 616.1587, -0.0137010, -0.0119234, 8.72, 1012, 0, -73, 2
49172.00, 79.022517, 337.256233, 614.9606, -0.0069709, -0.0151549, 8.42, 1517, 7, -159, 3
49172.00, 79.021153, 337.254058, 617.4888, -0.0170037, -0.0086565, 6.95, 1373, 11, 0, 0
49172.25, 79.021002, 337.255592, 617.5315, -0.0192163, -0.0066930, 6.25, 1878, 17, 7, 1
49172.25, 79.021733, 337.256770, 615.8617, -0.0159897, -0.0083839, 6.44, 1029, 11, -79, 2
49172.25, 79.022464, 337.257948, 614.5151, -0.0091748, -0.0123147, 10.32, 1507, 5, -164, 3
49172.25, 79.021058, 337.255682, 617.4006, -0.0192311, -0.0071336, 6.61, 1534, 8, 0, 0
49172.50, 79.020949, 337.257283, 617.4264, -0.0216001, -0.0051335, 6.60, 1889, 12, 2, 1
49172.50, 79.021676, 337.258466, 615.7255, -0.0171605, -0.0050188, 6.20, 1022, 2, -83, 2
49172.50, 79.022404, 337.259649, 614.2752, -0.0146863, -0.0075973, 10.80, 1559, 1, -168, 3
49172.50, 79.020963, 337.257306, 617.3901, -0.0216872, -0.0051901, 6.76, 1741, 11, 0, 0
49172.75, 79.020886, 337.258960, 617.4525, -0.0239954, -0.0016823, 5.99, 1862, 8, -2, 1
49172.75, 79.021614, 337.260157, 615.7020, -0.0181082, -0.0030141, 6.21, 997, 2, -87, 2
49172.75, 79.022341, 337.261355, 614.1618, -0.0171627, -0.0065074, 9.67, 1518, 3, -172, 3
49172.75, 79.020867, 337.258928, 617.5034, -0.0241588, -0.0016416, 5.89, 1799, 9, 0, 0
49173.00, 79.020820, 337.260633, 617.5845, -0.0258300, -0.0005016, 7.38, 1841, 12, -6, 1
49173.00, 79.021547, 337.261839, 615.7596, -0.0198488, -0.0013136, 6.69, 960, 9, -91, 2
49173.00, 79.022274, 337.263046, 614.0921, -0.0176138, -0.0046117, 9.95, 1524, 5, -176, 3
49173.00, 79.020769, 337.260549, 617.7251, -0.0261780, -0.0005314, 7.27, 1745, 12, 0, 0
