ATM_lat,ATM_long,PS_x,PS_y,ATM_elev,dist_along
79.137063,335.83471299999997,419747.1012769833,-1102978.5654648002,866.0972,21846.654869378846
79.136948,335.83624,419780.9664170674,-1102979.1222718817,865.8994,21880.52458663546
79.136831,335.837766,419814.89037299453,-1102979.88962725,865.5692,21914.457220190896
79.136714,335.83929,419848.77616712614,-1102980.6706156873,865.1472,21948.35201310764
79.136596,335.84081499999996,419882.72042568814,-1102981.5453740165,864.7151,21982.30754125047
79.136478,335.842338,419916.62652776047,-1102982.4337669008,864.228,22016.225279967195
79.13636,335.843861,419950.53297459544,-1102983.3211388339,863.6204,22050.143336602563
79.13624,335.845383,419984.4982805201,-1102984.4190504178,862.9325,22084.12638261673
79.136121,335.846904,420018.40580602025,-1102985.421154609,862.2085,22118.04871299591
79.13600100000001,335.848425,420052.3525695346,-1102986.5243513656,861.5007,22152.01339754007
79.13588,335.849943,420086.2808268833,-1102987.7506332987,860.8181,22185.96380864356
79.135759,335.85146299999997,420120.2479465469,-1102988.9612290731,860.1016,22219.952494413545
79.135637,335.852981,420154.21582148253,-1102990.2875776084,859.3434,22253.946254548035
79.135515,335.854498,420188.1648116815,-1102991.620236557,858.6291,22287.921391271855
79.13539300000001,335.856015,420222.1141679044,-1102992.9518734182,858.0092,22321.896853662845
79.13526999999999,335.85753,420256.0642925898,-1102994.3992650476,857.4522,22355.87781757914
79.13514599999999,335.85904700000003,420290.0921973292,-1102995.933070168,856.7162,22389.940272850345
79.135023,335.86056,420324.004565436,-1102997.3930881137,855.8305,22423.8840552414
79.13489799999999,335.862076,420358.0528822714,-1102999.0342850115,855.0848,22457.97190361267
79.134774,335.863589,420392.00491314224,-1103000.594363399,854.4548,22491.95975798492
79.134648,335.865102,420426.0351560214,-1103002.357624546,853.8228,22526.03565152108
79.134523,335.866614,420460.0076146273,-1103004.0250974447,853.2315,22560.04900786233
79.13439699999999,335.868125,420494.0001270828,-1103005.8009871014,852.7438,22594.087878100785
79.13427,335.869635,420528.01270136563,-1103007.6852922582,852.5186,22628.152607884953
79.13414300000001,335.871145,420562.02566802315,-1103009.5685733655,852.2762,22662.217672813335
79.134016,335.872654,420596.0197758426,-1103011.458171192,851.4636,22696.26425775789
79.133889,335.874162,420629.99502469826,-1103013.3540874957,850.5477,22730.292364279325
79.13376099999999,335.875668,420663.97109986196,-1103015.365761099,849.8954,22764.327941462838
79.13363199999999,335.87717599999996,420698.0250143131,-1103017.4638222742,849.318,22798.446425458205
79.133504,335.878683,420732.0211382778,-1103019.4661077335,848.7158,22832.50146314254
79.133374,335.88018900000003,420766.0762977299,-1103021.678898496,848.1108,22866.628436759744
79.133245,335.881696,420800.1121692002,-1103023.7812283766,847.4329,22900.729174840733
79.133115,335.8832,420834.12963919475,-1103026.0066584975,846.7696,22934.819361171307
79.132986,335.884706,420868.1470671636,-1103028.1142853524,846.295,22968.90201800107
79.132856,335.886211,420902.18460169237,-1103030.330322896,845.6838,23003.01161458606
79.132726,335.887714,420936.18404097,-1103032.560029538,845.0881,23037.08408826942
79.13259599999999,335.88922,420970.24164267833,-1103034.7666722387,844.4946,23071.213100943856
79.132465,335.89072400000003,421004.30011255934,-1103037.0890702503,843.816,23105.350659485146
79.132335,335.892229,421038.3392809164,-1103039.3010104687,843.0845,23139.461620508966
79.132204,335.893733,421072.3985742315,-1103041.6213584223,842.2899,23173.59986117468
79.132074,335.895237,421106.41930891696,-1103043.83859905,841.4334,23207.692771647977
79.131943,335.896743,421140.5179290838,-1103046.1421968807,840.5567,23241.869115224305
79.131813,335.898246,421174.5202298609,-1103048.3647396246,839.8196,23275.943976256836
79.131682,335.899751,421208.6004215119,-1103050.6736363359,839.1332,23310.102291013176
79.131551,335.901256,421242.6810261189,-1103052.981506515,838.3589,23344.260948409847
79.13141999999999,335.902759,421276.72353975737,-1103055.3030554755,837.5381,23378.3825299148
79.131289,335.904264,421310.8049701047,-1103057.6088737187,836.737,23412.541872594244
79.131158,335.90577,421344.9060653437,-1103059.906311513,835.9273,23446.720270990267
79.131028,335.907275,421378.94932829106,-1103062.1080019136,835.2272,23480.834654946644
79.13089699999999,335.90878,421413.031994494,-1103064.4107407283,834.608,23514.99502294161
79.13076600000001,335.91028700000004,421447.15357776184,-1103066.6977416037,834.0255,23549.193163500808
79.130635,335.911792,421481.23706956074,-1103068.9984259028,833.4779,23583.354216784475
79.130504,335.913298,421515.34022629884,-1103071.2907266738,833.0205,23617.534327116773
79.13037299999999,335.914804,421549.4437958015,-1103073.5819995452,832.7124,23651.714780364113
79.13024200000001,335.916311,421583.5670303402,-1103075.8648864662,832.4397,23685.91429363664
79.130111,335.917817,421617.6714253176,-1103078.154102875,832.1852,23720.09543271274
79.12998,335.919324,421651.79548535304,-1103080.4349321045,831.9489,23754.29563235072
79.129848,335.920831,421685.95897546806,-1103082.8167971652,831.7819,23788.5420531565
79.129717,335.92233799999997,421720.08386360406,-1103085.0955670218,831.8029,23822.74294177585
79.12958499999999,335.92384599999997,421754.26743965835,-1103087.4680096582,832.0865,23857.008746245065
79.12945400000001,335.925353,421788.39315582026,-1103089.7447194606,832.7262,23891.210323856165
79.129322,335.926861,421822.5775653017,-1103092.115098802,833.9501,23925.47681696262
79.126266,335.96159900000004,422610.75579433946,-1103147.9912742393,841.6824,24715.633173458376
79.126132,335.963109,422645.06697734905,-1103150.5261365885,841.4282,24750.037865095524
79.125998,335.96462,422679.3978422673,-1103153.052582398,841.0837,24784.461566443042
79.125864,335.966131,422713.729135496,-1103155.577987594,840.7403,24818.88561858919
79.12573,335.967642,422748.0608570061,-1103158.102352161,840.4007,24853.310021537003
79.12559499999999,335.969154,422782.4513642434,-1103160.7203298844,840.1064,24887.800031618164
79.125461,335.970663,422816.7454373032,-1103163.2573706028,839.8905,24922.187820477553
79.125327,335.972173,422851.0591922498,-1103165.7859928817,839.6877,24956.59461790427
79.125192,335.973684,422885.4317409665,-1103168.4082246292,839.4885,24991.067044633775
79.125057,335.975194,422919.785469245,-1103171.0367949626,839.3519,25025.52118848657
79.124923,335.976705,422954.1197677519,-1103173.554914069,839.2468,25059.94770410745
79.124788,335.97821400000004,422988.45510609524,-1103176.1887841797,839.1309,25094.383916601168
79.12465300000001,335.97972400000003,423022.81013178325,-1103178.8142307277,839.0265,25128.839115912742
79.12451899999999,335.981235,423057.14571966045,-1103181.3292272168,838.952,25163.26668919656
79.12438399999999,335.982745,423091.5016092846,-1103183.9525908767,838.8769,25197.72259128546
79.124249,335.984254,423125.83867791935,-1103186.582297792,838.7482,25232.160210844417
79.124115,335.985765,423160.1755548815,-1103189.0941714745,838.5753,25266.588841791803
79.12398,335.987274,423194.5134871287,-1103191.7217971734,838.3041,25301.02716358348
79.123846,335.988785,423228.85122242954,-1103194.2315892153,837.9694,25335.45649877432
79.123711,335.990296,423263.2285270009,-1103196.8423589393,837.6149,25369.932797707675
79.123577,335.991807,423297.5671206034,-1103199.350068062,837.2341,25404.36283714483
79.123442,335.993317,423331.9260343054,-1103201.9661413387,836.8838,25438.82120028313
79.123308,335.994828,423366.26548603957,-1103204.4717680577,836.5684,25473.251943967476
79.123174,335.99633900000003,423400.60536546545,-1103206.9763537457,836.2274,25507.683038467254
79.12304,335.99785,423434.9456725563,-1103209.4798983869,835.8546,25542.114483787827
79.122906,335.99936099999996,423469.2864072738,-1103211.9824019587,835.4824,25576.546279922564
79.122773,336.000874,423503.6269186941,-1103214.367069824,835.1384,25610.969489613668
79.122639,336.002386,423537.98776073765,-1103216.8600988735,834.7766,25645.420653016125
79.122507,336.0039,423572.3092085184,-1103219.1332810777,834.4315,25679.81729725799
79.122374,336.00541400000003,423606.6702417099,-1103221.5074310943,834.1616,25714.260252855445
79.122241,336.006929,423641.0509521168,-1103223.8731444336,833.926,25748.722258712398
79.122109,336.008443,423675.3736561092,-1103226.143201855,833.6841,25783.119950060045
79.121978,336.009959,423709.696110321,-1103228.2954227868,833.4241,25817.509816562524
79.121847,336.011475,423744.0189761047,-1103230.4466025706,833.2389,25851.900028688477
79.121716,336.012992,423778.36150847,-1103232.589344859,833.1235,25886.30934245349
79.121585,336.014509,423812.7044524208,-1103234.7310447614,833.0132,25920.719002110036
79.12145500000001,336.016027,423847.0278756331,-1103236.7623033219,832.9363,25955.10247768114
79.121325,336.017544,423881.3324498701,-1103238.7999184201,832.8322,25989.467513529697
79.121196,336.019063,423915.6367477182,-1103240.7196962847,832.7444,26023.82548782824
79.12106700000001,336.020583,423949.96070154617,-1103242.6310340287,832.7659,26058.20261712019
79.120938,336.02210299999996,423984.2850561672,-1103244.5413297638,832.8085,26092.580088666942
79.12080999999999,336.023623,424018.57061058347,-1103246.3485871502,832.8899,26126.913242045128
79.120683,336.025144,424052.83661192516,-1103248.0454081118,833.0163,26161.221230172156
79.12055500000001,336.026665,424087.1422095826,-1103249.8431841533,833.159,26195.5739015287
79.120428,336.028187,424121.4282487969,-1103251.5305233777,833.2682,26229.901435647276
79.120302,336.02971,424155.6947214769,-1103253.1074270299,833.3985,26264.20417278377
79.120176,336.031234,424189.980834075,-1103254.6758875712,833.6085,26298.526142213894
79.120051,336.032757,424224.2088584586,-1103256.1487212193,833.8306,26332.785839996555
79.119926,336.03428199999996,424258.4757727912,-1103257.6057078592,834.0956,26367.083714973658
79.119801,336.035807,424292.74306618975,-1103259.0616544953,834.3774,26401.381924511043
79.119677,336.037332,424326.97151317436,-1103260.414573991,834.6412,26435.637098925134
79.119553,336.038858,424361.2195892676,-1103261.7590489911,834.9485,26469.91155485249
79.11943000000001,336.04038399999996,424395.42880803987,-1103263.0004997158,835.3141,26504.143292303415
79.11930699999999,336.04191000000003,424429.6383949112,-1103264.2409132635,835.6883,26538.375360013033
79.119185,336.043436,424463.80911350163,-1103265.378306597,836.1055,26572.565002780717
79.119062,336.044964,424498.05794501654,-1103266.601828977,836.5636,26606.835682189667
79.11894000000001,336.04649,424532.2293915119,-1103267.73714974,837.0511,26641.025983574986
79.118818,336.048018,424566.43971188,-1103268.8566151375,837.5457,26675.254615193346
79.118696,336.04954399999997,424600.6118834346,-1103269.9898642849,838.0301,26709.445572512293
79.118575,336.05107200000003,424634.7836789087,-1103271.0052777543,838.5395,26743.632451141963
79.118454,336.05259900000004,424668.9365757067,-1103272.0270675048,839.0655,26777.800629524605
79.11833299999999,336.054127,424703.1090852412,-1103273.0404103706,839.5698,26811.988160462803
79.118212,336.055654,424737.2626960069,-1103274.0601306683,840.085,26846.156990671352
79.118091,336.05717999999996,424771.39740791504,-1103275.086230174,840.6567,26880.307121523892
79.117971,336.058708,424805.53172469075,-1103275.994495137,841.2349,26914.453519972158
79.11785,336.06023500000003,424839.6864034219,-1103277.0111130453,841.7641,26948.623325227687
79.117729,336.061762,424873.841438989,-1103278.0266964445,842.3007,26982.793456398464
79.117609,336.063288,424907.93830373476,-1103278.946691689,842.8574,27016.902730456142
79.117488,336.064813,424942.0555384055,-1103279.975040915,843.398,27051.03545967178
79.117368,336.066339,424976.15310841135,-1103280.892973107,843.8837,27085.14538315182
79.117248,336.067864,425010.231773748,-1103281.8172917895,844.3329,27119.236581372974
79.117127,336.06939,425044.3693288338,-1103282.835127452,844.777,27153.389306837762
79.117007,336.070915,425078.4486992155,-1103283.7573841652,845.2238,27187.48115400179
79.116887,336.072438,425112.4899087975,-1103284.6934499033,845.6624,27221.53523112733
79.11676700000001,336.073962,425146.55072536087,-1103285.6210675917,846.0522,27255.608676793123
79.116646,336.075485,425180.63193049707,-1103286.6570385,846.3912,27289.705623566388
79.11652600000001,336.077009,425214.69345175993,-1103287.5825976436,846.6857,27323.779717691817
79.11640600000001,336.078529,425248.67829990474,-1103288.5368156629,846.9318,27357.777959344206
79.11628499999999,336.080052,425282.76056863327,-1103289.5696999754,847.1238,27391.87587558093
79.11616500000001,336.081573,425316.76537714386,-1103290.514443291,847.2449,27425.89380529122
79.11604399999999,336.083093,425350.7905874646,-1103291.567541153,847.2463,27459.93530867277
79.11592399999999,336.084613,425384.7768440821,-1103292.5176572385,847.1693,27493.934843367362
79.115803,336.08613399999996,425418.8220200118,-1103293.5612782403,847.0762,27527.996011122996
79.11568299999999,336.087652,425452.7704684201,-1103294.524194948,846.9503,27561.958112911892
79.115562,336.089171,425486.7778414719,-1103295.5806156753,846.8111,27595.98189057746
79.115442,336.09069,425520.7462498128,-1103296.5340598356,846.677,27629.963677184103
79.115321,336.092207,425554.7158197024,-1103297.6032855576,846.5346,27663.950070375093
79.115201,336.093724,425588.6464193386,-1103298.5695390902,846.3734,27697.894425392664
79.115081,336.095242,425622.59662556613,-1103299.527343132,846.229,27731.858139728338
79.11496,336.09675899999996,425656.56725746207,-1103300.5935012493,846.0389,27765.84549803316
79.11484,336.098276,425690.4989108868,-1103301.5566901881,845.7726,27799.790819317088
79.11471999999999,336.09979300000003,425724.43091461074,-1103302.5188581005,845.4732,27833.73646180345
79.1146,336.10130899999996,425758.3440123174,-1103303.4874358496,845.1303,27867.663388261928
79.11448,336.102826,425792.276716525,-1103304.4475622396,844.7509,27901.6096731474
79.11435999999999,336.10434100000003,425826.17125831574,-1103305.4215316877,844.3016,27935.518205697303
79.11424,336.105858,425860.1046628686,-1103306.37961708,843.7817,27969.4651329834
79.114121,336.10737400000005,425893.97981077875,-1103307.242174617,843.2727,28003.351260697244
79.114001,336.10889,425927.8946565079,-1103308.2056532137,842.7662,28037.279789280678
79.11388199999999,336.110406,425961.7704964368,-1103309.0661738955,842.1669,28071.16655700399
79.113763,336.111923,425995.66593736684,-1103309.918241604,841.5056,28105.072705933373
79.113644,336.11343999999997,426029.56172290933,-1103310.769290171,840.8886,28138.979173770742
79.11352600000001,336.114957,426063.4184890603,-1103311.5173846937,840.2834,28172.844203810837
79.11340799999999,336.116473,426097.2563379201,-1103312.271898887,839.592,28206.69046367991
79.11329,336.11798999999996,426131.11378230504,-1103313.0179597158,838.8189,28240.55612692516
79.11317199999999,336.119508,426164.99082223116,-1103313.7555653972,838.0154,28274.441195853782
79.113055,336.121025,426198.80956995924,-1103314.397660494,837.203,28308.266038558642
79.112938,336.122545,426232.68642073474,-1103315.016422947,836.3614,28342.14853972722
79.112821,336.124065,426266.56360515207,-1103315.6341666817,835.4785,28376.031355893643
79.112705,336.125584,426300.3824837485,-1103316.156404316,834.5111,28409.85426649675
79.112589,336.127105,426334.2402035071,-1103316.6627445596,833.463,28443.715772188272
79.112474,336.128626,426368.05886305444,-1103317.0661412457,832.4867,28477.536837553856
79.112359,336.130147,426401.8778452922,-1103317.468522069,831.5292,28511.358213485742
79.11224399999999,336.13167000000004,426435.73566325085,-1103317.8550015986,830.4959,28545.21823716185
79.11213000000001,336.133194,426469.5736638987,-1103318.1310969952,829.4504,28579.057364167602
79.112016,336.134718,426503.41198175255,-1103318.4061749966,828.4579,28612.896800083203
79.111903,336.136242,426537.21121483913,-1103318.5783150676,827.444,28646.6964715231
79.11179,336.137767,426571.03001617955,-1103318.741994694,826.4081,28680.51566895773
79.111678,336.139293,426604.82897837326,-1103318.7952936408,825.4118,28714.31467317605
79.111566,336.14082,426638.6475033268,-1103318.8401306332,824.5,28748.1332278523
79.11145400000001,336.142349,426672.50484756095,-1103318.8690570435,823.6356,28781.990584443232
79.111343,336.143876,426706.28456930816,-1103318.8099436834,822.7155,28815.770357913585
79.111232,336.145404,426740.0838482847,-1103318.7423674332,821.8447,28849.56970444398
79.111122,336.146933,426773.8632634438,-1103318.564413223,821.0448,28883.34958834245
79.111011,336.148464,426807.7209105806,-1103318.47245767,820.2491,28917.20736035218
79.110902,336.149993,426841.46149229445,-1103318.190559629,819.4592,28950.949119655666
79.110792,336.151525,426875.2995624432,-1103317.9872074728,818.6949,28984.787800828148
79.110683,336.153056,426909.079239192,-1103317.6883783638,817.9753,29018.568799334542
79.110574,336.154587,426942.8592055097,-1103317.3885337086,817.2586,29052.3500963973
79.110465,336.156119,426976.65871788346,-1103317.080221343,816.561,29086.151014923544
79.11035600000001,336.157651,427010.458519756,-1103316.7708922226,815.9347,29119.952232225976
79.110248,336.159184,427044.2384247492,-1103316.3511880075,815.2851,29153.734744462003
79.110139,336.16071600000004,427078.03880279115,-1103316.039825776,814.6246,29187.536556576448
79.110031,336.16224700000004,427111.78076543525,-1103315.6329983259,814.0822,29221.280971694356
79.109922,336.16378,427145.600976022,-1103315.3121490048,813.5512,29255.102704181325
79.109814,336.165311,427179.3435092076,-1103314.9032921935,812.9514,29288.847714326115
79.109706,336.16684300000003,427213.1055827369,-1103314.4859655104,812.3785,29322.612367005484
79.10959799999999,336.16837400000003,427246.8486836279,-1103314.0750809007,811.8484,29356.357969443477
79.109489,336.16990400000003,427280.61227383383,-1103313.7725378552,811.3733,29390.12291511037
79.10938,336.171434,427314.37615328806,-1103313.46898027,810.9606,29423.888159119666
79.109272,336.172963,427348.08159809513,-1103313.0699710986,810.577,29457.595965603643
79.109163,336.17449300000004,427381.8460532371,-1103312.7643860164,810.1615,29491.361803565647
79.109054,336.17602,427415.55302822933,-1103312.480165778,809.6795,29525.069976821866
79.10894499999999,336.177549,427449.2988052438,-1103312.1800136778,809.2558,29558.817088662636
79.108835,336.179077,427483.0650932606,-1103311.98820065,808.9098,29592.583921482306
79.108726,336.18060299999996,427516.75368192856,-1103311.7084059373,808.5289,29626.27367202338
79.108616,336.182128,427550.4627870178,-1103311.5369529084,808.1909,29659.98321313653
79.108506,336.183654,427584.1914430195,-1103311.357026282,807.8926,29693.71234904705
79.108396,336.185179,427617.90113707137,-1103311.183550961,807.5638,29727.42248946145
79.108285,336.18670299999997,427651.6313610651,-1103311.1184150504,807.2284,29761.152776346575
79.108175,336.188226,427685.30313386716,-1103310.9578465489,806.8958,29794.824931993015
79.108064,336.189748,427718.99544199405,-1103310.905618893,806.6859,29828.517280599863
79.107952,336.191271,427752.7468063789,-1103310.9467993528,806.4584,29862.268670107085
79.10784100000001,336.192792,427786.4204603673,-1103310.900017423,806.1429,29895.942356591928
79.107729,336.19431299999997,427820.13391956914,-1103310.9541083875,805.8872,29929.6558591864
79.107617,336.195834,427853.8476839025,-1103311.0071889567,805.6301,29963.369665306014
79.107504,336.19735499999996,427887.6012642351,-1103311.161138263,805.401,29997.123596716436
79.107391,336.19887400000005,427921.31664223387,-1103311.3290123544,805.1974,30030.839392648173
79.107279,336.200391,427954.9543015254,-1103311.4089376607,804.9371,30064.477146893452
79.10716500000001,336.20191,427988.70981670474,-1103311.676669705,804.6908,30098.23372381517
79.107052,336.203428,428022.4068695326,-1103311.848984886,804.4467,30131.931217220546
79.106938,336.204946,428056.143757155,-1103312.1221650448,804.1953,30165.66921084561
79.106824,336.206462,428089.84244764666,-1103312.409277267,803.9417,30199.36912441051
79.10670999999999,336.207979,428123.56071026577,-1103312.6879085682,803.6893,30233.08853824665
79.106595,336.209496,428157.31882110337,-1103313.0674008366,803.4575,30266.848782050653
79.106481,336.21101200000004,428191.018461286,-1103313.3514845357,803.2101,30300.549619606787
79.10636600000001,336.21252599999997,428224.7194421054,-1103313.7513761572,802.9073,30334.252972874663
79.106252,336.214042,428258.4197161487,-1103314.0334423801,802.6424,30367.95442732322
79.10613599999999,336.215557,428292.1801359752,-1103314.5257084912,802.3808,30401.718435864637
79.106021,336.21707200000003,428325.9013360488,-1103314.9150970313,802.1054,30435.441884054868
79.105906,336.21858599999996,428359.60360050964,-1103315.310952106,801.8403,30469.146473223547
79.10579,336.220099,428393.3264807609,-1103315.8151391982,801.6003,30502.87312228721
79.105674,336.221611,428427.03043068526,-1103316.3257942712,801.3823,30536.580940506563
79.105559,336.223125,428460.733662921,-1103316.7186232398,801.1045,30570.28646197909
79.10544200000001,336.224636,428494.45856542606,-1103317.3366007935,800.7817,30604.017025941648
79.105326,336.226149,428528.1827501992,-1103317.836751034,800.5306,30637.744919277546
79.10521,336.227662,428561.9072610311,-1103318.3358917267,800.371,30671.473123680986
79.10509300000001,336.229172,428595.6138958831,-1103318.9583216442,800.114,30705.185504968096
79.10497600000001,336.230683,428629.3401186221,-1103319.57226247,799.8673,30738.91731523052
79.10485899999999,336.232194,428663.06667268707,-1103320.1851940006,799.6574,30772.649438409433
79.104742,336.233705,428696.7935580445,-1103320.7971162158,799.4651,30806.381874501556
79.104625,336.235214,428730.4822614843,-1103321.42299462,799.2844,30840.07639131415
79.104507,336.23672400000004,428764.23013380537,-1103322.142235142,799.0737,30873.831927054624
79.104389,336.238234,428797.9783426908,-1103322.86046543,798.858,30907.587777773
79.104272,336.239744,428831.6873016437,-1103323.4758350546,798.6126,30941.30235315909
79.10415400000001,336.241253,428865.41692424385,-1103324.1995309575,798.4121,30975.03973860176
79.104036,336.242761,428899.1276266426,-1103324.929703456,798.2065,31008.758347827134
79.10391700000001,336.24427000000003,428932.8975166461,-1103325.7532290523,797.9152,31042.538277744996
79.103798,336.245779,428966.6677484192,-1103326.5757434624,797.5583,31076.31852469446
79.10368000000001,336.24728799999997,429000.39872201474,-1103327.2954013674,797.1881,31110.057174448146
79.103561,336.248797,429034.16963455774,-1103328.115894366,796.8147,31143.83805280777
79.103442,336.250304,429067.9023753351,-1103328.9503534185,796.4374,31177.581113164877
79.103323,336.251811,429101.6354577062,-1103329.7838035678,795.9348,31211.324490076568
79.10320300000001,336.25332099999997,429135.46626257437,-1103330.6956165188,795.4375,31245.16758037411
79.103083,336.25482999999997,429169.2781576775,-1103331.6139053656,794.9138,31278.99194296783
79.102964,336.25633799999997,429203.03152689023,-1103332.4368327034,794.3166,31312.755342420707
79.10284399999999,336.257847,429236.8441131476,-1103333.3530964267,793.7408,31346.580340996043
79.102724,336.25935499999997,429270.6377894708,-1103334.275838939,793.1033,31380.386612798495
79.102604,336.260863,429304.4318126163,-1103335.1975692194,792.4418,31414.19320368059
79.10248299999999,336.262372,429338.2850662115,-1103336.2126289418,791.756,31448.061671688745
79.102363,336.263881,429372.09904248104,-1103337.1248391336,791.0564,31481.88795020993
79.102243,336.26538999999997,429405.9133655149,-1103338.0360358583,790.3182,31515.71454805406
79.102122,336.266898,429439.74841326394,-1103339.055546225,789.5593,31549.56495215162
79.102002,336.268408,429473.5826893256,-1103339.9572198032,788.8389,31583.41124074963
79.101881,336.269916,429507.41843848536,-1103340.9747012581,788.0725,31617.262284894707
79.10176,336.27142599999996,429541.29305353627,-1103341.9761744908,787.2669,31651.15170055038
79.101639,336.27293599999996,429575.1680206161,-1103342.976630937,786.4893,31685.04143804953
79.101519,336.274445,429608.98443438683,-1103343.8817418092,785.8106,31718.86996249272
79.101398,336.275954,429642.84084572544,-1103344.8876649286,785.0735,31752.741314252744
79.101276,336.277464,429676.75651969097,-1103345.9868979375,784.2475,31786.674797035153
79.101155,336.278974,429710.6328945533,-1103346.9832882462,783.517,31820.5658219158
79.101034,336.280483,429744.4903642407,-1103347.9861621382,782.7627,31854.438141140756
79.100912,336.281993,429778.4071045896,-1103349.0823410125,781.9973,31888.37259095242
79.100791,336.283503,429812.2845376738,-1103350.07568021,781.2684,31922.264584035365
79.100669,336.285015,429846.24050392705,-1103351.1548177046,780.5413,31956.23769372411
79.10054699999999,336.28652400000004,429880.13905601297,-1103352.2554423062,779.8151,31990.154108747443
79.100425,336.288034,429914.0572223155,-1103353.3475456587,779.1155,32024.089852367706
79.100303,336.289544,429947.9757457005,-1103354.438629981,778.4073,32058.025920107117
79.10018000000001,336.291056,429981.9728184409,-1103355.6155016306,777.6679,32092.04335654486
79.09733,336.325907,430766.2843408193,-1103383.9747884856,771.0493,32876.86742172537
79.097205,336.327427,430800.5237100585,-1103385.2704557725,771.7783,32911.13129715732
79.09707900000001,336.328948,430834.82245537976,-1103386.6593558125,772.5453,32945.458152153595
79.096954,336.330468,430869.062573125,-1103387.952946273,773.3242,32979.72269708691
79.096829,336.331989,430903.32232148823,-1103389.2379784232,774.1523,33014.00653680097
79.096703,336.333511,430937.64145408256,-1103390.6162371747,775.0121,33048.35333372897
79.09657800000001,336.335033,430971.92120868026,-1103391.891668112,775.927,33082.6568073046
79.096452,336.336555,431006.2410951214,-1103393.267843627,776.8982,33117.00427394164
79.096327,336.338077,431040.52159807464,-1103394.5411933581,777.9395,33151.30841803916
79.09620100000001,336.33960099999996,431074.8807540189,-1103395.9002382052,779.0509,33185.69444136402
79.096075,336.34112400000004,431109.2210303128,-1103397.2657627258,780.1953,33220.06185664594
79.095949,336.342647,431143.5616847925,-1103398.6302438253,781.4044,33254.42960837287
79.095824,336.344172,431177.90146077453,-1103399.8768510704,782.6742,33288.792004158364
79.095698,336.34569799999997,431212.30064281775,-1103401.2166668847,783.983,33323.21726859683
79.095572,336.34722200000004,431246.66168708075,-1103402.5704889714,785.3446,33357.604972752335
79.095447,336.348747,431281.00258675555,-1103403.8139627362,786.7318,33391.96837796018
79.095321,336.350273,431315.4029006173,-1103405.1506400993,788.1407,33426.394651359406
79.095196,336.35180099999997,431349.8023226019,-1103406.369439107,789.5468,33460.815658083455
79.09506999999999,336.353327,431384.2033900412,-1103407.7040220206,790.9506,33495.2426032357
79.094945,336.354856,431418.6228183096,-1103408.9131965383,792.3768,33529.68326445667
79.09482,336.356384,431453.0233611718,-1103410.128852619,793.7836,33564.10528021583
79.09469399999999,336.357913,431487.4833319173,-1103411.4377003994,795.1222,33598.59009812592
79.09456899999999,336.359442,431521.9038810026,-1103412.6437282744,796.3525,33633.03176914474
79.094444,336.360971,431556.32480272837,-1103413.8487073767,797.517,33667.473775867446
79.094319,336.362502,431590.7846135195,-1103415.0375723266,798.6833,33701.95408850566
79.09419399999999,336.364033,431625.2447969742,-1103416.2253860626,799.8083,33736.43473735689
79.09406899999999,336.365564,431659.70535305614,-1103417.4121485644,800.8482,33770.91572241697
79.093944,336.367095,431694.16628174164,-1103418.5978598099,801.7718,33805.39704369422
79.093819,336.368628,431728.6660996116,-1103419.7674496116,802.588,33839.91668119761
79.093694,336.370161,431763.166290099,-1103420.9359857154,803.3654,33874.43665541965
79.09356899999999,336.371694,431797.66685317445,-1103422.103468103,804.0592,33908.95696636337
79.09344499999999,336.373226,431832.10870610434,-1103423.1756739723,804.5565,33943.415504618344
79.09331999999999,336.374761,431866.6485282852,-1103424.325975523,804.9664,33977.97447610107
79.093195,336.376297,431901.2079814488,-1103425.46768279,805.3526,34012.55278286195
79.09307,336.377831,431935.7292903383,-1103426.6234100494,805.5865,34047.0934324352
79.092946,336.379365,431970.21113642596,-1103427.6763268043,805.6307,34081.59135039131
79.092821,336.380902,432004.79096288997,-1103428.807325338,805.5574,34116.1896676331
79.092697,336.382438,432039.31206265,-1103429.8430523167,805.4209,34150.726301212766
79.092572,336.383974,432073.8733728741,-1103430.9794762458,805.1587,34185.306289988854
79.09244699999999,336.38551,432108.4350555196,-1103432.1148426712,804.7133,34219.8866162483
79.092323,336.387046,432142.9572616064,-1103433.1474013252,804.1853,34254.42426078976
79.092198,336.388583,432177.53894482943,-1103434.2731108067,803.5541,34289.0242613154
79.092073,336.39011800000003,432212.08248325845,-1103435.4128485662,802.8463,34323.586597019996
79.091948,336.391654,432246.64565254195,-1103436.5439858225,802.0143,34358.168270525086
79.091823,336.393189,432281.1899354699,-1103437.6816102085,801.1013,34392.73128069852
79.091697,336.394724,432315.77445321594,-1103438.9199231884,800.1755,34427.33796049829
79.091572,336.396259,432350.31948323164,-1103440.0554336787,799.135,34461.90164784294
79.09144599999999,336.397794,432384.90475346916,-1103441.2916306283,798.0608,34496.509004001724
79.09132,336.39932799999997,432419.4711425671,-1103442.5343161544,797.0113,34531.09772358756
79.09119399999999,336.40086099999996,432454.0186504265,-1103443.7834920478,795.9661,34565.66780804949
79.091068,336.402394,432488.56653570407,-1103445.0316117457,794.8992,34600.238231534524
79.090941,336.40392599999996,432523.1354186027,-1103446.3879629143,793.7726,34634.83371322433
79.090815,336.40546,432557.7033201156,-1103447.6264201703,792.6654,34669.42379260239
