# Filename: 20180418_134800_smooth_nadir3seg_50pt.csv
# Input filename: 20180418_134800.atm6AT6.filt.qi
# Number of segments: 3
# Nadir block width: 80.0m
# Output interval: 0.25sec
# Smoothing interval: 0.5sec
# Trajectory file used: 180418_aa_l12_cfm_itrf14_14may18_b897
# International Terrestrial Reference Frame: ITRF14
#
# UTC_Seconds_Of_Day, Latitude(deg), Longitude(deg), WGS84_Ellipsoid_Height(m), South-to-North_Slope, West-to-East_Slope, RMS_Fit(cm), Number_Of_ATM_Measurments_Used, Number_Of_ATM_Measurements_Removed, Distance_Of_Block_To_The_Right_Of_Aircraft(m), Track_Identifier
49698.25, 78.919076, 340.450970, 44.1296, 0.0002318, -0.0178166, 13.09, 1764, 0, 251, 1
49698.25, 78.920187, 340.450629, 44.3971, 0.0029923, -0.0273544, 9.51, 1008, 13, 127, 2
49698.25, 78.921299, 340.450288, 44.7997, 0.0031282, -0.0280247, 8.02, 1736, 3, 3, 3
49698.25, 78.921329, 340.450278, 44.7680, 0.0034928, -0.0278418, 5.88, 882, 2, 0, 0
49698.50, 78.919108, 340.452482, 43.5732, 0.0025518, -0.0193045, 12.85, 1757, 3, 249, 1
49698.50, 78.920220, 340.452123, 43.6505, 0.0000000, -0.0206126, 19.69, 1040, 8, 126, 2
49698.50, 78.921332, 340.451764, 43.8576, 0.0010194, -0.0336890, 9.21, 1726, 46, 2, 3
49698.50, 78.921346, 340.451759, 43.8161, 0.0009021, -0.0330281, 6.96, 884, 30, 0, 0
49698.75, 78.919142, 340.453988, 42.9444, 0.0053547, -0.0235816, 13.82, 1759, 1, 248, 1
49698.75, 78.920255, 340.453614, 43.2977, -0.0028483, -0.0027323, 20.45, 1020, 3, 124, 2
49698.75, 78.921368, 340.453240, 43.0002, -0.0023691, -0.0256395, 14.11, 1747, 30, -0, 3
49698.75, 78.921364, 340.453242, 42.9764, -0.0043927, -0.0225113, 13.02, 924, 4, 0, 0
49699.00, 78.919177, 340.455487, 42.1582, 0.0076223, -0.0297640, 12.80, 1755, 0, 246, 1
49699.00, 78.920291, 340.455100, 43.2413, 0.0026695, -0.0015647, 29.06, 1016, 0, 122, 2
49699.00, 78.921405, 340.454714, 42.6873, -0.0091741, -0.0017412, 30.04, 1746, 0, -2, 3
49699.00, 78.921383, 340.454722, 42.6858, -0.0123556, 0.0032017, 26.54, 911, 0, 0, 0
49699.25, 78.919214, 340.456997, 41.0552, 0.0066608, -0.0400679, 18.75, 1694, 30, 244, 1
49699.25, 78.920329, 340.456593, 42.9427, 0.0132655, -0.0224541, 25.05, 976, 33, 120, 2
49699.25, 78.921443, 340.456189, 43.0913, -0.0105102, 0.0259236, 21.62, 1686, 30, -5, 3
49699.25, 78.921402, 340.456204, 43.1595, -0.0114419, 0.0266713, 21.88, 867, 7, 0, 0
49699.50, 78.919254, 340.458493, 40.2824, -0.0055382, 0.0081098, 79.21, 1717, 0, 242, 1
49699.50, 78.920369, 340.458078, 41.9847, 0.0253931, -0.0410200, 36.59, 1007, 4, 117, 2
49699.50, 78.921485, 340.457663, 43.5502, -0.0032025, 0.0145174, 24.68, 1672, 15, -7, 3
49699.50, 78.921422, 340.457686, 43.6512, 0.0000000, 0.0045290, 11.58, 754, 48, 0, 0
49699.75, 78.919298, 340.459994, 41.1965, -0.0159249, 0.0703328, 29.33, 1651, 33, 239, 1
49699.75, 78.920413, 340.459565, 41.3893, 0.0301878, -0.0048900, 55.46, 923, 28, 115, 2
49699.75, 78.921528, 340.459135, 43.7803, 0.0033559, 0.0096828, 13.60, 1619, 39, -9, 3
49699.75, 78.921443, 340.459168, 43.7738, 0.0053865, 0.0049448, 10.38, 760, 3, 0, 0
49700.00, 78.919353, 340.461491, 43.1380, -0.0084428, 0.0349599, 19.85, 1624, 87, 236, 1
49700.00, 78.920463, 340.461048, 42.2871, 0.0143645, 0.0413808, 48.76, 935, 2, 112, 2
49700.00, 78.921573, 340.460606, 43.9929, 0.0067391, 0.0077387, 9.44, 1669, 30, -12, 3
49700.00, 78.921465, 340.460649, 43.9433, 0.0081858, 0.0060149, 6.44, 778, 6, 0, 0
49700.25, 78.919404, 340.462987, 43.9857, -0.0062328, 0.0162013, 12.30, 1783, 7, 232, 1
49700.25, 78.920511, 340.462532, 43.2905, 0.0021618, 0.0190916, 21.93, 985, 6, 109, 2
49700.25, 78.921617, 340.462078, 44.2244, 0.0071756, 0.0055985, 5.54, 1729, 21, -15, 3
49700.25, 78.921486, 340.462131, 44.1354, 0.0075808, 0.0048173, 4.58, 777, 15, 0, 0
49700.50, 78.919453, 340.464469, 44.3951, -0.0048212, 0.0097792, 9.62, 1755, 8, 230, 1
49700.50, 78.920558, 340.464009, 43.6940, -0.0024358, 0.0060012, 16.02, 1018, 6, 106, 2
49700.50, 78.921663, 340.463549, 44.3407, 0.0070927, -0.0002194, 6.96, 1701, 55, -17, 3
49700.50, 78.921509, 340.463613, 44.2098, 0.0082868, -0.0014229, 8.40, 771, 18, 0, 0
49700.75, 78.919503, 340.465964, 44.5870, -0.0031243, 0.0013602, 12.73, 1694, 9, 227, 1
49700.75, 78.920606, 340.465492, 43.8644, -0.0067586, 0.0080504, 11.02, 1001, 25, 103, 2
49700.75, 78.921709, 340.465020, 44.1042, 0.0084236, -0.0129429, 12.10, 1725, 28, -20, 3
49700.75, 78.921533, 340.465096, 43.8942, 0.0084196, -0.0179331, 12.58, 762, 16, 0, 0
49701.00, 78.919552, 340.467460, 44.4956, -0.0002747, -0.0101839, 12.62, 1675, 4, 224, 1
49701.00, 78.920654, 340.466975, 44.0880, -0.0071021, 0.0082428, 9.77, 989, 17, 101, 2
49701.00, 78.921756, 340.466489, 43.6372, 0.0077865, -0.0184155, 21.46, 1648, 77, -22, 3
49701.00, 78.921557, 340.466577, 43.5279, -0.0012808, -0.0065747, 30.58, 767, 0, 0, 0
49701.25, 78.919601, 340.468960, 44.0548, 0.0017617, -0.0204389, 11.51, 1772, 3, 221, 1
49701.25, 78.920700, 340.468461, 44.1570, -0.0030017, -0.0027005, 17.32, 1015, 3, 98, 2
49701.25, 78.921800, 340.467961, 43.6046, -0.0010712, -0.0010892, 28.81, 1735, 0, -24, 3
49701.25, 78.921581, 340.468061, 43.6188, -0.0074086, 0.0123047, 12.79, 742, 7, 0, 0
49701.50, 78.919647, 340.470456, 43.2741, 0.0035385, -0.0320031, 13.91, 1839, 2, 219, 1
49701.50, 78.920747, 340.469944, 43.8480, 0.0013038, -0.0187037, 11.61, 999, 30, 96, 2
49701.50, 78.921846, 340.469431, 43.6542, -0.0048475, 0.0000000, 9.87, 1767, 14, -27, 3
49701.50, 78.921606, 340.469543, 43.7813, -0.0044420, -0.0018691, 9.89, 741, 10, 0, 0
49701.75, 78.919693, 340.471942, 42.1203, 0.0047911, -0.0441415, 12.57, 1802, 2, 217, 1
49701.75, 78.920793, 340.471422, 43.1051, 0.0030777, -0.0290544, 10.69, 988, 11, 94, 2
49701.75, 78.921893, 340.470903, 43.4325, -0.0039879, -0.0104867, 9.37, 1737, 44, -29, 3
49701.75, 78.921632, 340.471026, 43.4778, -0.0024180, -0.0158221, 10.21, 742, 14, 0, 0
49702.00, 78.919739, 340.473438, 40.7797, 0.0059336, -0.0426245, 12.66, 1742, 14, 214, 1
49702.00, 78.920840, 340.472904, 42.0703, 0.0053778, -0.0369175, 9.95, 915, 1, 91, 2
49702.00, 78.921940, 340.472371, 42.9017, 0.0003446, -0.0156119, 14.21, 1710, 37, -32, 3
49702.00, 78.921658, 340.472508, 42.7683, 0.0028613, -0.0266401, 9.79, 727, 1, 0, 0
49702.25, 78.919786, 340.474929, 39.9673, 0.0018951, -0.0010363, 54.92, 1764, 0, 212, 1
49702.25, 78.920887, 340.474385, 41.0668, 0.0083331, -0.0270471, 12.01, 862, 2, 89, 2
49702.25, 78.921988, 340.473841, 42.2261, 0.0066439, -0.0190771, 12.24, 1660, 0, -34, 3
49702.25, 78.921684, 340.473991, 41.9293, 0.0061459, -0.0259204, 8.47, 679, 4, 0, 0
49702.50, 78.919835, 340.476417, 40.5151, -0.0050378, 0.0535143, 18.20, 1658, 74, 210, 1
49702.50, 78.920936, 340.475863, 40.8184, 0.0094293, 0.0063755, 26.88, 909, 15, 87, 2
49702.50, 78.922037, 340.475310, 41.8300, 0.0104678, -0.0065506, 11.82, 1617, 7, -36, 3
49702.50, 78.921712, 340.475474, 41.4688, 0.0065865, -0.0049555, 14.16, 671, 7, 0, 0
49702.75, 78.919896, 340.477898, 41.9940, -0.0032997, 0.0345897, 12.86, 1637, 51, 206, 1
49702.75, 78.920997, 340.477335, 41.4569, 0.0047793, 0.0312402, 18.03, 992, 11, 83, 2
49702.75, 78.922099, 340.476772, 41.9781, 0.0093189, 0.0082143, 14.83, 1692, 1, -40, 3
49702.75, 78.921739, 340.476956, 41.6841, 0.0067683, 0.0162115, 11.75, 709, 5, 0, 0
49703.00, 78.919957, 340.479376, 42.9495, -0.0016723, 0.0246111, 12.96, 1707, 3, 202, 1
49703.00, 78.921064, 340.478803, 42.3681, 0.0007455, 0.0263345, 12.70, 1012, 1, 79, 2
49703.00, 78.922172, 340.478231, 42.3260, 0.0051189, 0.0062752, 12.97, 1691, 55, -45, 3
49703.00, 78.921768, 340.478440, 42.2803, 0.0009291, 0.0185661, 16.08, 723, 0, 0, 0
49703.25, 78.920024, 340.480850, 43.4787, -0.0005628, 0.0068937, 13.53, 1711, 8, 198, 1
49703.25, 78.921141, 340.480265, 43.0606, -0.0014159, 0.0188648, 14.05, 1012, 0, 73, 2
49703.25, 78.922258, 340.479681, 42.7161, -0.0011233, 0.0093626, 18.42, 1757, 0, -52, 3
49703.25, 78.921796, 340.479923, 42.8795, -0.0020441, 0.0186750, 11.85, 732, 0, 0, 0
49703.50, 78.920105, 340.482324, 43.5091, 0.0006948, -0.0072182, 11.01, 1708, 3, 192, 1
49703.50, 78.921229, 340.481725, 43.4787, -0.0022087, 0.0090245, 11.47, 1036, 18, 67, 2
49703.50, 78.922352, 340.481125, 43.0217, -0.0055838, 0.0092707, 11.68, 1719, 0, -59, 3
49703.50, 78.921825, 340.481407, 43.3213, -0.0006584, 0.0085571, 8.32, 721, 12, 0, 0
49703.75, 78.920195, 340.483777, 43.1324, 0.0019420, -0.0199192, 13.16, 1687, 13, 185, 1
49703.75, 78.921324, 340.483173, 43.5155, 0.0003333, -0.0052161, 16.07, 1064, 0, 59, 2
49703.75, 78.922453, 340.482568, 43.2168, -0.0062850, 0.0071484, 10.53, 1673, 0, -67, 3
49703.75, 78.921854, 340.482889, 43.5049, -0.0014581, 0.0028195, 7.58, 682, 6, 0, 0
49704.00, 78.920292, 340.485225, 42.3469, 0.0046273, -0.0370311, 13.64, 1678, 14, 178, 1
49704.00, 78.921425, 340.484619, 43.2132, 0.0037437, -0.0171056, 13.64, 1003, 8, 51, 2
49704.00, 78.922557, 340.484012, 43.2137, -0.0048308, -0.0015168, 10.90, 1642, 4, -75, 3
49704.00, 78.921884, 340.484373, 43.4146, -0.0006877, -0.0081082, 9.23, 634, 13, 0, 0
49704.25, 78.920396, 340.486680, 41.2071, 0.0064389, -0.0425143, 9.22, 1737, 0, 170, 1
49704.25, 78.921531, 340.486064, 42.5686, 0.0067739, -0.0305072, 10.56, 903, 22, 43, 2
49704.25, 78.922666, 340.485448, 42.9766, -0.0035954, -0.0090068, 6.92, 1660, 37, -84, 3
49704.25, 78.921913, 340.485857, 42.9260, 0.0034978, -0.0228779, 11.12, 601, 12, 0, 0
49704.50, 78.920502, 340.488124, 39.9812, 0.0055267, -0.0405665, 11.25, 1813, 6, 161, 1
49704.50, 78.921638, 340.487507, 41.6050, 0.0100466, -0.0387442, 12.61, 963, 8, 34, 2
49704.50, 78.922775, 340.486890, 42.5656, -0.0010374, -0.0126447, 11.45, 1689, 41, -93, 3
49704.50, 78.921943, 340.487341, 42.0597, 0.0083826, -0.0324956, 9.32, 616, 10, 0, 0
49704.75, 78.920611, 340.489571, 38.6483, 0.0049361, -0.0495526, 23.46, 1716, 135, 152, 1
49704.75, 78.921749, 340.488948, 40.3938, 0.0136012, -0.0495988, 21.22, 1011, 43, 25, 2
49704.75, 78.922887, 340.488326, 42.0063, 0.0044707, -0.0188677, 15.58, 1714, 4, -102, 3
49704.75, 78.921973, 340.488825, 40.8730, 0.0150933, -0.0447611, 16.93, 634, 21, 0, 0
49705.00, 78.920720, 340.491007, 37.5404, -0.0148231, 0.0004623, 120.74, 1808, 0, 144, 1
49705.00, 78.921858, 340.490389, 38.4620, 0.0252226, -0.0820977, 50.54, 1020, 0, 16, 2
49705.00, 78.922997, 340.489770, 41.3864, 0.0092320, -0.0221297, 9.89, 1674, 32, -111, 3
49705.00, 78.922003, 340.490310, 38.9555, 0.0320260, -0.0782685, 41.12, 639, 0, 0, 0
49705.25, 78.920832, 340.492454, 37.8482, -0.0361243, 0.0669831, 45.51, 1768, 25, 134, 1
49705.25, 78.921969, 340.491830, 36.6387, 0.0345543, -0.0578245, 55.97, 990, 42, 7, 2
49705.25, 78.923105, 340.491205, 40.9376, 0.0132168, -0.0131041, 12.66, 1575, 59, -120, 3
49705.25, 78.922033, 340.491794, 36.7222, 0.0422774, -0.0686381, 40.25, 623, 21, 0, 0
49705.50, 78.920950, 340.493895, 39.7750, -0.0180660, 0.0452587, 28.58, 1700, 156, 125, 1
49705.50, 78.922084, 340.493268, 36.9191, 0.0189440, 0.0366445, 111.40, 1045, 0, -2, 2
49705.50, 78.923218, 340.492642, 40.8566, 0.0159153, -0.0031310, 14.45, 1500, 106, -129, 3
49705.50, 78.922063, 340.493280, 36.4456, 0.0175317, 0.0391250, 81.75, 643, 6, 0, 0
49705.75, 78.921062, 340.495328, 41.0298, -0.0084511, 0.0286971, 15.50, 1741, 117, 115, 1
49705.75, 78.922194, 340.494710, 38.6383, 0.0026671, 0.0800162, 52.91, 970, 28, -11, 2
49705.75, 78.923326, 340.494092, 40.9744, 0.0150460, -0.0028436, 15.26, 1537, 88, -138, 3
49705.75, 78.922093, 340.494765, 38.4770, -0.0030870, 0.0907149, 31.44, 606, 11, 0, 0
49706.00, 78.921171, 340.496767, 41.8238, -0.0036842, 0.0185375, 10.92, 1742, 76, 106, 1
49706.00, 78.922304, 340.496154, 40.6372, -0.0023844, 0.0452107, 20.74, 1003, 26, -20, 2
49706.00, 78.923436, 340.495540, 41.1773, 0.0111139, 0.0010238, 18.36, 1550, 50, -147, 3
49706.00, 78.922123, 340.496251, 40.7264, -0.0061502, 0.0486013, 21.19, 626, 7, 0, 0
49706.25, 78.921279, 340.498209, 42.2644, -0.0013745, 0.0088602, 11.76, 1815, 10, 98, 1
49706.25, 78.922410, 340.497598, 41.6897, -0.0023792, 0.0247418, 11.51, 1026, 7, -29, 2
49706.25, 78.923542, 340.496987, 41.5669, 0.0045522, 0.0105981, 18.24, 1630, 2, -155, 3
49706.25, 78.922153, 340.497737, 41.8342, -0.0035487, 0.0225579, 11.78, 665, 10, 0, 0
49706.50, 78.921391, 340.499651, 42.4463, 0.0002509, 0.0012696, 7.80, 1855, 22, 89, 1
49706.50, 78.922521, 340.499042, 42.2450, -0.0012156, 0.0134997, 10.78, 967, 0, -38, 2
49706.50, 78.923652, 340.498433, 42.0091, 0.0008632, 0.0129698, 9.63, 1565, 3, -164, 3
49706.50, 78.922182, 340.499224, 42.3399, -0.0017196, 0.0100965, 9.57, 655, 0, 0, 0
49706.75, 78.921494, 340.501089, 42.4012, 0.0013105, -0.0064576, 9.63, 1885, 5, 80, 1
49706.75, 78.922626, 340.500492, 42.4778, 0.0000000, 0.0034290, 10.25, 972, 3, -46, 2
49706.75, 78.923759, 340.499895, 42.3598, -0.0008418, 0.0086545, 9.42, 1521, 10, -173, 3
49706.75, 78.922211, 340.500710, 42.5021, -0.0006228, 0.0001557, 7.52, 673, 3, 0, 0
49707.00, 78.921596, 340.502532, 42.1527, 0.0028977, -0.0128116, 7.12, 1884, 7, 72, 1
49707.00, 78.922726, 340.501945, 42.4535, 0.0009963, -0.0052401, 8.26, 999, 7, -54, 2
49707.00, 78.923856, 340.501358, 42.4864, -0.0012618, 0.0005918, 10.12, 1581, 4, -181, 3
49707.00, 78.922240, 340.502198, 42.3795, 0.0003310, -0.0080749, 6.73, 721, 0, 0, 0
49707.25, 78.921699, 340.503977, 41.7666, 0.0037869, -0.0154088, 5.81, 1878, 19, 64, 1
49707.25, 78.922827, 340.503401, 42.2323, 0.0018569, -0.0091237, 7.85, 1008, 1, -62, 2
49707.25, 78.923954, 340.502824, 42.3850, -0.0010558, -0.0058234, 9.44, 1616, 6, -188, 3
49707.25, 78.922268, 340.503686, 42.0639, 0.0016492, -0.0117161, 7.36, 723, 1, 0, 0
49707.50, 78.921795, 340.505425, 41.3639, 0.0042861, -0.0134338, 6.36, 1880, 4, 56, 1
49707.50, 78.922921, 340.504864, 41.9649, 0.0027693, -0.0086800, 7.93, 983, 2, -70, 2
49707.50, 78.924046, 340.504303, 42.2394, 0.0009485, -0.0018323, 12.70, 1625, 0, -196, 3
49707.50, 78.922296, 340.505175, 41.6877, 0.0043574, -0.0123973, 6.55, 702, 4, 0, 0
49707.75, 78.921887, 340.506878, 41.1036, 0.0054875, -0.0073911, 7.30, 1898, 16, 49, 1
49707.75, 78.923009, 340.506328, 41.8209, 0.0038471, -0.0022089, 9.71, 1013, 1, -77, 2
49707.75, 78.924132, 340.505778, 42.2416, 0.0034223, 0.0028214, 11.32, 1594, 1, -202, 3
49707.75, 78.922323, 340.506664, 41.4260, 0.0065376, -0.0055553, 9.20, 747, 0, 0, 0
49708.00, 78.921971, 340.508335, 40.9811, 0.0063004, -0.0052842, 6.62, 1934, 7, 42, 1
49708.00, 78.923094, 340.507797, 41.7955, 0.0048748, -0.0010967, 8.99, 1059, 0, -83, 2
49708.00, 78.924217, 340.507259, 42.3289, 0.0043282, 0.0016506, 11.12, 1570, 5, -209, 3
49708.00, 78.922350, 340.508154, 41.2807, 0.0074303, -0.0045201, 7.15, 795, 7, 0, 0
49708.25, 78.922054, 340.509793, 40.8392, 0.0059309, -0.0073487, 6.18, 1919, 6, 36, 1
49708.25, 78.923177, 340.509271, 41.7020, 0.0054947, -0.0080665, 6.98, 990, 7, -89, 2
49708.25, 78.924299, 340.508749, 42.2822, 0.0035846, -0.0067672, 10.44, 1546, 6, -215, 3
49708.25, 78.922376, 340.509644, 41.0857, 0.0070304, -0.0081085, 5.78, 791, 2, 0, 0
49708.50, 78.922134, 340.511256, 40.6216, 0.0043147, -0.0078977, 9.49, 1911, 15, 30, 1
49708.50, 78.923255, 340.510750, 41.3587, 0.0048791, -0.0163976, 6.68, 948, 1, -95, 2
49708.50, 78.924376, 340.510244, 42.0114, 0.0032537, -0.0119755, 9.99, 1556, 3, -221, 3
49708.50, 78.922401, 340.511136, 40.7706, 0.0053189, -0.0121502, 4.76, 771, 10, 0, 0
49708.75, 78.922205, 340.512722, 40.4781, 0.0008944, 0.0036484, 12.95, 1906, 40, 25, 1
49708.75, 78.923322, 340.512235, 40.8588, 0.0033445, -0.0166680, 10.35, 941, 13, -100, 2
49708.75, 78.924439, 340.511748, 41.5251, 0.0036226, -0.0187365, 10.42, 1525, 1, -225, 3
49708.75, 78.922425, 340.512626, 40.5223, 0.0023567, -0.0037229, 11.31, 807, 1, 0, 0
49709.00, 78.922268, 340.514195, 40.6837, -0.0012223, 0.0133873, 7.99, 1879, 20, 20, 1
49709.00, 78.923377, 340.513724, 40.6086, 0.0008698, 0.0026369, 11.92, 921, 30, -104, 2
49709.00, 78.924485, 340.513253, 41.0344, 0.0037394, -0.0122268, 14.09, 1449, 5, -227, 3
49709.00, 78.922449, 340.514118, 40.6397, -0.0001681, 0.0117687, 7.73, 853, 5, 0, 0
49709.25, 78.922325, 340.515671, 41.0906, -0.0019590, 0.0126725, 7.99, 1868, 20, 16, 1
49709.25, 78.923422, 340.515221, 40.9158, 0.0010871, 0.0146844, 8.57, 978, 1, -106, 2
49709.25, 78.924519, 340.514771, 41.0283, 0.0036597, 0.0094063, 13.99, 1458, 2, -228, 3
49709.25, 78.922472, 340.515611, 41.0436, -0.0010776, 0.0137249, 7.07, 856, 13, 0, 0
49709.50, 78.922360, 340.517157, 41.2822, -0.0021947, -0.0005998, 8.64, 1935, 3, 15, 1
49709.50, 78.923452, 340.516728, 41.2738, 0.0018967, 0.0064065, 9.07, 968, 3, -107, 2
49709.50, 78.924544, 340.516299, 41.3826, 0.0023267, 0.0093386, 12.47, 1511, 9, -229, 3
49709.50, 78.922494, 340.517104, 41.2490, -0.0022960, 0.0007969, 8.74, 857, 1, 0, 0
49709.75, 78.922374, 340.518651, 41.1858, -0.0011078, -0.0066951, 6.45, 1916, 16, 16, 1
49709.75, 78.923468, 340.518238, 41.3236, 0.0033629, -0.0041584, 9.51, 944, 3, -106, 2
49709.75, 78.924563, 340.517824, 41.6190, 0.0020183, 0.0041641, 10.41, 1535, 10, -228, 3
49709.75, 78.922515, 340.518598, 41.1806, -0.0016439, -0.0049998, 6.41, 847, 4, 0, 0
49710.00, 78.922383, 340.520148, 40.9308, -0.0004156, -0.0107477, 6.00, 1888, 8, 17, 1
49710.00, 78.923481, 340.519749, 41.0595, 0.0029773, -0.0122806, 8.76, 932, 11, -105, 2
49710.00, 78.924578, 340.519351, 41.5225, 0.0029214, -0.0087871, 13.61, 1510, 8, -228, 3
49710.00, 78.922536, 340.520093, 40.9417, -0.0002008, -0.0107476, 6.89, 821, 2, 0, 0
49710.25, 78.922391, 340.521645, 40.5882, -0.0016594, -0.0089763, 10.93, 1840, 40, 18, 1
49710.25, 78.923489, 340.521266, 40.6345, 0.0009490, -0.0145730, 9.62, 962, 2, -104, 2
49710.25, 78.924588, 340.520886, 41.0826, 0.0035151, -0.0170842, 10.83, 1536, 1, -227, 3
49710.25, 78.922555, 340.521588, 40.5374, -0.0019903, -0.0133626, 13.34, 806, 0, 0, 0
49710.50, 78.922398, 340.523142, 40.5149, -0.0022303, 0.0063121, 15.45, 1819, 71, 20, 1
49710.50, 78.923496, 340.522781, 40.3153, 0.0032605, -0.0046904, 18.18, 942, 3, -103, 2
49710.50, 78.924595, 340.522420, 40.5999, 0.0012952, -0.0145226, 17.53, 1537, 29, -225, 3
49710.50, 78.922574, 340.523085, 40.3880, -0.0076935, 0.0101822, 20.48, 795, 17, 0, 0
49710.75, 78.922403, 340.524638, 40.8606, 0.0025203, 0.0052185, 11.95, 1829, 107, 21, 1
49710.75, 78.923502, 340.524299, 40.6256, 0.0042805, 0.0239562, 16.83, 938, 2, -101, 2
49710.75, 78.924601, 340.523960, 40.7536, -0.0001274, 0.0171763, 20.14, 1572, 22, -224, 3
49710.75, 78.922591, 340.524580, 40.7823, -0.0026267, 0.0153207, 21.96, 820, 0, 0, 0
49711.00, 78.922398, 340.526137, 40.9789, 0.0045527, -0.0018883, 7.28, 1924, 39, 23, 1
49711.00, 78.923500, 340.525817, 41.2801, 0.0025565, 0.0145736, 18.29, 967, 0, -99, 2
49711.00, 78.924603, 340.525497, 41.3272, 0.0007840, 0.0166114, 13.53, 1539, 35, -222, 3
49711.00, 78.922608, 340.526076, 41.0799, 0.0046263, -0.0007560, 8.47, 801, 21, 0, 0
49711.25, 78.922374, 340.527641, 40.8155, 0.0042868, -0.0081354, 5.69, 1943, 6, 28, 1
49711.25, 78.923485, 340.527334, 41.4444, 0.0046796, -0.0044486, 7.45, 980, 10, -96, 2
49711.25, 78.924596, 340.527027, 41.7028, 0.0012477, 0.0073984, 14.24, 1552, 1, -220, 3
49711.25, 78.922624, 340.527572, 40.9501, 0.0051076, -0.0088782, 5.51, 817, 2, 0, 0
49711.50, 78.922341, 340.529147, 40.4442, 0.0034013, -0.0131708, 6.17, 1957, 3, 33, 1
49711.50, 78.923464, 340.528852, 41.1615, 0.0056364, -0.0123678, 8.01, 989, 1, -92, 2
49711.50, 78.924587, 340.528558, 41.6943, 0.0020767, -0.0065088, 10.88, 1516, 3, -217, 3
49711.50, 78.922639, 340.529069, 40.5864, 0.0043893, -0.0140605, 6.27, 790, 0, 0, 0
49711.75, 78.922296, 340.530654, 39.9885, 0.0022616, -0.0129842, 6.30, 1977, 1, 40, 1
49711.75, 78.923429, 340.530377, 40.6256, 0.0049188, -0.0182982, 7.73, 1024, 0, -86, 2
49711.75, 78.924562, 340.530099, 41.3076, 0.0038136, -0.0145323, 12.28, 1520, 0, -213, 3
49711.75, 78.922653, 340.530567, 40.1213, 0.0036745, -0.0147125, 5.54, 778, 4, 0, 0
49712.00, 78.922245, 340.532160, 39.4982, 0.0014862, -0.0165295, 7.72, 1955, 8, 47, 1
49712.00, 78.923384, 340.531900, 40.0032, 0.0035083, -0.0187346, 6.53, 1060, 1, -80, 2
49712.00, 78.924523, 340.531640, 40.6591, 0.0050179, -0.0224973, 8.97, 1604, 1, -207, 3
49712.00, 78.922666, 340.532064, 39.6220, 0.0034809, -0.0165953, 5.77, 779, 3, 0, 0
49712.25, 78.922193, 340.533669, 38.9002, 0.0017150, -0.0202157, 10.00, 1816, 112, 54, 1
49712.25, 78.923336, 340.533418, 39.3483, 0.0029075, -0.0207112, 5.42, 1055, 3, -73, 2
49712.25, 78.924478, 340.533168, 39.8400, 0.0037682, -0.0271232, 9.21, 1626, 6, -200, 3
49712.25, 78.922678, 340.533562, 39.0621, 0.0025515, -0.0184222, 5.74, 733, 3, 0, 0
49712.50, 78.922145, 340.535174, 38.6155, -0.0035074, 0.0044042, 24.02, 1907, 1, 61, 1
49712.50, 78.923287, 340.534937, 38.7114, 0.0020259, -0.0172250, 6.71, 1026, 11, -66, 2
49712.50, 78.924428, 340.534701, 39.0065, 0.0012635, -0.0246912, 10.52, 1676, 3, -194, 3
49712.50, 78.922690, 340.535061, 38.5061, 0.0031131, -0.0154699, 9.27, 641, 40, 0, 0
49712.75, 78.922101, 340.536675, 38.8134, -0.0065109, 0.0088537, 14.51, 1867, 3, 67, 1
49712.75, 78.923237, 340.536456, 38.2750, -0.0019286, -0.0106126, 15.79, 1000, 1, -60, 2
49712.75, 78.924374, 340.536237, 38.2408, -0.0019336, -0.0243824, 12.38, 1683, 10, -186, 3
49712.75, 78.922701, 340.536559, 38.4035, -0.0031383, 0.0050754, 17.26, 653, 3, 0, 0
49713.00, 78.922063, 340.538173, 38.9600, -0.0030902, -0.0059761, 14.45, 1805, 0, 72, 1
49713.00, 78.923191, 340.537970, 38.1649, -0.0068521, 0.0016579, 18.51, 971, 0, -53, 2
49713.00, 78.924319, 340.537768, 37.7851, -0.0032014, -0.0050161, 25.89, 1681, 1, -179, 3
49713.00, 78.922712, 340.538056, 38.5910, -0.0094577, 0.0064627, 11.38, 654, 3, 0, 0
49713.25, 78.922034, 340.539674, 38.7144, -0.0004586, -0.0123431, 8.98, 1777, 6, 77, 1
49713.25, 78.923152, 340.539482, 38.5679, -0.0048855, 0.0190898, 18.53, 945, 27, -48, 2
49713.25, 78.924269, 340.539290, 38.2420, -0.0008390, 0.0330664, 18.85, 1670, 0, -172, 3
49713.25, 78.922722, 340.539556, 38.7449, -0.0018674, 0.0030814, 25.02, 670, 0, 0, 0
49713.50, 78.922007, 340.541176, 38.3629, 0.0012665, -0.0109567, 11.13, 1781, 29, 81, 1
49713.50, 78.923114, 340.540991, 38.9092, 0.0043755, 0.0005511, 19.68, 990, 13, -43, 2
49713.50, 78.924221, 340.540807, 39.2453, 0.0025451, 0.0315150, 20.59, 1675, 0, -166, 3
49713.50, 78.922731, 340.541055, 38.7091, 0.0056992, -0.0048483, 10.79, 679, 0, 0, 0
49713.75, 78.921987, 340.542671, 38.1350, 0.0045394, -0.0061071, 16.52, 1810, 1, 84, 1
49713.75, 78.923087, 340.542500, 38.9269, 0.0074531, 0.0017634, 10.41, 1024, 0, -39, 2
