# Filename: 20180418_133400_smooth_nadir3seg_50pt.csv
# Input filename: 20180418_133400.atm6AT6.filt.qi
# Number of segments: 3
# Nadir block width: 80.0m
# Output interval: 0.25sec
# Smoothing interval: 0.5sec
# Trajectory file used: 180418_aa_l12_cfm_itrf14_14may18_b897
# International Terrestrial Reference Frame: ITRF14
#
# UTC_Seconds_Of_Day, Latitude(deg), Longitude(deg), WGS84_Ellipsoid_Height(m), South-to-North_Slope, West-to-East_Slope, RMS_Fit(cm), Number_Of_ATM_Measurments_Used, Number_Of_ATM_Measurements_Removed, Distance_Of_Block_To_The_Right_Of_Aircraft(m), Track_Identifier
48858.00, 79.177221, 335.322310, 855.5815, 0.0008042, -0.0004079, 5.59, 1862, 2, 61, 1
48858.00, 79.177874, 335.323648, 855.6167, 0.0010639, -0.0007130, 5.02, 969, 7, -17, 2
48858.00, 79.178527, 335.324986, 855.6461, 0.0011417, 0.0006275, 6.18, 1647, 5, -95, 3
48858.00, 79.177733, 335.323360, 855.6068, 0.0008158, -0.0009941, 5.02, 1042, 4, 0, 0
48858.25, 79.177106, 335.323885, 855.5715, 0.0001125, 0.0000000, 6.00, 1876, 8, 61, 1
48858.25, 79.177758, 335.325224, 855.5823, 0.0007099, -0.0008084, 4.31, 954, 19, -17, 2
48858.25, 79.178409, 335.326562, 855.6374, 0.0020371, 0.0000000, 7.08, 1692, 1, -94, 3
48858.25, 79.177619, 335.324939, 855.5809, 0.0001003, -0.0005430, 4.85, 1028, 13, 0, 0
48858.50, 79.176992, 335.325461, 855.5398, -0.0001775, -0.0016851, 6.48, 1900, 14, 61, 1
48858.50, 79.177644, 335.326806, 855.5202, 0.0007699, -0.0024702, 4.79, 956, 14, -17, 2
48858.50, 79.178295, 335.328150, 855.5947, 0.0024414, -0.0008864, 6.88, 1691, 0, -94, 3
48858.50, 79.177504, 335.326519, 855.5281, 0.0002498, -0.0027681, 5.73, 1029, 9, 0, 0
48858.75, 79.176879, 335.327039, 855.4837, 0.0001166, -0.0019393, 6.23, 1930, 9, 61, 1
48858.75, 79.177532, 335.328392, 855.4599, 0.0004833, -0.0004644, 5.17, 980, 18, -17, 2
48858.75, 79.178186, 335.329744, 855.5668, 0.0016532, 0.0008180, 5.93, 1698, 3, -95, 3
48858.75, 79.177390, 335.328096, 855.4664, 0.0001442, -0.0008387, 5.93, 1043, 13, 0, 0
48859.00, 79.176769, 335.328621, 855.4444, 0.0009799, -0.0009322, 5.78, 1916, 9, 60, 1
48859.00, 79.177424, 335.329984, 855.4539, -0.0003233, -0.0001451, 6.33, 1007, 9, -18, 2
48859.00, 79.178078, 335.331348, 855.5684, 0.0027027, 0.0015286, 5.51, 1706, 5, -96, 3
48859.00, 79.177274, 335.329674, 855.4571, -0.0004178, -0.0002992, 6.32, 1062, 7, 0, 0
48859.25, 79.176661, 335.330209, 855.4295, 0.0006608, 0.0003025, 5.49, 1911, 21, 60, 1
48859.25, 79.177317, 335.331579, 855.4328, 0.0000000, -0.0013874, 6.05, 1009, 9, -19, 2
48859.25, 79.177972, 335.332949, 855.5725, 0.0030669, 0.0009008, 6.10, 1718, 0, -97, 3
48859.25, 79.177159, 335.331249, 855.4379, -0.0005681, -0.0014883, 5.81, 1061, 9, 0, 0
48859.50, 79.176554, 335.331801, 855.4275, 0.0001177, 0.0000000, 5.48, 1906, 16, 58, 1
48859.50, 79.177210, 335.333177, 855.4296, -0.0001530, 0.0009175, 5.42, 1009, 5, -20, 2
48859.50, 79.177867, 335.334553, 855.5650, 0.0026995, 0.0005392, 6.33, 1690, 0, -99, 3
48859.50, 79.177042, 335.332825, 855.4304, -0.0006188, 0.0005972, 5.04, 1067, 2, 0, 0
48859.75, 79.176449, 335.333395, 855.4395, -0.0002991, 0.0007907, 5.70, 1908, 2, 57, 1
48859.75, 79.177105, 335.334776, 855.4500, 0.0003319, 0.0000000, 5.64, 999, 4, -21, 2
48859.75, 79.177762, 335.336157, 855.5532, 0.0020426, -0.0001041, 7.07, 1680, 0, -100, 3
48859.75, 79.176926, 335.334399, 855.4479, -0.0002572, 0.0001173, 5.60, 1074, 1, 0, 0
48860.00, 79.176344, 335.334991, 855.4708, 0.0000000, 0.0008838, 5.83, 1923, 4, 56, 1
48860.00, 79.177000, 335.336373, 855.4764, -0.0007033, 0.0016405, 5.33, 1002, 6, -23, 2
48860.00, 79.177656, 335.337756, 855.5370, 0.0008776, -0.0008799, 6.74, 1701, 3, -101, 3
48860.00, 79.176809, 335.335970, 855.4791, -0.0009156, 0.0012781, 6.17, 1087, 1, 0, 0
48860.25, 79.176238, 335.336580, 855.4856, 0.0001435, 0.0003964, 5.32, 1929, 14, 54, 1
48860.25, 79.176893, 335.337969, 855.5168, -0.0002537, 0.0007328, 5.12, 978, 7, -24, 2
48860.25, 79.177549, 335.339358, 855.5331, -0.0005308, 0.0002664, 6.14, 1721, 1, -103, 3
48860.25, 79.176692, 335.337543, 855.5120, -0.0002797, 0.0005923, 5.86, 1057, 5, 0, 0
48860.50, 79.176131, 335.338171, 855.5216, -0.0006557, 0.0017946, 4.94, 1931, 10, 53, 1
48860.50, 79.176785, 335.339562, 855.5602, 0.0003027, 0.0018973, 5.31, 998, 2, -25, 2
48860.50, 79.177439, 335.340952, 855.5706, -0.0010404, 0.0013890, 6.13, 1715, 0, -104, 3
48860.50, 79.176574, 335.339114, 855.5439, -0.0002964, 0.0013668, 5.29, 1071, 7, 0, 0
48860.75, 79.176022, 335.339757, 855.5750, -0.0002382, 0.0009768, 5.32, 1881, 44, 52, 1
48860.75, 79.176675, 335.341151, 855.5989, 0.0005612, 0.0008070, 5.72, 1021, 2, -26, 2
48860.75, 79.177329, 335.342545, 855.6160, -0.0006952, 0.0005443, 6.17, 1656, 5, -105, 3
48860.75, 79.176456, 335.340684, 855.5880, 0.0000000, 0.0010234, 5.16, 1090, 6, 0, 0
48861.00, 79.175912, 335.341339, 855.6252, -0.0008162, 0.0011209, 6.54, 1878, 23, 51, 1
48861.00, 79.176564, 335.342735, 855.6226, -0.0001449, 0.0008302, 4.94, 963, 6, -27, 2
48861.00, 79.177216, 335.344130, 855.6600, -0.0010090, 0.0011022, 5.93, 1577, 8, -105, 3
48861.00, 79.176338, 335.342252, 855.6217, -0.0003746, 0.0006149, 4.98, 1048, 4, 0, 0
48861.25, 79.175800, 335.342917, 855.6774, -0.0002024, 0.0005178, 5.84, 1790, 9, 50, 1
48861.25, 79.176451, 335.344316, 855.6906, -0.0003409, 0.0027393, 4.85, 882, 5, -28, 2
48861.25, 79.177101, 335.345716, 855.7106, -0.0007474, 0.0012611, 5.80, 1493, 6, -106, 3
48861.25, 79.176220, 335.343819, 855.6810, -0.0009884, 0.0021451, 5.03, 979, 4, 0, 0
48861.50, 79.175686, 335.344494, 855.7315, -0.0009754, 0.0021845, 5.40, 1685, 3, 50, 1
48861.50, 79.176335, 335.345894, 855.7492, 0.0004084, 0.0007126, 5.67, 925, 3, -28, 2
48861.50, 79.176985, 335.347294, 855.7518, -0.0007075, 0.0002446, 5.75, 1518, 7, -106, 3
48861.50, 79.176100, 335.345387, 855.7337, -0.0004186, 0.0006370, 5.44, 1016, 8, 0, 0
48861.75, 79.175572, 335.346066, 855.7935, -0.0009069, 0.0012844, 5.05, 1723, 16, 49, 1
48861.75, 79.176220, 335.347470, 855.7756, 0.0000000, 0.0009744, 5.85, 972, 10, -29, 2
48861.75, 79.176869, 335.348875, 855.7825, -0.0010204, 0.0005778, 5.55, 1600, 5, -107, 3
48861.75, 79.175981, 335.346953, 855.7760, -0.0009400, 0.0011384, 5.75, 1100, 9, 0, 0
48862.00, 79.175456, 335.347638, 855.8313, -0.0007561, 0.0006034, 4.97, 1731, 9, 49, 1
48862.00, 79.176104, 335.349046, 855.8392, -0.0006067, 0.0022847, 5.73, 968, 9, -29, 2
48862.00, 79.176752, 335.350455, 855.8361, -0.0012362, 0.0013492, 6.12, 1610, 4, -107, 3
48862.00, 79.175861, 335.348518, 855.8329, -0.0005528, 0.0013603, 5.69, 1093, 6, 0, 0
48862.25, 79.175340, 335.349206, 855.9098, -0.0012885, 0.0026531, 6.42, 1729, 9, 48, 1
48862.25, 79.175987, 335.350619, 855.8978, 0.0004266, 0.0012785, 5.78, 913, 0, -30, 2
48862.25, 79.176635, 335.352032, 855.8973, -0.0009189, 0.0016987, 6.75, 1539, 7, -107, 3
48862.25, 79.175741, 335.350082, 855.8931, -0.0013857, 0.0014462, 6.63, 1000, 5, 0, 0
48862.50, 79.175224, 335.350773, 855.9590, 0.0000000, -0.0002209, 6.33, 1766, 10, 48, 1
48862.50, 79.175871, 335.352195, 855.9547, -0.0002137, 0.0020213, 5.76, 919, 1, -30, 2
48862.50, 79.176518, 335.353616, 855.9864, -0.0010552, 0.0028353, 6.75, 1511, 16, -108, 3
48862.50, 79.175621, 335.351646, 855.9547, -0.0007393, 0.0011771, 6.88, 994, 7, 0, 0
48862.75, 79.175107, 335.352344, 855.9815, -0.0008894, 0.0015337, 5.09, 1756, 7, 47, 1
48862.75, 79.175754, 335.353768, 856.0134, 0.0002352, 0.0013397, 5.57, 996, 6, -31, 2
48862.75, 79.176401, 335.355192, 856.0713, -0.0004252, 0.0011987, 6.49, 1544, 9, -108, 3
48862.75, 79.175500, 335.353208, 855.9963, -0.0001542, 0.0011345, 5.17, 1087, 6, 0, 0
48863.00, 79.174992, 335.353916, 856.0433, -0.0007188, 0.0014885, 5.26, 1755, 3, 46, 1
48863.00, 79.175638, 335.355344, 856.0621, 0.0005512, 0.0017123, 5.37, 959, 0, -31, 2
48863.00, 79.176284, 335.356772, 856.1167, -0.0003047, 0.0011020, 6.27, 1517, 4, -109, 3
48863.00, 79.175378, 335.354769, 856.0420, -0.0006891, 0.0013674, 4.66, 1062, 5, 0, 0
48863.25, 79.174878, 335.355488, 856.1038, -0.0019542, 0.0021066, 5.89, 1752, 4, 46, 1
48863.25, 79.175523, 335.356921, 856.1247, 0.0003593, 0.0020525, 5.44, 912, 2, -32, 2
48863.25, 79.176168, 335.358354, 856.1682, -0.0007336, 0.0013201, 6.39, 1544, 4, -110, 3
48863.25, 79.175256, 335.356329, 856.0951, -0.0001544, 0.0015550, 4.78, 1010, 3, 0, 0
48863.50, 79.174762, 335.357058, 856.1585, -0.0010995, 0.0001407, 6.16, 1785, 2, 45, 1
48863.50, 79.175407, 335.358498, 856.1805, 0.0015484, 0.0017581, 6.29, 908, 0, -33, 2
48863.50, 79.176052, 335.359938, 856.2175, -0.0003362, 0.0013349, 6.76, 1548, 7, -111, 3
48863.50, 79.175134, 335.357889, 856.1405, -0.0005499, 0.0011050, 5.33, 1041, 2, 0, 0
48863.75, 79.174647, 335.358632, 856.2051, -0.0007355, 0.0016279, 5.60, 1878, 0, 44, 1
48863.75, 79.175291, 335.360075, 856.2322, 0.0004859, 0.0019753, 6.80, 934, 1, -34, 2
48863.75, 79.175935, 335.361518, 856.2782, -0.0002673, 0.0014807, 6.50, 1603, 5, -112, 3
48863.75, 79.175011, 335.359446, 856.2089, -0.0007586, 0.0021369, 5.73, 1103, 0, 0, 0
48864.00, 79.174532, 335.360206, 856.2561, -0.0001638, 0.0010281, 5.03, 1923, 1, 43, 1
48864.00, 79.175175, 335.361654, 856.2854, 0.0002090, 0.0013588, 5.23, 966, 7, -35, 2
48864.00, 79.175818, 335.363101, 856.3245, -0.0001496, 0.0006391, 6.01, 1662, 7, -112, 3
48864.00, 79.174887, 335.361005, 856.2682, 0.0000000, 0.0009592, 4.87, 1113, 3, 0, 0
48864.25, 79.174416, 335.361776, 856.3026, -0.0005655, 0.0014602, 4.96, 1921, 7, 42, 1
48864.25, 79.175059, 335.363229, 856.3311, -0.0003378, 0.0016402, 5.46, 1002, 6, -36, 2
48864.25, 79.175701, 335.364682, 856.3530, -0.0001041, 0.0013442, 5.48, 1632, 2, -113, 3
48864.25, 79.174763, 335.362560, 856.3183, -0.0004288, 0.0021020, 4.65, 1130, 5, 0, 0
48864.50, 79.174301, 335.363346, 856.3717, -0.0012138, 0.0021359, 5.49, 1851, 16, 41, 1
48864.50, 79.174941, 335.364804, 856.3806, -0.0006919, 0.0012217, 5.00, 973, 4, -37, 2
48864.50, 79.175582, 335.366262, 856.4098, -0.0004852, 0.0019058, 5.67, 1638, 1, -114, 3
48864.50, 79.174639, 335.364115, 856.3755, -0.0001435, 0.0014222, 4.85, 1100, 10, 0, 0
48864.75, 79.174183, 335.364915, 856.4542, -0.0006810, 0.0020352, 5.64, 1857, 22, 40, 1
48864.75, 79.174821, 335.366374, 856.4371, -0.0007015, 0.0019953, 4.71, 931, 10, -37, 2
48864.75, 79.175459, 335.367832, 856.4709, -0.0002835, 0.0019597, 6.32, 1642, 2, -115, 3
48864.75, 79.174513, 335.365670, 856.4469, -0.0017073, 0.0024850, 4.74, 1085, 10, 0, 0
48865.00, 79.174059, 335.366467, 856.5335, -0.0008998, 0.0021701, 5.17, 1858, 10, 40, 1
48865.00, 79.174696, 335.367931, 856.5134, -0.0009237, 0.0020831, 4.93, 965, 3, -37, 2
48865.00, 79.175333, 335.369394, 856.5171, 0.0003632, 0.0016955, 7.14, 1593, 10, -115, 3
48865.00, 79.174388, 335.367223, 856.5270, -0.0011587, 0.0012338, 5.02, 1110, 3, 0, 0
48865.25, 79.173918, 335.367982, 856.6153, -0.0012108, 0.0019407, 4.60, 1817, 9, 42, 1
48865.25, 79.174559, 335.369462, 856.5901, -0.0007193, 0.0021272, 5.85, 990, 0, -36, 2
48865.25, 79.175201, 335.370943, 856.5975, -0.0001670, 0.0034057, 7.37, 1571, 6, -114, 3
48865.25, 79.174262, 335.368776, 856.5946, -0.0014144, 0.0020948, 4.95, 1112, 4, 0, 0
48865.50, 79.173762, 335.369463, 856.7126, -0.0015888, 0.0025691, 4.47, 1914, 4, 45, 1
48865.50, 79.174411, 335.370966, 856.6776, -0.0013038, 0.0026097, 5.51, 990, 3, -33, 2
48865.50, 79.175061, 335.372470, 856.6890, 0.0003806, 0.0020025, 6.54, 1569, 0, -112, 3
48865.50, 79.174135, 335.370327, 856.6918, -0.0016675, 0.0025048, 4.60, 1127, 2, 0, 0
48865.75, 79.173595, 335.370915, 856.8250, -0.0019776, 0.0027912, 4.30, 1918, 3, 50, 1
48865.75, 79.174251, 335.372444, 856.7529, -0.0012065, 0.0008468, 5.17, 1030, 2, -30, 2
48865.75, 79.174908, 335.373973, 856.7565, 0.0001177, 0.0019676, 6.53, 1561, 1, -109, 3
48865.75, 79.174008, 335.371878, 856.7842, -0.0017439, 0.0017252, 4.92, 1138, 3, 0, 0
48866.00, 79.173421, 335.372349, 856.9400, -0.0021816, 0.0025717, 4.69, 1880, 8, 56, 1
48866.00, 79.174082, 335.373898, 856.8483, -0.0026975, 0.0021068, 5.77, 1063, 5, -24, 2
48866.00, 79.174744, 335.375446, 856.8174, -0.0003198, 0.0015051, 6.52, 1584, 2, -105, 3
48866.00, 79.173881, 335.373427, 856.8844, -0.0023398, 0.0022704, 5.39, 1105, 3, 0, 0
48866.25, 79.173241, 335.373780, 857.0705, -0.0021650, 0.0028439, 5.89, 1862, 2, 62, 1
48866.25, 79.173906, 335.375335, 856.9635, -0.0026329, 0.0022385, 5.59, 1008, 4, -19, 2
48866.25, 79.174571, 335.376890, 856.9215, -0.0017983, 0.0040751, 5.82, 1640, 4, -99, 3
48866.25, 79.173753, 335.374977, 856.9904, -0.0024660, 0.0021972, 5.59, 1026, 3, 0, 0
48866.50, 79.173068, 335.375221, 857.2135, -0.0023402, 0.0034494, 6.57, 1798, 3, 68, 1
48866.50, 79.173728, 335.376770, 857.1081, -0.0033228, 0.0044186, 5.14, 1035, 3, -13, 2
48866.50, 79.174389, 335.378319, 857.0807, -0.0014959, 0.0042678, 5.95, 1635, 10, -93, 3
48866.50, 79.173625, 335.376528, 857.1267, -0.0036232, 0.0041808, 5.17, 1031, 0, 0, 0
48866.75, 79.172905, 335.376681, 857.3463, -0.0025423, 0.0030094, 6.56, 1747, 3, 72, 1
48866.75, 79.173556, 335.378215, 857.2748, -0.0027847, 0.0033591, 5.75, 1031, 0, -7, 2
48866.75, 79.174208, 335.379750, 857.2600, -0.0017956, 0.0049081, 6.39, 1682, 2, -86, 3
48866.75, 79.173497, 335.378075, 857.2823, -0.0027412, 0.0031929, 5.87, 1027, 0, 0, 0
48867.00, 79.172752, 335.378169, 857.5015, -0.0023564, 0.0037848, 6.23, 1725, 8, 75, 1
48867.00, 79.173391, 335.379678, 857.4423, -0.0023354, 0.0041023, 5.57, 983, 0, -3, 2
48867.00, 79.174030, 335.381186, 857.4258, -0.0016864, 0.0037626, 6.64, 1666, 4, -81, 3
48867.00, 79.173368, 335.379622, 857.4442, -0.0023306, 0.0041212, 5.55, 1003, 0, 0, 0
48867.25, 79.172609, 335.379678, 857.6473, -0.0015078, 0.0028359, 5.51, 1736, 21, 77, 1
48867.25, 79.173237, 335.381167, 857.6223, -0.0021776, 0.0042079, 4.97, 967, 8, 0, 2
48867.25, 79.173866, 335.382656, 857.5808, -0.0029759, 0.0031107, 5.62, 1616, 23, -76, 3
48867.25, 79.173239, 335.381170, 857.6225, -0.0021497, 0.0042052, 4.94, 1013, 8, 0, 0
48867.50, 79.172474, 335.381210, 857.7681, -0.0012025, 0.0030849, 5.86, 1787, 4, 77, 1
48867.50, 79.173094, 335.382682, 857.7772, -0.0017822, 0.0036797, 6.02, 938, 6, 2, 2
48867.50, 79.173714, 335.384155, 857.7347, -0.0029134, 0.0032465, 5.31, 1617, 13, -74, 3
48867.50, 79.173109, 335.382718, 857.7770, -0.0017247, 0.0036864, 5.91, 987, 8, 0, 0
48867.75, 79.172342, 335.382746, 857.9073, -0.0016781, 0.0042347, 5.93, 1845, 7, 78, 1
48867.75, 79.172957, 335.384211, 857.9283, -0.0021249, 0.0038674, 6.16, 970, 1, 3, 2
48867.75, 79.173573, 335.385676, 857.8706, -0.0018220, 0.0031447, 5.40, 1646, 2, -72, 3
48867.75, 79.172979, 335.384263, 857.9256, -0.0021804, 0.0036849, 6.20, 1032, 1, 0, 0
48868.00, 79.172213, 335.384288, 858.0558, -0.0010881, 0.0035770, 5.96, 1839, 25, 78, 1
48868.00, 79.172829, 335.385758, 858.0657, -0.0019150, 0.0030886, 5.59, 996, 4, 3, 2
48868.00, 79.173444, 335.387228, 858.0129, -0.0025503, 0.0031332, 6.02, 1625, 0, -72, 3
48868.00, 79.172849, 335.385808, 858.0636, -0.0020290, 0.0031826, 5.64, 1058, 5, 0, 0
48868.25, 79.172088, 335.385842, 858.1974, -0.0007549, 0.0037910, 5.53, 1816, 21, 77, 1
48868.25, 79.172703, 335.387315, 858.2058, -0.0016820, 0.0046144, 4.41, 961, 6, 2, 2
48868.25, 79.173319, 335.388788, 858.1837, -0.0030404, 0.0051674, 6.98, 1639, 0, -73, 3
48868.25, 79.172719, 335.387353, 858.2069, -0.0016789, 0.0045984, 4.48, 1028, 6, 0, 0
48868.50, 79.171964, 335.387400, 858.3450, -0.0012807, 0.0042656, 5.07, 1763, 2, 76, 1
48868.50, 79.172578, 335.388875, 858.3614, -0.0013004, 0.0039416, 4.32, 944, 4, 1, 2
48868.50, 79.173193, 335.390351, 858.3646, -0.0017302, 0.0045381, 6.68, 1653, 0, -74, 3
48868.50, 79.172588, 335.388899, 858.3628, -0.0013370, 0.0039458, 4.38, 1012, 5, 0, 0
48868.75, 79.171842, 335.388961, 858.4768, -0.0010881, 0.0031325, 5.53, 1767, 0, 75, 1
48868.75, 79.172454, 335.390434, 858.5123, -0.0010407, 0.0041099, 5.22, 934, 2, 0, 2
48868.75, 79.173067, 335.391908, 858.5187, -0.0012448, 0.0036104, 5.62, 1633, 1, -74, 3
48868.75, 79.172457, 335.390442, 858.5118, -0.0010897, 0.0040105, 5.20, 1005, 2, 0, 0
48869.00, 79.171716, 335.390514, 858.6046, -0.0016865, 0.0039142, 6.75, 1784, 5, 75, 1
48869.00, 79.172327, 335.391984, 858.6564, -0.0004580, 0.0038019, 5.24, 959, 6, -0, 2
48869.00, 79.172937, 335.393455, 858.6517, -0.0013912, 0.0031386, 5.50, 1646, 4, -75, 3
48869.00, 79.172326, 335.391983, 858.6553, -0.0006826, 0.0038161, 5.34, 1033, 7, 0, 0
48869.25, 79.171588, 335.392065, 858.7359, -0.0010290, 0.0031233, 7.25, 1817, 5, 74, 1
48869.25, 79.172198, 335.393534, 858.7940, -0.0007612, 0.0037483, 5.51, 994, 6, -0, 2
48869.25, 79.172807, 335.395002, 858.7899, -0.0021713, 0.0034090, 5.84, 1661, 11, -75, 3
48869.25, 79.172195, 335.393527, 858.7938, -0.0007707, 0.0036634, 5.63, 1071, 6, 0, 0
48869.50, 79.171457, 335.393600, 858.8311, 0.0000000, 0.0022887, 6.55, 1881, 2, 74, 1
48869.50, 79.172066, 335.395073, 858.9056, 0.0002086, 0.0027563, 5.83, 992, 7, -0, 2
48869.50, 79.172674, 335.396546, 858.9159, -0.0018965, 0.0023093, 6.18, 1653, 9, -75, 3
48869.50, 79.172064, 335.395069, 858.9057, 0.0001075, 0.0027467, 5.87, 1066, 6, 0, 0
48869.75, 79.171322, 335.395135, 858.9016, -0.0002276, 0.0021659, 6.55, 1876, 0, 75, 1
48869.75, 79.171932, 335.396610, 858.9993, 0.0002406, 0.0037376, 5.07, 996, 17, 0, 2
48869.75, 79.172542, 335.398084, 859.0240, -0.0021815, 0.0022897, 5.85, 1613, 1, -74, 3
48869.75, 79.171932, 335.396611, 859.0003, 0.0001892, 0.0035418, 5.34, 1076, 12, 0, 0
48870.00, 79.171186, 335.396666, 858.9748, 0.0002504, 0.0022747, 6.89, 1878, 3, 75, 1
48870.00, 79.171796, 335.398141, 859.1113, -0.0003267, 0.0032814, 4.98, 1015, 8, 1, 2
48870.00, 79.172407, 335.399617, 859.1218, -0.0017973, 0.0016791, 5.44, 1659, 1, -74, 3
48870.00, 79.171801, 335.398152, 859.1122, -0.0003210, 0.0032704, 5.17, 1090, 9, 0, 0
48870.25, 79.171050, 335.398191, 859.0770, 0.0001381, 0.0041510, 6.59, 1915, 3, 76, 1
48870.25, 79.171660, 335.399671, 859.2005, -0.0003210, 0.0021890, 4.85, 1006, 4, 1, 2
48870.25, 79.172271, 335.401151, 859.1951, -0.0016408, 0.0014747, 5.23, 1723, 5, -74, 3
48870.25, 79.171669, 335.399693, 859.2018, -0.0002709, 0.0021292, 5.02, 1087, 2, 0, 0
48870.50, 79.170911, 335.399717, 859.1796, 0.0002666, 0.0025500, 7.13, 1918, 0, 77, 1
48870.50, 79.171523, 335.401198, 859.2534, 0.0000000, 0.0015838, 5.25, 966, 2, 2, 2
48870.50, 79.172134, 335.402679, 859.2802, -0.0010458, 0.0034588, 6.12, 1704, 1, -73, 3
48870.50, 79.171537, 335.401233, 859.2550, 0.0000000, 0.0015829, 5.21, 1043, 2, 0, 0
48870.75, 79.170773, 335.401241, 859.2323, 0.0007647, 0.0010723, 6.32, 1874, 3, 77, 1
48870.75, 79.171385, 335.402723, 859.3167, -0.0001217, 0.0024876, 5.85, 939, 5, 3, 2
48870.75, 79.171996, 335.404205, 859.3816, 0.0000000, 0.0025188, 6.09, 1655, 9, -72, 3
48870.75, 79.171405, 335.402773, 859.3182, -0.0001641, 0.0024183, 5.72, 1018, 5, 0, 0
48871.00, 79.170637, 335.402765, 859.2763, 0.0004975, 0.0022430, 6.51, 1874, 1, 78, 1
48871.00, 79.171248, 335.404249, 859.3851, 0.0003555, 0.0019397, 5.64, 1002, 5, 3, 2
48871.00, 79.171859, 335.405732, 859.4735, -0.0004681, 0.0027925, 6.05, 1708, 8, -72, 3
48871.00, 79.171274, 335.404312, 859.3888, 0.0003395, 0.0020865, 5.57, 1083, 5, 0, 0
48871.25, 79.170500, 335.404292, 859.3434, 0.0006547, 0.0023846, 7.01, 1844, 2, 79, 1
48871.25, 79.171110, 335.405774, 859.4612, 0.0000000, 0.0033826, 4.82, 1048, 2, 4, 2
48871.25, 79.171721, 335.407257, 859.5667, -0.0002757, 0.0025836, 5.66, 1748, 3, -71, 3
48871.25, 79.171142, 335.405850, 859.4680, 0.0001742, 0.0034431, 4.78, 1121, 2, 0, 0
48871.50, 79.170364, 335.405819, 859.4259, 0.0011098, 0.0027084, 6.50, 1832, 6, 79, 1
48871.50, 79.170974, 335.407302, 859.5535, 0.0004805, 0.0030726, 4.98, 1028, 12, 4, 2
48871.50, 79.171584, 335.408786, 859.6225, 0.0001732, 0.0008355, 5.05, 1666, 1, -70, 3
48871.50, 79.171010, 335.407389, 859.5596, 0.0004422, 0.0029516, 5.01, 1089, 12, 0, 0
48871.75, 79.170229, 335.407346, 859.4967, 0.0008019, 0.0024082, 6.62, 1840, 5, 79, 1
48871.75, 79.170838, 335.408830, 859.6389, 0.0001391, 0.0030313, 4.85, 1011, 10, 5, 2
48871.75, 79.171447, 335.410314, 859.6821, -0.0002619, 0.0032530, 5.56, 1659, 3, -70, 3
48871.75, 79.170878, 335.408926, 859.6420, 0.0000000, 0.0027782, 4.97, 1066, 11, 0, 0
48872.00, 79.170095, 335.408875, 859.5614, 0.0006176, 0.0024413, 6.75, 1833, 3, 80, 1
48872.00, 79.170703, 335.410361, 859.7047, 0.0006866, 0.0018429, 5.07, 1030, 1, 5, 2
48872.00, 79.171311, 335.411846, 859.8054, -0.0003983, 0.0037698, 6.05, 1693, 2, -69, 3
48872.00, 79.170745, 335.410464, 859.7124, 0.0007119, 0.0021004, 5.33, 1093, 8, 0, 0
48872.25, 79.169961, 335.410406, 859.6437, 0.0011111, 0.0032259, 5.83, 1862, 0, 80, 1
48872.25, 79.170568, 335.411890, 859.7675, 0.0007874, 0.0026367, 5.58, 1026, 0, 5, 2
48872.25, 79.171176, 335.413375, 859.9030, 0.0003168, 0.0021849, 5.70, 1665, 2, -69, 3
48872.25, 79.170613, 335.411999, 859.7816, 0.0011230, 0.0027065, 5.71, 1105, 1, 0, 0
48872.50, 79.169825, 335.411933, 859.7355, 0.0007088, 0.0032422, 5.80, 1855, 9, 80, 1
48872.50, 79.170433, 335.413419, 859.8591, 0.0000000, 0.0029558, 6.25, 976, 0, 6, 2
48872.50, 79.171041, 335.414905, 859.9739, 0.0003479, 0.0027680, 5.51, 1672, 1, -69, 3
48872.50, 79.170480, 335.413535, 859.8666, 0.0000000, 0.0027262, 6.29, 1050, 0, 0, 0
48872.75, 79.169686, 335.413451, 859.7950, 0.0023468, 0.0011842, 6.20, 1805, 4, 81, 1
48872.75, 79.170296, 335.414944, 859.9485, 0.0003856, 0.0026307, 6.20, 963, 0, 6, 2
48872.75, 79.170906, 335.416437, 860.0349, 0.0003793, 0.0014281, 5.85, 1692, 7, -68, 3
48872.75, 79.170348, 335.415070, 859.9563, 0.0001245, 0.0028652, 6.12, 1041, 0, 0, 0
48873.00, 79.169546, 335.414960, 859.8488, 0.0025343, 0.0038570, 6.57, 1828, 4, 82, 1
48873.00, 79.170157, 335.416461, 860.0285, 0.0009077, 0.0029240, 5.25, 985, 2, 7, 2
48873.00, 79.170769, 335.417962, 860.0926, -0.0001841, 0.0024768, 5.92, 1720, 0, -68, 3
48873.00, 79.170215, 335.416604, 860.0397, 0.0006115, 0.0026411, 5.31, 1055, 1, 0, 0
48873.25, 79.169401, 335.416466, 859.9177, 0.0024375, 0.0034205, 6.41, 1910, 7, 83, 1
48873.25, 79.170015, 335.417971, 860.1011, 0.0005377, 0.0022049, 5.37, 994, 0, 8, 2
48873.25, 79.170628, 335.419477, 860.1471, 0.0001219, 0.0005464, 5.97, 1695, 3, -67, 3
48873.25, 79.170082, 335.418138, 860.1108, 0.0001493, 0.0020830, 5.30, 1051, 0, 0, 0
48873.50, 79.169255, 335.417968, 859.9782, 0.0015318, 0.0031511, 6.16, 1894, 32, 85, 1
