# Filename: 20180418_133600_smooth_nadir3seg_50pt.csv
# Input filename: 20180418_133600.atm6AT6.filt.qi
# Number of segments: 3
# Nadir block width: 80.0m
# Output interval: 0.25sec
# Smoothing interval: 0.5sec
# Trajectory file used: 180418_aa_l12_cfm_itrf14_14may18_b897
# International Terrestrial Reference Frame: ITRF14
#
# UTC_Seconds_Of_Day, Latitude(deg), Longitude(deg), WGS84_Ellipsoid_Height(m), South-to-North_Slope, West-to-East_Slope, RMS_Fit(cm), Number_Of_ATM_Measurments_Used, Number_Of_ATM_Measurements_Removed, Distance_Of_Block_To_The_Right_Of_Aircraft(m), Track_Identifier
48977.75, 79.118454, 336.052599, 839.0655, -0.0029022, 0.0148211, 5.64, 1053, 2, 0, 0
48978.00, 79.117448, 336.052160, 839.2876, -0.0027930, 0.0150561, 6.46, 1437, 8, 107, 1
48978.00, 79.118109, 336.053630, 839.5082, -0.0030483, 0.0148101, 6.16, 928, 0, 27, 2
48978.00, 79.118771, 336.055100, 839.7180, -0.0028481, 0.0159388, 7.07, 1347, 0, -53, 3
48978.00, 79.118333, 336.054127, 839.5698, -0.0027436, 0.0141689, 5.61, 956, 1, 0, 0
48978.25, 79.117336, 336.053708, 839.8078, -0.0028085, 0.0150108, 6.31, 1552, 9, 106, 1
48978.25, 79.118001, 336.055185, 840.0213, -0.0037251, 0.0142777, 5.57, 706, 1, 25, 2
48978.25, 79.118666, 336.056662, 840.2785, -0.0022661, 0.0169594, 6.05, 1377, 0, -55, 3
48978.25, 79.118212, 336.055654, 840.0850, -0.0031245, 0.0154440, 5.16, 714, 3, 0, 0
48978.50, 79.117232, 336.055272, 840.3437, -0.0025771, 0.0154330, 6.67, 1783, 1, 104, 1
48978.50, 79.117897, 336.056748, 840.5731, -0.0031717, 0.0168829, 5.59, 785, 1, 23, 2
48978.50, 79.118561, 336.058223, 840.8795, -0.0033438, 0.0167345, 5.93, 1615, 7, -57, 3
48978.50, 79.118091, 336.057180, 840.6567, -0.0028965, 0.0178723, 4.98, 811, 3, 0, 0
48978.75, 79.117129, 336.056839, 840.9030, -0.0026143, 0.0161693, 6.79, 1856, 2, 102, 1
48978.75, 79.117793, 336.058313, 841.1477, -0.0024968, 0.0158661, 5.28, 979, 3, 21, 2
48978.75, 79.118456, 336.059786, 841.4665, -0.0028930, 0.0167321, 6.88, 1703, 1, -59, 3
48978.75, 79.117971, 336.058708, 841.2349, -0.0022394, 0.0159276, 5.36, 1005, 2, 0, 0
48979.00, 79.117025, 336.058409, 841.4222, -0.0018834, 0.0141171, 6.60, 1871, 6, 99, 1
48979.00, 79.117689, 336.059879, 841.6836, -0.0028323, 0.0149504, 5.33, 973, 1, 19, 2
48979.00, 79.118353, 336.061350, 842.0230, -0.0020438, 0.0153562, 6.10, 1650, 3, -61, 3
48979.00, 79.117850, 336.060235, 841.7641, -0.0018746, 0.0153768, 5.82, 991, 1, 0, 0
48979.25, 79.116923, 336.059975, 841.9444, -0.0025804, 0.0161295, 6.97, 1865, 0, 97, 1
48979.25, 79.117586, 336.061443, 842.2285, -0.0028199, 0.0162786, 5.68, 997, 0, 17, 2
48979.25, 79.118248, 336.062911, 842.5818, -0.0030833, 0.0170273, 5.34, 1629, 7, -63, 3
48979.25, 79.117729, 336.061762, 842.3007, -0.0015492, 0.0166805, 5.34, 1004, 3, 0, 0
48979.50, 79.116819, 336.061540, 842.4949, -0.0025370, 0.0152909, 7.17, 1822, 0, 95, 1
48979.50, 79.117481, 336.063006, 842.7976, -0.0023402, 0.0168448, 5.22, 975, 3, 15, 2
48979.50, 79.118144, 336.064473, 843.1419, -0.0015271, 0.0160459, 5.80, 1655, 1, -64, 3
48979.50, 79.117609, 336.063288, 842.8574, -0.0022125, 0.0165392, 5.54, 993, 4, 0, 0
48979.75, 79.116715, 336.063101, 843.0369, -0.0016155, 0.0154417, 6.90, 1820, 2, 93, 1
48979.75, 79.117377, 336.064566, 843.3508, -0.0023286, 0.0152252, 6.39, 993, 4, 13, 2
48979.75, 79.118038, 336.066031, 843.6698, -0.0008454, 0.0156007, 5.51, 1629, 1, -66, 3
48979.75, 79.117488, 336.064813, 843.3980, -0.0026216, 0.0151434, 6.25, 998, 4, 0, 0
48980.00, 79.116611, 336.064665, 843.5635, -0.0007043, 0.0152097, 5.91, 1802, 4, 91, 1
48980.00, 79.117271, 336.066124, 843.8428, -0.0021106, 0.0132448, 5.59, 1026, 4, 12, 2
48980.00, 79.117930, 336.067583, 844.1707, -0.0003476, 0.0143149, 6.57, 1613, 0, -68, 3
48980.00, 79.117368, 336.066339, 843.8837, -0.0018511, 0.0133714, 5.61, 1013, 4, 0, 0
48980.25, 79.116504, 336.066220, 844.0558, -0.0024728, 0.0150380, 7.01, 1838, 0, 90, 1
48980.25, 79.117161, 336.067673, 844.3041, -0.0027799, 0.0133704, 4.94, 977, 2, 10, 2
48980.25, 79.117818, 336.069126, 844.6147, 0.0002107, 0.0128768, 6.23, 1693, 4, -69, 3
48980.25, 79.117248, 336.067864, 844.3329, -0.0022589, 0.0132855, 4.77, 986, 1, 0, 0
48980.50, 79.116395, 336.067771, 844.5584, -0.0036112, 0.0144453, 6.73, 1874, 2, 88, 1
48980.50, 79.117048, 336.069215, 844.7540, -0.0025336, 0.0126256, 5.61, 956, 6, 10, 2
48980.50, 79.117702, 336.070659, 845.0677, -0.0007941, 0.0151225, 5.66, 1722, 7, -69, 3
48980.50, 79.117127, 336.069390, 844.7770, -0.0020075, 0.0130197, 5.12, 971, 9, 0, 0
48980.75, 79.116280, 336.069305, 845.0437, -0.0039923, 0.0131178, 7.19, 1864, 1, 88, 1
48980.75, 79.116931, 336.070746, 845.1932, -0.0018314, 0.0128814, 5.61, 972, 7, 9, 2
48980.75, 79.117582, 336.072188, 845.5068, 0.0000000, 0.0117123, 6.31, 1713, 5, -69, 3
48980.75, 79.117007, 336.070915, 845.2238, -0.0017403, 0.0133396, 5.55, 996, 7, 0, 0
48981.00, 79.116159, 336.070827, 845.4528, -0.0029873, 0.0097203, 6.40, 1878, 0, 88, 1
48981.00, 79.116810, 336.072269, 845.6268, -0.0019632, 0.0124253, 4.88, 1005, 9, 9, 2
48981.00, 79.117462, 336.073710, 845.9042, -0.0015153, 0.0115426, 5.68, 1713, 0, -69, 3
48981.00, 79.116887, 336.072438, 845.6624, -0.0017813, 0.0125250, 5.13, 1039, 9, 0, 0
48981.25, 79.116036, 336.072345, 845.8308, -0.0034206, 0.0110987, 6.16, 1907, 3, 88, 1
48981.25, 79.116689, 336.073789, 846.0191, -0.0015687, 0.0106085, 5.09, 1023, 2, 9, 2
48981.25, 79.117341, 336.075233, 846.2758, -0.0013147, 0.0100976, 6.00, 1696, 4, -69, 3
48981.25, 79.116767, 336.073962, 846.0522, -0.0012362, 0.0106379, 5.14, 1057, 3, 0, 0
48981.50, 79.115915, 336.073864, 846.1958, -0.0030275, 0.0092797, 5.80, 1894, 6, 88, 1
48981.50, 79.116566, 336.075308, 846.3644, -0.0015069, 0.0097784, 5.59, 1007, 8, 10, 2
48981.50, 79.117218, 336.076753, 846.5941, -0.0006289, 0.0093810, 6.18, 1702, 7, -69, 3
48981.50, 79.116646, 336.075485, 846.3912, -0.0012393, 0.0096302, 5.75, 1023, 6, 0, 0
48981.75, 79.115793, 336.075383, 846.5026, -0.0026164, 0.0077718, 6.09, 1835, 1, 88, 1
48981.75, 79.116445, 336.076828, 846.6645, -0.0007936, 0.0083624, 6.10, 1008, 6, 10, 2
48981.75, 79.117096, 336.078273, 846.8659, -0.0001932, 0.0074438, 6.36, 1682, 10, -69, 3
48981.75, 79.116526, 336.077009, 846.6857, -0.0008442, 0.0083555, 6.27, 1016, 4, 0, 0
48982.00, 79.115673, 336.076900, 846.7579, -0.0021646, 0.0062376, 6.54, 1802, 0, 88, 1
48982.00, 79.116324, 336.078348, 846.9135, -0.0002951, 0.0069328, 5.55, 997, 1, 10, 2
48982.00, 79.116976, 336.079796, 847.0700, -0.0003846, 0.0051091, 6.67, 1701, 4, -69, 3
48982.00, 79.116406, 336.078529, 846.9318, -0.0006048, 0.0066231, 5.62, 1014, 6, 0, 0
48982.25, 79.115553, 336.078424, 846.9956, -0.0021204, 0.0062077, 6.69, 1875, 1, 88, 1
48982.25, 79.116205, 336.079873, 847.1069, 0.0000000, 0.0049784, 5.86, 968, 1, 10, 2
48982.25, 79.116857, 336.081321, 847.2139, -0.0002972, 0.0030619, 5.81, 1699, 1, -69, 3
48982.25, 79.116285, 336.080052, 847.1238, -0.0002643, 0.0048885, 5.67, 988, 3, 0, 0
48982.50, 79.115432, 336.079947, 847.1663, -0.0021167, 0.0032376, 8.21, 1907, 1, 88, 1
48982.50, 79.116085, 336.081395, 847.2286, 0.0002454, 0.0026860, 6.71, 966, 3, 10, 2
48982.50, 79.116737, 336.082844, 847.3024, -0.0005927, 0.0012009, 6.50, 1694, 3, -69, 3
48982.50, 79.116165, 336.081573, 847.2449, 0.0007330, 0.0028134, 6.70, 988, 3, 0, 0
48982.75, 79.115308, 336.081457, 847.2821, -0.0039280, 0.0027098, 8.34, 1869, 10, 89, 1
48982.75, 79.115962, 336.082910, 847.2440, 0.0000000, -0.0014441, 7.04, 988, 5, 10, 2
48982.75, 79.116616, 336.084363, 847.2960, 0.0006191, -0.0014556, 6.91, 1698, 33, -69, 3
48982.75, 79.116044, 336.083093, 847.2463, 0.0012401, -0.0016120, 6.67, 1010, 0, 0, 0
48983.00, 79.115182, 336.082964, 847.3796, -0.0038184, 0.0001744, 7.90, 1822, 3, 89, 1
48983.00, 79.115838, 336.084422, 847.1788, -0.0007995, -0.0031538, 5.94, 962, 5, 10, 2
48983.00, 79.116494, 336.085881, 847.2049, 0.0015352, -0.0031404, 6.76, 1634, 30, -69, 3
48983.00, 79.115924, 336.084613, 847.1693, -0.0001466, -0.0027909, 6.16, 976, 0, 0, 0
48983.25, 79.115055, 336.084469, 847.4182, -0.0048814, -0.0005919, 7.43, 1794, 3, 90, 1
48983.25, 79.115713, 336.085932, 847.0939, -0.0015517, -0.0035297, 7.65, 967, 4, 11, 2
48983.25, 79.116370, 336.087395, 847.0466, 0.0016479, -0.0062706, 6.37, 1586, 3, -68, 3
48983.25, 79.115803, 336.086134, 847.0762, -0.0013075, -0.0040157, 7.75, 972, 3, 0, 0
48983.50, 79.114925, 336.085966, 847.4493, -0.0076167, -0.0011642, 7.68, 1818, 9, 91, 1
48983.50, 79.115585, 336.087434, 846.9835, -0.0019441, -0.0050364, 7.45, 1018, 1, 12, 2
48983.50, 79.116245, 336.088901, 846.8437, 0.0004324, -0.0063501, 6.37, 1615, 22, -68, 3
48983.50, 79.115683, 336.087652, 846.9503, -0.0011534, -0.0048926, 7.55, 1032, 3, 0, 0
48983.75, 79.114795, 336.087465, 847.4637, -0.0093645, -0.0036423, 6.55, 1834, 5, 93, 1
48983.75, 79.115456, 336.088936, 846.8664, -0.0028379, -0.0045556, 6.78, 1021, 6, 13, 2
48983.75, 79.116118, 336.090407, 846.6402, 0.0000000, -0.0069243, 6.27, 1603, 21, -67, 3
48983.75, 79.115562, 336.089171, 846.8111, -0.0013159, -0.0047000, 5.84, 1019, 8, 0, 0
48984.00, 79.114665, 336.088957, 847.4697, -0.0115616, -0.0038516, 7.84, 1847, 3, 94, 1
48984.00, 79.115327, 336.090433, 846.7641, -0.0042886, -0.0052229, 6.92, 976, 7, 14, 2
48984.00, 79.115988, 336.091909, 846.4090, -0.0003914, -0.0087705, 6.56, 1596, 7, -66, 3
48984.00, 79.115442, 336.090690, 846.6770, -0.0028101, -0.0053189, 5.73, 963, 10, 0, 0
48984.25, 79.114534, 336.090454, 847.4617, -0.0119155, -0.0066790, 9.13, 1892, 3, 95, 1
48984.25, 79.115197, 336.091930, 846.6530, -0.0055836, -0.0062782, 6.45, 972, 7, 15, 2
48984.25, 79.115860, 336.093406, 846.1349, -0.0009188, -0.0090291, 6.81, 1637, 20, -65, 3
48984.25, 79.115321, 336.092207, 846.5346, -0.0051773, -0.0073002, 7.73, 980, 4, 0, 0
48984.50, 79.114402, 336.091945, 847.3938, -0.0110420, -0.0083105, 8.68, 1930, 7, 96, 1
48984.50, 79.115066, 336.093424, 846.5259, -0.0064990, -0.0072498, 6.64, 1007, 15, 16, 2
48984.50, 79.115730, 336.094904, 845.8858, -0.0023053, -0.0095044, 8.97, 1692, 8, -64, 3
48984.50, 79.115201, 336.093724, 846.3734, -0.0066457, -0.0077714, 6.35, 1007, 12, 0, 0
48984.75, 79.114269, 336.093436, 847.2980, -0.0107668, -0.0081584, 7.26, 1890, 4, 98, 1
48984.75, 79.114935, 336.094918, 846.4103, -0.0082373, -0.0069621, 7.52, 985, 5, 18, 2
48984.75, 79.115601, 336.096400, 845.6623, -0.0051283, -0.0113365, 8.41, 1692, 11, -63, 3
48984.75, 79.115081, 336.095242, 846.2290, -0.0069092, -0.0072508, 7.11, 984, 6, 0, 0
48985.00, 79.114133, 336.094921, 847.1677, -0.0095405, -0.0100133, 6.50, 1822, 31, 100, 1
48985.00, 79.114802, 336.096408, 846.2546, -0.0085912, -0.0105276, 7.25, 948, 1, 19, 2
48985.00, 79.115471, 336.097894, 845.3859, -0.0059822, -0.0123240, 7.19, 1715, 3, -62, 3
48985.00, 79.114960, 336.096759, 846.0389, -0.0070879, -0.0108968, 7.59, 968, 0, 0, 0
48985.25, 79.113995, 336.096399, 846.9339, -0.0082340, -0.0132351, 10.15, 1847, 2, 102, 1
48985.25, 79.114667, 336.097892, 846.0164, -0.0080261, -0.0120747, 7.01, 965, 5, 21, 2
48985.25, 79.115339, 336.099386, 845.0818, -0.0064925, -0.0128387, 8.27, 1721, 1, -60, 3
48985.25, 79.114840, 336.098276, 845.7726, -0.0072963, -0.0116550, 7.04, 1000, 0, 0, 0
48985.50, 79.113857, 336.097875, 846.6434, -0.0078852, -0.0134146, 10.94, 1867, 0, 104, 1
48985.50, 79.114531, 336.099373, 845.7433, -0.0077175, -0.0130111, 8.23, 956, 3, 23, 2
48985.50, 79.115204, 336.100871, 844.7470, -0.0075439, -0.0157187, 7.97, 1673, 23, -58, 3
48985.50, 79.114720, 336.099793, 845.4732, -0.0073163, -0.0131071, 8.52, 1004, 3, 0, 0
48985.75, 79.113719, 336.099355, 846.3652, -0.0057142, -0.0128053, 9.06, 1827, 21, 106, 1
48985.75, 79.114395, 336.100854, 845.4338, -0.0078379, -0.0148526, 7.06, 961, 6, 25, 2
48985.75, 79.115070, 336.102353, 844.3940, -0.0088437, -0.0149784, 7.65, 1713, 3, -57, 3
48985.75, 79.114600, 336.101309, 845.1303, -0.0071044, -0.0145964, 7.69, 996, 3, 0, 0
48986.00, 79.113580, 336.100829, 846.0424, -0.0030726, -0.0139156, 7.64, 1830, 22, 109, 1
48986.00, 79.114257, 336.102331, 845.0853, -0.0072375, -0.0154172, 6.83, 991, 2, 27, 2
48986.00, 79.114934, 336.103833, 844.0136, -0.0085192, -0.0178875, 8.62, 1742, 2, -55, 3
48986.00, 79.114480, 336.102826, 844.7509, -0.0066538, -0.0149389, 7.01, 985, 4, 0, 0
48986.25, 79.113441, 336.102305, 845.6441, -0.0027540, -0.0148486, 7.37, 1849, 7, 111, 1
48986.25, 79.114120, 336.103809, 844.6669, -0.0064478, -0.0184322, 7.08, 906, 32, 29, 2
48986.25, 79.114798, 336.105312, 843.6114, -0.0088036, -0.0161127, 8.13, 1667, 4, -53, 3
48986.25, 79.114360, 336.104341, 844.3016, -0.0052946, -0.0181257, 6.98, 923, 2, 0, 0
48986.50, 79.113304, 336.103788, 845.1703, -0.0036239, -0.0172886, 7.85, 1758, 7, 113, 1
48986.50, 79.113983, 336.105291, 844.1927, -0.0067798, -0.0185972, 7.66, 935, 32, 31, 2
48986.50, 79.114663, 336.106794, 843.1655, -0.0051738, -0.0170190, 8.87, 1586, 3, -51, 3
48986.50, 79.114240, 336.105858, 843.7817, -0.0054738, -0.0188701, 7.23, 931, 8, 0, 0
48986.75, 79.113166, 336.105265, 844.7092, -0.0063673, -0.0164197, 8.94, 1715, 4, 115, 1
48986.75, 79.113847, 336.106770, 843.7064, -0.0060776, -0.0184772, 6.21, 999, 16, 33, 2
48986.75, 79.114528, 336.108274, 842.6644, -0.0038046, -0.0180995, 9.17, 1639, 3, -49, 3
48986.75, 79.114121, 336.107374, 843.2727, -0.0068623, -0.0180929, 6.87, 1007, 7, 0, 0
48987.00, 79.113028, 336.106743, 844.1867, -0.0038962, -0.0225221, 9.15, 1699, 3, 117, 1
48987.00, 79.113711, 336.108249, 843.2233, -0.0060370, -0.0184610, 6.86, 997, 12, 35, 2
48987.00, 79.114393, 336.109756, 842.1603, -0.0047007, -0.0191639, 9.67, 1659, 4, -47, 3
48987.00, 79.114001, 336.108890, 842.7662, -0.0068270, -0.0195407, 8.46, 1023, 3, 0, 0
48987.25, 79.112891, 336.108226, 843.5912, -0.0042544, -0.0200353, 10.34, 1714, 5, 119, 1
48987.25, 79.113576, 336.109733, 842.6916, -0.0057532, -0.0213874, 9.24, 973, 0, 37, 2
48987.25, 79.114260, 336.111239, 841.5876, -0.0029511, -0.0212230, 9.77, 1607, 4, -46, 3
48987.25, 79.113882, 336.110406, 842.1669, -0.0057065, -0.0236486, 9.45, 988, 1, 0, 0
48987.50, 79.112755, 336.109704, 843.0158, -0.0031564, -0.0210691, 9.36, 1751, 11, 121, 1
48987.50, 79.113441, 336.111215, 842.0524, -0.0053714, -0.0249548, 9.13, 900, 1, 39, 2
48987.50, 79.114128, 336.112725, 840.9703, -0.0024583, -0.0199915, 8.92, 1584, 1, -44, 3
48987.50, 79.113763, 336.111923, 841.5056, -0.0053203, -0.0223198, 9.99, 926, 0, 0, 0
48987.75, 79.112617, 336.111188, 842.3870, -0.0011225, -0.0218584, 9.01, 1762, 14, 124, 1
48987.75, 79.113306, 336.112698, 841.3773, -0.0049729, -0.0232170, 10.75, 912, 2, 41, 2
48987.75, 79.113994, 336.114208, 840.4249, -0.0044343, -0.0198202, 10.15, 1626, 0, -42, 3
48987.75, 79.113644, 336.113440, 840.8886, -0.0034739, -0.0195513, 10.21, 959, 1, 0, 0
48988.00, 79.112480, 336.112665, 841.6855, 0.0007314, -0.0237587, 10.45, 1721, 9, 126, 1
48988.00, 79.113170, 336.114178, 840.7202, -0.0021607, -0.0219500, 11.69, 961, 6, 43, 2
48988.00, 79.113861, 336.115690, 839.8205, -0.0034637, -0.0240783, 10.21, 1666, 0, -40, 3
48988.00, 79.113526, 336.114957, 840.2834, -0.0025916, -0.0211152, 11.41, 1013, 1, 0, 0
48988.25, 79.112342, 336.114147, 840.9426, 0.0001038, -0.0240230, 10.67, 1696, 1, 128, 1
48988.25, 79.113035, 336.115660, 840.0472, 0.0006251, -0.0228900, 9.72, 988, 8, 45, 2
48988.25, 79.113728, 336.117173, 839.1527, -0.0019138, -0.0200780, 13.86, 1675, 0, -39, 3
48988.25, 79.113408, 336.116473, 839.5920, -0.0037682, -0.0251414, 12.09, 1030, 1, 0, 0
48988.50, 79.112203, 336.115624, 840.0768, 0.0026552, -0.0305069, 11.88, 1705, 7, 131, 1
48988.50, 79.112899, 336.117140, 839.2832, 0.0029021, -0.0254495, 9.26, 982, 3, 47, 2
48988.50, 79.113596, 336.118656, 838.4584, 0.0017839, -0.0225935, 11.19, 1654, 4, -37, 3
48988.50, 79.113290, 336.117990, 838.8189, -0.0034072, -0.0261491, 9.56, 1010, 7, 0, 0
48988.75, 79.112066, 336.117109, 839.0698, 0.0026599, -0.0300947, 11.00, 1713, 12, 133, 1
48988.75, 79.112765, 336.118625, 838.4109, 0.0034023, -0.0265703, 9.97, 948, 3, 49, 2
48988.75, 79.113463, 336.120140, 837.7513, 0.0014993, -0.0207524, 10.71, 1622, 0, -35, 3
48988.75, 79.113172, 336.119508, 838.0154, -0.0001238, -0.0245276, 11.99, 990, 5, 0, 0
48989.00, 79.111928, 336.118590, 838.1199, 0.0020241, -0.0276024, 8.74, 1732, 16, 135, 1
48989.00, 79.112630, 336.120106, 837.5511, 0.0023705, -0.0257949, 10.54, 972, 1, 51, 2
48989.00, 79.113331, 336.121623, 836.9822, 0.0035304, -0.0272298, 12.75, 1642, 3, -33, 3
48989.00, 79.113055, 336.121025, 837.2030, 0.0030453, -0.0247082, 13.29, 1005, 0, 0, 0
48989.25, 79.111790, 336.120070, 837.1851, 0.0049603, -0.0293922, 9.45, 1811, 6, 138, 1
48989.25, 79.112494, 336.121589, 836.7023, 0.0037794, -0.0268161, 9.48, 1007, 6, 53, 2
48989.25, 79.113199, 336.123108, 836.1448, 0.0020135, -0.0249643, 14.83, 1690, 20, -31, 3
48989.25, 79.112938, 336.122545, 836.3614, 0.0048611, -0.0253131, 13.76, 1023, 9, 0, 0
48989.50, 79.111654, 336.121559, 836.2027, 0.0062679, -0.0279192, 9.61, 1836, 3, 140, 1
48989.50, 79.112361, 336.123076, 835.7966, 0.0049746, -0.0272592, 8.16, 1021, 5, 55, 2
48989.50, 79.113067, 336.124594, 835.2698, 0.0028707, -0.0294714, 15.34, 1687, 16, -30, 3
48989.50, 79.112821, 336.124065, 835.4785, 0.0050720, -0.0252220, 12.62, 1010, 13, 0, 0
48989.75, 79.111518, 336.123042, 835.2470, 0.0075230, -0.0267437, 9.26, 1831, 3, 142, 1
48989.75, 79.112227, 336.124561, 834.8246, 0.0041179, -0.0297882, 9.77, 1016, 4, 57, 2
48989.75, 79.112936, 336.126079, 834.3246, 0.0017440, -0.0294224, 11.09, 1717, 6, -28, 3
48989.75, 79.112705, 336.125584, 834.5111, 0.0075578, -0.0289218, 9.91, 1030, 2, 0, 0
48990.00, 79.111382, 336.124540, 834.2681, 0.0070167, -0.0273784, 11.19, 1858, 6, 145, 1
48990.00, 79.112095, 336.126054, 833.7643, 0.0049538, -0.0328947, 10.08, 990, 12, 59, 2
48990.00, 79.112807, 336.127568, 833.3371, 0.0043796, -0.0284931, 10.73, 1791, 10, -26, 3
48990.00, 79.112589, 336.127105, 833.4630, 0.0080702, -0.0295373, 8.94, 1076, 11, 0, 0
48990.25, 79.111248, 336.126027, 833.2254, 0.0052489, -0.0307538, 11.85, 1832, 1, 147, 1
48990.25, 79.111962, 336.127542, 832.7513, 0.0055056, -0.0281063, 11.36, 998, 1, 61, 2
48990.25, 79.112677, 336.129056, 832.3773, 0.0054441, -0.0270070, 7.88, 1798, 16, -24, 3
48990.25, 79.112474, 336.128626, 832.4867, 0.0053310, -0.0267010, 8.89, 1114, 4, 0, 0
48990.50, 79.111116, 336.127525, 832.1911, 0.0034944, -0.0299176, 10.18, 1803, 12, 149, 1
48990.50, 79.111833, 336.129037, 831.7414, 0.0078282, -0.0304428, 9.74, 969, 5, 63, 2
48990.50, 79.112549, 336.130549, 831.4465, 0.0063224, -0.0274560, 9.14, 1730, 9, -23, 3
48990.50, 79.112359, 336.130147, 831.5292, 0.0074912, -0.0283373, 10.04, 1103, 2, 0, 0
48990.75, 79.110989, 336.129033, 831.1874, 0.0036495, -0.0308675, 12.09, 1770, 11, 150, 1
48990.75, 79.111705, 336.130538, 830.7037, 0.0065320, -0.0290176, 8.99, 944, 19, 64, 2
48990.75, 79.112422, 336.132044, 830.4391, 0.0078002, -0.0303030, 9.37, 1676, 12, -21, 3
48990.75, 79.112244, 336.131670, 830.4959, 0.0088862, -0.0296593, 9.47, 1063, 14, 0, 0
48991.00, 79.110871, 336.130557, 830.1443, 0.0058362, -0.0315251, 15.49, 1747, 24, 151, 1
48991.00, 79.111585, 336.132052, 829.7301, 0.0064047, -0.0276216, 8.47, 975, 20, 65, 2
48991.00, 79.112299, 336.133547, 829.3584, 0.0069588, -0.0315325, 9.99, 1712, 14, -20, 3
48991.00, 79.112130, 336.133194, 829.4504, 0.0057903, -0.0303323, 10.55, 1103, 8, 0, 0
48991.25, 79.110758, 336.132091, 829.1746, 0.0047247, -0.0260705, 14.30, 1744, 22, 151, 1
48991.25, 79.111475, 336.133587, 828.7218, 0.0087133, -0.0291096, 8.89, 1039, 3, 65, 2
48991.25, 79.112192, 336.135083, 828.3293, 0.0042637, -0.0286658, 9.03, 1731, 0, -21, 3
48991.25, 79.112016, 336.134718, 828.4579, 0.0034749, -0.0286808, 9.49, 1123, 0, 0, 0
48991.50, 79.110648, 336.133639, 828.1501, 0.0055998, -0.0321823, 11.39, 1782, 1, 150, 1
48991.50, 79.111370, 336.135138, 827.7042, 0.0080146, -0.0272162, 9.28, 1031, 1, 64, 2
48991.50, 79.112093, 336.136636, 827.3164, 0.0062402, -0.0284086, 10.81, 1719, 2, -23, 3
48991.50, 79.111903, 336.136242, 827.4440, 0.0053563, -0.0308354, 9.67, 1089, 2, 0, 0
48991.75, 79.110544, 336.135191, 827.1258, 0.0025611, -0.0267516, 9.43, 1802, 24, 149, 1
48991.75, 79.111272, 336.136696, 826.6871, 0.0079569, -0.0298802, 9.54, 1023, 7, 62, 2
48991.75, 79.112000, 336.138201, 826.3015, 0.0074012, -0.0272260, 8.54, 1761, 9, -25, 3
48991.75, 79.111790, 336.137767, 826.4081, 0.0058318, -0.0289043, 8.51, 1073, 13, 0, 0
48992.00, 79.110449, 336.136762, 826.1712, 0.0038351, -0.0289186, 10.15, 1781, 37, 147, 1
48992.00, 79.111179, 336.138266, 825.6537, 0.0064163, -0.0284729, 9.86, 1040, 4, 60, 2
48992.00, 79.111910, 336.139771, 825.3281, 0.0075270, -0.0264112, 7.48, 1783, 24, -28, 3
48992.00, 79.111678, 336.139293, 825.4118, 0.0069035, -0.0285817, 8.17, 1083, 10, 0, 0
48992.25, 79.110354, 336.138332, 825.2240, 0.0032076, -0.0260851, 11.10, 1763, 16, 145, 1
48992.25, 79.111087, 336.139837, 824.7044, 0.0058981, -0.0251996, 9.45, 1033, 5, 57, 2
48992.25, 79.111820, 336.141342, 824.4061, 0.0068158, -0.0254435, 8.46, 1751, 9, -30, 3
48992.25, 79.111566, 336.140820, 824.5000, 0.0056579, -0.0235800, 8.30, 1044, 21, 0, 0
48992.50, 79.110263, 336.139914, 824.3486, 0.0024473, -0.0248318, 10.23, 1744, 3, 142, 1
48992.50, 79.110998, 336.141417, 823.8298, 0.0052714, -0.0243503, 10.09, 1001, 17, 54, 2
48992.50, 79.111734, 336.142920, 823.4869, 0.0055936, -0.0275922, 9.00, 1694, 9, -33, 3
48992.50, 79.111454, 336.142349, 823.6356, 0.0063410, -0.0261183, 9.16, 1024, 11, 0, 0
48992.75, 79.110175, 336.141497, 823.4695, 0.0036837, -0.0266770, 10.35, 1772, 18, 139, 1
48992.75, 79.110911, 336.142997, 822.9335, 0.0042328, -0.0265311, 10.84, 982, 2, 51, 2
48992.75, 79.111648, 336.144496, 822.5741, 0.0050873, -0.0248179, 10.07, 1658, 13, -36, 3
48992.75, 79.111343, 336.143876, 822.7155, 0.0068783, -0.0258522, 10.40, 984, 0, 0, 0
48993.00, 79.110086, 336.143073, 822.6085, 0.0030587, -0.0237480, 12.11, 1833, 4, 137, 1
48993.00, 79.110824, 336.144574, 822.0567, 0.0026061, -0.0231826, 8.89, 963, 12, 49, 2
48993.00, 79.111562, 336.146074, 821.7145, 0.0056772, -0.0243808, 8.39, 1666, 16, -39, 3
48993.00, 79.111232, 336.145404, 821.8447, 0.0060224, -0.0229177, 8.73, 948, 10, 0, 0
48993.25, 79.109998, 336.144660, 821.7719, 0.0032950, -0.0246629, 11.01, 1799, 7, 134, 1
48993.25, 79.110737, 336.146154, 821.2338, 0.0038206, -0.0243825, 8.22, 982, 11, 46, 2
48993.25, 79.111475, 336.147648, 820.8787, 0.0047125, -0.0232045, 6.98, 1713, 14, -42, 3
48993.25, 79.111122, 336.146933, 821.0448, 0.0048280, -0.0229600, 7.94, 953, 11, 0, 0
48993.50, 79.109911, 336.146249, 820.8944, 0.0016543, -0.0251938, 9.33, 1782, 5, 131, 1
